BOTTLE,20091102SIOCCHDOSCD
#BOTTLE,20060913RSMASDAW
#EXPOCODE 316N20050821
#FILE with corrected carbon values and latest CFCs
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH,PH_FLAG_W
,,,,,,,,,,,,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM@20,,SW@25,
316N20050821,AAIW,13,1,11,11,2,20050826,1615,-58.1308,-76.9678,4944,820.8,4.2242,34.2431,2,34.2429,2,228.7,2,229.4,2,24.40,2,29.14,2,0.00,2,1.98,2,2.826,2,1.416,2,0.215,2,3.151,2,2177.5,2,2286.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,10,10,2,20050826,1610,-58.1310,-76.9689,0,1021.7,3.5852,34.3105,2,34.3099,2,207.4,2,207.5,2,37.88,2,31.73,2,0.00,2,2.17,2,1.896,2,0.930,2,0.145,2,2.318,2,2202.1,2,2298.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,9,9,2,20050826,1605,-58.1310,-76.9701,4942,1223.4,2.9955,34.3941,2,34.3937,2,190.7,2,190.2,2,53.36,2,33.56,2,0.00,2,2.31,2,1.171,2,0.561,2,0.083,2,1.645,2,2227.1,2,2313.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,8,8,2,20050826,1558,-58.1309,-76.9719,4946,1575.4,2.5589,34.5423,2,34.5417,2,172.7,2,171.6,2,72.13,2,34.11,2,0.00,2,2.35,2,0.503,2,0.244,2,0.042,2,0.815,2,2250.3,2,2332.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,7,7,2,20050826,1551,-58.1302,-76.9734,4943,1927.0,2.3067,34.6465,2,34.6463,2,169.3,2,168.7,2,84.52,2,33.45,2,0.00,2,2.31,2,0.173,2,0.085,2,0.003,2,0.305,2,2261.1,2,2345.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,6,6,2,20050826,1542,-58.1300,-76.9752,4943,2427.8,2.0083,34.7112,2,34.7109,2,179.7,2,179.3,2,92.80,2,32.11,2,0.00,2,2.21,2,0.092,2,0.043,2,0.004,2,0.161,2,2259.5,2,2355.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,5,5,2,20050826,1532,-58.1302,-76.9768,3295,2931.8,1.6639,34.7258,2,34.7262,2,189.2,2,188.2,2,102.02,2,31.72,2,0.00,2,2.19,2,0.062,2,0.032,2,0.002,2,0.107,2,2260.0,2,2359.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,4,4,2,20050826,1522,-58.1310,-76.9783,4945,3439.7,1.3528,34.7238,2,34.7244,2,197.1,2,195.8,2,110.53,2,31.71,2,0.00,2,2.19,2,0.053,2,0.027,2,0.002,2,0.114,2,2259.5,2,2360.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,3,3,2,20050826,1512,-58.1307,-76.9802,4940,3948.3,1.0436,34.7153,2,34.7142,2,203.8,2,202.7,2,120.16,2,31.91,2,0.00,2,2.21,2,0.071,2,0.030,2,0.001,2,0.178,2,2260.3,2,2360.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,2,2,2,20050826,1502,-58.1308,-76.9820,4940,4457.6,0.7023,34.7082,2,34.7068,2,210.5,2,209.7,2,131.65,2,32.29,2,0.00,2,2.23,2,0.069,2,0.036,2,0.002,2,0.233,2,2263.3,2,2362.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,13,1,1,1,2,20050826,1451,-58.1307,-76.9839,4938,5027.4,0.6621,34.7065,2,34.7066,2,213.2,2,211.6,2,134.58,2,32.36,2,0.00,2,2.23,2,0.088,2,0.042,2,0.008,2,0.299,2,2263.5,2,2363.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,24,24,2,20050826,2342,-58.6912,-76.9034,4883,9.4,3.6150,34.0557,2,34.0573,2,306.4,2,307.4,2,8.99,2,23.28,2,0.04,2,1.63,2,4.830,2,2.626,2,0.457,2,6.325,2,2134.8,2,2274.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,23,23,2,20050826,2340,-58.6916,-76.9048,4880,32.6,3.6030,34.0550,2,34.0549,2,307.0,2,306.6,2,9.15,2,23.37,2,0.03,2,1.64,2,4.809,2,2.617,2,0.454,2,6.419,2,2135.3,2,2274.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,22,22,2,20050826,2338,-58.6918,-76.9059,4881,57.5,3.3253,34.0377,2,34.0383,2,309.0,2,309.8,2,9.48,2,23.82,2,0.03,2,1.67,2,4.928,2,2.691,2,0.481,2,6.538,2,2137.7,2,2274.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,21,21,2,20050826,2337,-58.6919,-76.9070,4881,82.2,3.2967,34.0368,2,34.0370,2,309.3,2,309.2,2,9.47,2,23.86,2,0.03,2,1.67,2,4.924,2,2.699,2,0.470,2,6.528,2,2135.9,2,2274.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,20,20,2,20050826,2335,-58.6921,-76.9080,4882,107.0,3.2908,34.0365,2,34.0372,2,309.7,2,310.4,2,9.45,2,23.86,2,0.02,2,1.67,2,4.945,2,2.672,2,0.471,2,6.478,2,2136.5,2,2273.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,19,19,2,20050826,2333,-58.6922,-76.9092,4882,156.5,3.2641,34.0359,2,34.0362,2,310.8,2,310.1,2,9.44,2,23.81,2,0.03,2,1.67,2,4.960,2,2.697,2,0.478,2,6.617,2,2135.6,2,2273.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,18,18,2,20050826,2332,-58.6924,-76.9103,4881,206.0,3.2609,34.0371,2,34.0378,2,309.5,2,310.0,2,9.60,2,23.92,2,0.03,2,1.68,2,4.893,2,2.671,2,0.479,2,6.500,2,2137.2,2,2273.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,17,17,2,20050826,2329,-58.6931,-76.9122,4881,306.3,3.2171,34.0399,2,34.0407,2,306.8,2,306.4,2,10.46,2,24.30,2,0.02,2,1.70,2,4.869,2,2.657,2,0.463,2,6.377,2,2139.1,2,2275.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,16,16,2,20050826,2326,-58.6935,-76.9142,4882,405.9,3.3362,34.0939,2,34.0956,2,278.3,2,278.8,2,17.32,2,26.84,2,0.00,2,1.87,2,4.345,2,2.299,2,0.384,2,5.220,2,2159.9,2,2278.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,15,15,2,20050826,2324,-58.6939,-76.9158,4882,507.2,3.1750,34.1459,2,34.1484,2,260.2,2,261.2,2,23.83,2,28.65,2,0.00,2,1.98,2,3.846,2,2.027,2,0.333,2,4.584,2,2173.2,2,2283.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,14,14,2,20050826,2321,-58.6943,-76.9180,4883,602.0,3.0474,34.1903,2,34.1909,2,246.7,2,247.1,2,28.94,2,29.73,2,0.00,2,2.06,2,3.399,2,1.768,2,0.283,2,4.053,2,2185.4,2,2289.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,13,13,2,20050826,2318,-58.6944,-76.9191,4883,698.7,2.7144,34.2216,2,34.2228,2,239.1,2,238.8,2,35.10,2,30.81,2,0.00,2,2.14,2,3.125,2,1.614,2,0.277,2,3.847,2,2194.3,2,2294.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,12,12,2,20050826,2315,-58.6943,-76.9197,4883,798.2,2.9563,34.3321,2,34.3333,2,203.7,2,203.4,2,46.55,2,32.56,2,0.00,2,2.26,2,1.887,2,0.917,2,0.144,2,2.409,2,2216.4,2,2305.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,11,11,2,20050826,2313,-58.6942,-76.9202,4883,898.1,2.8516,34.3861,2,34.3864,2,191.9,2,192.7,2,53.59,2,33.22,2,0.00,2,2.31,2,1.434,2,0.704,2,0.100,2,1.933,2,2229.0,2,2313.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,10,10,2,20050826,2308,-58.6941,-76.9206,4883,1151.8,2.5547,34.5086,2,34.5099,2,176.3,2,175.8,2,68.75,2,33.81,2,0.00,2,2.35,2,0.727,2,0.352,2,0.056,2,1.102,2,2247.6,2,2327.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,9,9,2,20050826,2302,-58.6938,-76.9219,4885,1403.1,2.3795,34.6054,2,34.6049,2,172.2,2,171.4,2,77.74,2,33.25,2,0.00,2,2.32,2,0.354,2,0.164,2,0.013,2,0.590,2,2255.4,2,2340.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,8,8,2,20050826,2257,-58.6936,-76.9227,4885,1654.0,2.2247,34.6667,2,34.6659,2,175.2,2,173.7,2,83.56,2,32.41,2,0.00,2,2.27,2,0.208,2,0.083,2,0.007,2,0.381,2,2258.5,2,2345.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,7,7,2,20050826,2251,-58.6933,-76.9237,4886,1904.0,2.0673,34.7015,2,34.7006,2,179.1,2,177.2,2,88.84,2,31.85,2,0.00,2,2.22,2,0.118,6,0.055,6,0.001,6,0.225,6,2260.6,2,2351.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,6,6,2,20050826,2242,-58.6931,-76.9257,4886,2395.6,1.6780,34.7188,2,34.7215,2,185.7,2,184.2,2,102.75,2,31.76,2,0.00,2,2.21,2,0.047,2,0.021,2,0.003,2,0.099,2,2265.7,2,2363.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,5,5,2,20050826,2233,-58.6927,-76.9273,4885,2873.5,1.4293,34.7241,2,34.7248,2,194.5,2,193.0,2,106.83,2,31.42,2,0.00,2,2.19,2,0.054,2,0.023,2,0.001,2,0.116,2,2261.9,2,2361.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,4,4,2,20050826,2223,-58.6923,-76.9293,4886,3335.8,1.1935,34.7202,2,34.7197,2,200.0,2,198.9,2,112.30,2,31.46,2,0.00,2,2.19,2,0.064,2,0.023,2,0.001,2,0.170,2,2264.2,2,261.2,3,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,3,3,2,20050826,2214,-58.6923,-76.9312,4886,3779.8,0.9480,34.7132,2,34.7127,2,204.0,2,204.1,2,121.31,2,31.74,2,0.00,2,2.21,2,0.054,2,0.023,2,0.001,2,0.175,2,2262.2,2,2362.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,2,2,2,20050826,2204,-58.6921,-76.9338,4886,4236.7,0.7037,34.7079,2,34.7072,2,208.5,2,208.8,2,129.26,2,31.99,2,0.00,2,2.25,2,0.071,2,0.033,2,-0.001,2,0.251,2,2262.5,2,2362.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,14,1,1,1,2,20050826,2152,-58.6923,-76.9399,4889,4963.7,0.6205,34.7056,2,34.7057,2,212.7,2,211.6,2,133.50,2,32.06,2,0.00,2,2.26,2,0.092,2,0.044,2,0.001,2,0.304,2,2264.4,2,2363.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,24,24,2,20050827,732,-58.1247,-77.7761,0,6.9,4.8296,34.1546,2,34.1563,2,299.3,2,298.6,2,6.60,2,21.04,2,0.05,2,1.49,2,4.539,2,2.488,2,0.447,2,5.743,2,2123.9,2,2273.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,23,23,2,20050827,730,-58.1247,-77.7768,0,32.2,4.8366,34.1544,2,34.1559,2,299.0,2,298.4,2,6.59,2,21.04,2,0.05,2,1.49,2,4.553,2,2.474,2,0.440,2,5.645,2,-999.0,5,2272.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,22,22,2,20050827,728,-58.1247,-77.7773,0,57.0,4.8369,34.1544,2,34.1561,2,299.1,2,299.2,2,6.39,2,21.03,2,0.05,2,1.48,2,4.530,2,2.503,2,0.441,2,5.737,2,-999.0,5,2272.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,21,21,2,20050827,726,-58.1247,-77.7779,4220,86.7,4.8369,34.1544,2,34.1555,2,299.2,2,298.4,2,6.56,2,20.99,2,0.05,2,1.48,2,4.565,2,2.495,2,0.444,2,5.738,2,-999.0,5,2272.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,20,20,2,20050827,724,-58.1246,-77.7785,0,136.9,4.8435,34.1542,2,34.1567,2,299.1,2,299.5,2,6.36,2,21.03,2,0.05,2,1.48,2,4.552,2,2.492,2,0.441,2,5.761,2,-999.0,5,2272.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,19,19,2,20050827,722,-58.1245,-77.7789,0,186.5,4.8483,34.1538,2,34.1545,2,299.0,2,298.0,2,6.35,2,21.03,2,0.05,2,1.49,2,4.558,2,2.498,2,0.445,2,5.682,2,2124.3,2,2273.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,18,18,2,20050827,720,-58.1245,-77.7796,0,235.6,4.8515,34.1540,2,34.1547,2,299.0,2,299.0,2,6.33,2,21.07,2,0.05,2,1.49,2,4.538,2,2.487,2,0.438,2,5.682,2,-999.0,5,2273.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,17,17,2,20050827,717,-58.1243,-77.7804,0,286.3,4.8557,34.1539,2,34.1565,2,298.9,2,298.4,2,6.32,2,20.90,2,0.05,2,1.49,2,4.536,2,2.466,2,0.437,2,5.615,2,2124.1,2,2272.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,16,16,2,20050827,715,-58.1242,-77.7810,0,336.1,4.8599,34.1540,2,34.1573,2,298.8,2,298.4,2,6.30,2,21.11,2,0.05,2,1.49,2,4.534,2,2.468,2,0.428,2,5.691,2,-999.0,5,2272.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,15,15,2,20050827,713,-58.1240,-77.7814,4173,385.8,4.8656,34.1542,2,34.1557,2,298.3,2,298.1,2,6.48,2,21.11,2,0.05,2,1.50,2,4.548,2,2.460,2,0.410,2,5.542,2,2124.4,2,2272.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,14,14,2,20050827,711,-58.1239,-77.7819,4175,434.8,4.8697,34.1583,2,34.1604,2,292.0,2,291.5,2,7.74,2,21.97,2,0.03,2,1.54,2,4.486,2,2.330,2,0.396,2,4.989,2,-999.0,5,2273.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,13,13,2,20050827,709,-58.1238,-77.7824,0,482.2,4.8910,34.1735,2,34.1776,2,282.4,2,282.0,2,9.54,2,23.15,2,0.00,2,1.61,2,4.332,2,2.286,2,0.389,2,4.924,2,2137.6,2,2275.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,12,12,2,20050827,705,-58.1238,-77.7836,0,626.6,4.5996,34.1841,2,34.1866,2,259.7,2,259.2,2,14.81,2,25.81,2,0.00,2,1.78,2,3.758,2,1.936,2,0.302,2,4.066,2,-999.0,5,2278.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,11,11,2,20050827,702,-58.1238,-77.7845,0,721.2,4.3404,34.2217,2,34.2248,2,238.4,2,237.8,2,21.16,2,27.98,2,0.00,2,1.93,2,3.087,2,1.567,2,0.223,2,3.358,2,2171.4,2,2283.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,10,10,2,20050827,659,-58.1239,-77.7856,4260,817.7,4.1428,34.2558,2,34.2579,2,223.7,2,223.9,2,26.78,2,29.45,2,0.00,2,2.03,2,2.618,2,1.295,2,0.200,2,2.892,2,-999.0,5,2289.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,9,9,2,20050827,655,-58.1241,-77.7872,4290,967.2,3.5648,34.3107,2,34.3124,2,207.5,2,207.5,2,38.60,2,31.43,2,0.00,2,2.20,2,1.867,2,0.911,2,0.127,2,2.294,2,2204.4,2,2298.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,8,8,2,20050827,651,-58.1243,-77.7886,4292,1118.0,3.1195,34.3710,2,34.3723,2,192.8,2,193.5,2,50.05,2,32.99,2,0.00,2,2.29,2,1.334,2,0.639,2,0.087,2,1.784,2,-999.0,5,2310.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,7,7,2,20050827,646,-58.1248,-77.7901,4294,1365.0,2.7085,34.4804,2,34.4819,2,175.5,2,175.4,2,65.67,2,34.09,2,0.00,2,2.37,2,0.698,2,0.324,2,0.025,2,1.056,2,2245.0,2,2325.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,6,6,2,20050827,640,-58.1252,-77.7915,0,1608.9,2.4889,34.5731,2,34.5744,2,170.0,2,169.8,2,75.66,2,33.78,2,0.00,2,2.35,2,0.405,2,0.192,2,0.011,2,0.638,2,-999.0,5,2337.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,5,5,2,20050827,630,-58.1251,-77.7943,4277,2098.4,2.1856,34.6854,2,34.6892,3,175.3,2,175.2,2,86.18,2,32.34,2,0.00,2,2.25,2,0.158,6,0.066,6,0.004,6,0.280,6,-999.0,5,2347.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,4,4,2,20050827,620,-58.1255,-77.7974,0,2619.2,1.8056,34.7175,2,34.7192,2,181.7,2,181.4,2,99.98,2,31.95,2,0.00,2,2.23,2,0.059,2,0.021,2,0.002,2,0.109,2,-999.0,5,2361.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,3,3,2,20050827,610,-58.1257,-77.8007,4311,3127.1,1.5170,34.7249,2,34.7264,2,191.4,2,191.5,2,105.96,2,31.62,2,0.00,2,2.20,2,0.049,2,0.020,2,-0.003,2,0.116,2,-999.0,5,2360.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,2,2,2,20050827,600,-58.1258,-77.8032,4297,3629.5,1.1955,34.7189,2,34.7204,2,198.6,2,198.4,2,115.21,2,31.75,2,0.00,2,2.22,2,0.057,2,0.023,2,-0.002,2,0.146,2,-999.0,5,2361.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,15,1,1,1,2,20050827,549,-58.1256,-77.8059,0,4244.5,0.7557,34.7086,2,34.7151,3,207.5,2,207.0,2,127.93,2,32.17,2,0.00,2,2.24,2,0.072,2,0.031,2,-0.002,2,0.233,2,2263.3,2,2363.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,24,24,2,20050827,2116,-58.1048,-76.1077,0,12.8,4.8091,34.1578,2,34.1577,2,299.9,2,298.9,2,6.79,2,21.10,2,0.05,2,1.49,2,4.517,2,2.471,2,0.439,2,5.723,2,2125.5,2,2272.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,23,23,2,20050827,2114,-58.1054,-76.1085,0,47.7,4.8113,34.1579,2,34.1581,2,299.7,2,299.1,2,6.60,2,21.10,2,0.05,2,1.49,2,4.501,2,2.468,2,0.439,2,5.640,2,-999.0,5,2269.8,3,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,22,22,2,20050827,2112,-58.1056,-76.1093,0,77.3,4.8191,34.1582,2,34.1577,2,299.4,2,298.8,2,6.59,2,21.10,2,0.05,2,1.49,2,4.498,2,2.477,2,0.438,2,5.726,2,2126.3,2,2273.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,21,21,2,20050827,2109,-58.1061,-76.1100,3341,117.1,4.8301,34.1583,2,34.1573,2,299.1,2,298.5,2,6.75,2,21.14,2,0.05,2,1.50,2,4.518,2,2.475,2,0.440,2,5.639,2,2125.9,2,2273.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,20,20,2,20050827,2107,-58.1065,-76.1107,4834,146.7,4.8371,34.1590,2,34.1589,2,299.1,2,298.7,2,6.74,2,21.14,2,0.04,2,1.49,2,4.499,2,2.462,2,0.441,2,5.721,2,2125.5,2,-999.0,1,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,19,19,2,20050827,2105,-58.1069,-76.1113,4741,193.4,4.8280,34.1575,2,34.1570,2,299.1,2,298.0,2,6.72,2,21.13,2,0.05,2,1.49,2,4.503,2,2.497,2,0.437,2,5.760,2,2125.6,2,2273.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,18,18,2,20050827,2103,-58.1074,-76.1120,0,242.8,4.8305,34.1572,2,34.1588,2,299.2,2,298.8,2,6.71,2,21.13,2,0.05,2,1.49,2,4.508,2,2.486,2,0.442,2,5.704,2,2126.2,2,2273.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,17,17,2,20050827,2101,-58.1080,-76.1130,4839,293.3,4.8259,34.1561,2,34.1551,2,298.4,2,298.5,2,6.69,2,21.25,2,0.04,2,1.50,2,4.519,2,2.484,2,0.438,2,5.748,2,2126.0,2,2273.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,16,16,2,20050827,2057,-58.1085,-76.1142,0,390.9,4.8485,34.1586,2,34.1582,2,297.7,2,297.7,2,6.87,2,21.25,2,0.04,2,1.49,2,4.452,2,2.444,2,0.441,2,5.562,2,2126.4,2,2273.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,15,15,2,20050827,2054,-58.1090,-76.1154,0,491.2,4.8748,34.1627,2,34.1676,2,294.0,2,295.9,2,7.22,2,21.47,2,0.03,2,1.50,2,4.471,2,2.462,2,0.435,2,5.547,2,2127.5,2,2274.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,14,14,2,20050827,2052,-58.1094,-76.1159,4839,541.7,4.7335,34.1655,2,34.1655,2,277.3,2,278.1,2,11.04,2,24.08,2,0.00,2,1.67,2,4.135,2,2.248,2,0.388,2,4.833,2,2144.1,2,2277.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,13,13,2,20050827,2050,-58.1097,-76.1165,4845,637.6,4.5137,34.1900,2,34.1922,2,254.4,2,255.5,2,16.32,2,26.51,2,0.00,2,1.83,2,3.553,2,1.847,2,0.299,2,4.055,2,2159.6,2,2281.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,12,12,2,20050827,2047,-58.1102,-76.1172,4848,734.7,4.2760,34.2287,2,34.2284,2,235.0,2,235.9,2,22.51,2,28.48,2,0.00,2,1.96,2,2.949,2,1.517,2,0.235,2,3.389,2,2841.6,4,2285.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,11,11,2,20050827,2044,-58.1107,-76.1180,4849,833.1,3.9638,34.2703,2,34.2725,2,220.2,2,219.3,2,29.97,2,30.25,2,0.00,2,2.08,2,2.377,2,1.196,2,0.182,2,2.808,2,2189.7,2,2291.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,10,10,2,20050827,2042,-58.1111,-76.1185,4850,925.7,3.5687,34.3107,2,34.3097,2,206.9,2,209.2,2,38.54,2,31.64,2,0.00,2,2.19,2,1.915,2,0.953,2,0.136,2,2.380,2,2204.2,2,2299.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,9,9,2,20050827,2037,-58.1122,-76.1199,4851,1169.8,2.7762,34.4314,2,34.4316,2,-999.0,9,187.6,3,59.51,2,33.72,2,0.00,2,2.33,2,1.070,2,0.532,2,0.074,2,1.551,2,2236.8,2,2319.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,8,8,2,20050827,2031,-58.1127,-76.1214,0,1411.9,2.6347,34.4888,2,34.4883,2,-999.0,9,180.6,3,66.25,2,33.89,2,0.00,2,2.35,2,0.780,2,0.393,2,0.052,2,1.169,2,2245.4,2,2326.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,7,7,2,20050827,2022,-58.1132,-76.1232,0,1889.9,2.4609,34.5960,2,34.5954,2,170.3,2,170.4,2,78.09,2,33.58,2,0.00,2,2.33,2,0.327,2,0.153,2,0.011,2,0.556,2,-999.0,5,2341.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,6,6,2,20050827,2013,-58.1142,-76.1253,0,2373.0,2.0494,34.7098,2,34.7077,2,179.3,2,179.6,2,90.48,2,31.78,2,0.00,2,2.22,2,0.115,6,0.057,6,0.005,6,0.207,6,-999.0,5,2352.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,5,5,2,20050827,2003,-58.1152,-76.1276,4867,2855.7,1.6812,34.7223,2,34.7216,2,185.7,2,187.0,2,102.69,2,31.69,2,0.00,2,2.20,2,0.048,2,0.029,2,0.001,2,0.097,2,-999.0,5,2362.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,4,4,9,20050827,1954,-58.1156,-76.1299,0,3338.1,1.3996,34.7247,2,-999.0000,9,-999.0,9,-999.0,9,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,16,1,3,3,2,20050827,1944,-58.1164,-76.1319,4863,3821.6,1.0630,34.7158,2,34.7170,2,200.7,2,202.1,2,118.74,2,31.68,2,0.00,2,2.21,2,0.067,2,0.030,2,0.002,2,0.172,2,-999.0,5,2360.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,2,2,2,20050827,1935,-58.1171,-76.1341,4867,4315.2,0.7514,34.7084,2,34.7068,3,206.3,2,208.8,2,128.95,2,31.98,2,0.00,2,2.24,2,0.071,2,0.035,2,0.003,2,0.239,2,-999.0,5,2363.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,16,1,1,1,2,20050827,1923,-58.1178,-76.1384,0,4962.4,0.6076,34.7054,2,34.7052,2,-999.0,9,297.8,4,136.22,2,31.93,2,0.00,2,2.26,2,0.093,2,0.048,2,0.004,2,0.312,2,2265.9,2,2361.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,17,1,24,24,2,20050828,939,-59.2593,-76.9507,5017,3.6,3.2454,34.0496,2,-999.0000,9,308.2,2,309.3,2,9.97,2,23.95,2,0.03,2,1.68,2,4.992,2,2.819,2,0.464,2,6.951,2,2136.7,2,2274.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,17,1,23,23,2,20050828,937,-59.2592,-76.9515,5016,44.5,3.0869,34.0379,2,-999.0000,9,310.9,2,310.4,2,10.30,2,24.38,2,0.03,2,1.70,2,5.050,2,2.858,2,0.469,2,7.114,2,2148.2,3,2274.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,17,1,22,22,2,20050828,934,-59.2593,-76.9524,5017,91.6,3.0773,34.0366,2,-999.0000,9,310.6,2,310.2,2,10.45,2,24.37,2,0.03,2,1.70,2,5.099,2,2.828,2,0.457,2,7.236,2,2139.5,2,2275.2,2,-999.0,9,-999.00,1
