BOTTLE,20020814WHPOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 14, 2002
#original HYD file: i08shy.txt   Wed Aug 14 15:04:34 2002
#original SUM file: i08ssu.txt   Wed Jun 16 11:13:01 1999
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,LCAT,LCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,CTDRAW,C14ERR,HELIER,DELHER,NEONER,THETA
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,UMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,IPTS-68
     316N145_5,  I09S,   123,  1,     21, 030,2,19950112,1133,-45.5055, 115.0055, 4160,    509.5,   9.3481,  34.7009,3,  34.7052,2,    264.9,3,    265.7,2,     4.88,2,    13.94,2,     0.01,2,     1.04,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 5120.7,  -999.0,-999.0000,-999.000,-999.000,  9.2906
     316N145_5,  I09S,   123,  1,     20, 028,2,19950112,1133,-45.5055, 115.0055, 4160,    509.5,   9.3484,  34.7009,3,  34.7038,2,    266.9,3,    266.1,2,     4.87,2,    13.89,2,     0.01,2,     1.04,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 5120.7,  -999.0,-999.0000,-999.000,-999.000,  9.2910
     316N145_5,  I09S,   123,  1,     19, 027,2,19950112,1133,-45.5055, 115.0055, 4160,   1010.6,   5.0777,  34.3439,3,  34.3474,2,    214.0,3,    214.4,2,    24.65,2,    28.42,2,     0.00,2,     1.95,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,10102.5,  -999.0,-999.0000,-999.000,-999.000,  4.9931
     316N145_5,  I09S,   123,  1,     18, 003,2,19950112,1133,-45.5055, 115.0055, 4160,   1106.7,   4.2430,  34.3174,3,  34.3201,2,    215.3,3,    215.2,2,    30.88,2,    30.08,2,     0.00,2,     2.06,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,11058.0,  -999.0,-999.0000,-999.000,-999.000,  4.1567
     316N145_5,  I09S,   123,  1,     17, 024,2,19950112,1133,-45.5055, 115.0055, 4160,   1208.5,   3.8028,  34.3300,3,  34.3327,2,    209.6,3,    209.5,2,    37.09,2,    31.27,2,     0.00,2,     2.14,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12070.8,  -999.0,-999.0000,-999.000,-999.000,  3.7117
     316N145_5,  I09S,   123,  1,     16, 022,2,19950112,1133,-45.5055, 115.0055, 4160,   1423.2,   3.0817,  34.4227,3,  34.4245,2,    182.8,3,    187.1,2,    54.79,2,    33.40,2,     0.00,2,     2.30,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14205.2,  -999.0,-999.0000,-999.000,-999.000,  2.9797
     316N145_5,  I09S,   123,  1,     15, 021,2,19950112,1133,-45.5055, 115.0055, 4160,   1612.2,   2.7395,  34.4987,3,  34.5001,2,    171.7,3,    178.5,2,    64.35,2,    33.86,2,     0.00,2,     2.32,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,16083.5,  -999.0,-999.0000,-999.000,-999.000,  2.6257
     316N145_5,  I09S,   123,  1,     14, 002,2,19950112,1133,-45.5055, 115.0055, 4160,   1816.2,   2.5887,  34.5978,3,  34.6022,2,    171.3,3,    175.7,2,    71.37,2,    33.09,2,     0.00,2,     2.26,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,18111.7,  -999.0,-999.0000,-999.000,-999.000,  2.4593
     316N145_5,  I09S,   123,  1,     13, 018,2,19950112,1133,-45.5055, 115.0055, 4160,   2031.1,   2.4871,  34.6695,3,  34.6706,2,    174.3,3,    178.9,2,    75.35,2,    31.99,2,     0.00,2,     2.18,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,20248.6,  -999.0,-999.0000,-999.000,-999.000,  2.3404
     316N145_5,  I09S,   123,  1,     12, 016,2,19950112,1133,-45.5055, 115.0055, 4160,   2238.6,   2.3541,  34.7178,3,  34.7191,2,    181.8,3,    186.9,2,    77.10,2,    30.74,2,     0.00,2,     2.10,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,22311.3,  -999.0,-999.0000,-999.000,-999.000,  2.1910
     316N145_5,  I09S,   123,  1,     11, 015,2,19950112,1133,-45.5055, 115.0055, 4160,   2441.3,   2.1955,  34.7412,3,  34.7447,2,    186.9,3,    192.2,2,    80.93,2,    30.21,2,     0.00,2,     2.06,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,24326.4,  -999.0,-999.0000,-999.000,-999.000,  2.0166
     316N145_5,  I09S,   123,  1,     10, 013,2,19950112,1133,-45.5055, 115.0055, 4160,   2736.9,   1.9295,  34.7492,3,  34.7504,2,    192.0,3,    196.2,2,    89.37,2,    30.20,2,     0.00,2,     2.06,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,27265.8,  -999.0,-999.0000,-999.000,-999.000,  1.7282
     316N145_5,  I09S,   123,  1,      9, 012,2,19950112,1133,-45.5055, 115.0055, 4160,   2737.9,   1.9298,  34.7490,3,  34.7520,2,    192.1,3,    196.3,2,    89.37,2,    30.25,2,     0.00,2,     2.06,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,27275.5,  -999.0,-999.0000,-999.000,-999.000,  1.7283
     316N145_5,  I09S,   123,  1,      8, 010,2,19950112,1133,-45.5055, 115.0055, 4160,   3134.9,   1.4754,  34.7355,3,  34.7380,2,    195.9,3,    201.2,2,   103.89,2,    30.90,2,     0.00,2,     2.11,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,31222.1,  -999.0,-999.0000,-999.000,-999.000,  1.2459
     316N145_5,  I09S,   123,  1,      6, 038,2,19950112,1133,-45.5055, 115.0055, 4160,   3349.0,   1.2687,  34.7263,3,  34.7286,2,    198.7,3,    203.6,2,   110.90,2,    31.27,2,     0.00,2,     2.14,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,33350.5,  -999.0,-999.0000,-999.000,-999.000,  1.0232
     316N145_5,  I09S,   123,  1,      7, 009,2,19950112,1133,-45.5055, 115.0055, 4160,   3349.6,   1.2681,  34.7261,3,  34.7294,2,    198.3,3,    203.3,2,   110.75,2,    31.23,2,     0.00,2,     2.14,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,33356.1,  -999.0,-999.0000,-999.000,-999.000,  1.0225
     316N145_5,  I09S,   123,  1,      5, 006,2,19950112,1133,-45.5055, 115.0055, 4160,   3763.7,   1.0348,  34.7136,3,  34.7168,2,    202.6,3,    206.6,2,   118.40,2,    31.69,2,     0.00,2,     2.17,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,37472.8,  -999.0,-999.0000,-999.000,-999.000,  0.7535
     316N145_5,  I09S,   123,  1,      4, 004,2,19950112,1133,-45.5055, 115.0055, 4160,   3967.2,   0.9483,  34.7091,3,  34.7132,2,    205.1,3,    208.3,2,   121.11,2,    31.82,2,     0.00,2,     2.18,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,39495.9,  -999.0,-999.0000,-999.000,-999.000,  0.6483
     316N145_5,  I09S,   123,  1,      3, 025,2,19950112,1133,-45.5055, 115.0055, 4160,   4094.5,   0.9057,  34.7076,3,  34.7074,2,    205.8,3,    209.3,2,   122.55,2,    31.86,2,     0.00,2,     2.18,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,40762.0,  -999.0,-999.0000,-999.000,-999.000,  0.5934
     316N145_5,  I09S,   123,  1,      2, 001,2,19950112,1133,-45.5055, 115.0055, 4160,   4173.6,   0.8890,  34.7058,3,  34.7074,2,    207.3,3,    209.9,2,   123.02,2,    31.90,2,     0.00,2,     2.18,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,41547.9,  -999.0,-999.0000,-999.000,-999.000,  0.5687
     316N145_5,  I09S,   123,  1,      1, 036,2,19950112,1133,-45.5055, 115.0055, 4160,   4225.0,   0.8934,  34.7056,3,  34.7076,2,    206.4,3,    209.5,2,   123.12,2,    31.93,2,     0.00,2,     2.18,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,42059.1,  -999.0,-999.0000,-999.000,-999.000,  0.5674
     316N145_5,  I09S,   124,  1,     36, 9446,9,19950112,1747,-45.0028, 114.9862, 4195,     11.5,  10.6592,  34.6982,3,-999.0000,9,    267.4,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,  166.8,  -999.0,-999.0000,-999.000,-999.000, 10.6579
     316N145_5,  I09S,   124,  1,     35, 032,2,19950112,1747,-45.0028, 114.9862, 4195,     32.4,  10.6641,  34.6977,3,  34.7024,2,    266.0,3,    275.5,2,     1.20,2,     9.66,2,     0.21,2,     0.79,2,    3.740,2,    1.941,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2079.8,6,   -999.0,5,   2304.9,2,  374.7,  -999.0,-999.0000,-999.000,-999.000, 10.6602
     316N145_5,  I09S,   124,  1,     34, 029,2,19950112,1747,-45.0028, 114.9862, 4195,     56.5,  10.6606,  34.6984,3,  34.7017,2,    266.6,3,    275.1,2,     1.21,2,     9.71,2,     0.21,2,     0.80,2,    3.735,2,    1.911,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2079.5,2,   -999.0,5,   2294.2,6,  613.9,  -999.0,-999.0000,-999.000,-999.000, 10.6538
     316N145_5,  I09S,   124,  1,     33, 026,2,19950112,1747,-45.0028, 114.9862, 4195,     83.1,  10.5486,  34.7156,3,  34.7184,2,    264.6,3,    274.8,2,     1.53,2,     9.85,2,     0.21,2,     0.82,2,    3.754,6,    1.925,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2083.4,2,   -999.0,5,   2310.9,2,  878.7,  -999.0,-999.0000,-999.000,-999.000, 10.5387
     316N145_5,  I09S,   124,  1,     32, 023,2,19950112,1747,-45.0028, 114.9862, 4195,    106.4,  10.2965,  34.7356,3,  34.7402,2,    262.2,3,    271.3,2,     2.50,2,    10.20,2,     0.24,2,     0.87,2,    3.791,2,    1.921,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2088.5,2,   -999.0,5,   2296.2,2, 1111.0,  -999.0,-999.0000,-999.000,-999.000, 10.2840
     316N145_5,  I09S,   124,  1,     31, 020,2,19950112,1747,-45.0028, 114.9862, 4195,    158.2,  10.1018,  34.7854,3,  34.7880,2,    259.1,3,    265.8,2,     3.95,2,    11.27,2,     0.31,2,     0.90,2,    3.693,2,    1.877,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2094.6,2,   -999.0,5,   2294.4,2, 1625.7,  -999.0,-999.0000,-999.000,-999.000, 10.0834
     316N145_5,  I09S,   124,  1,     30, 017,2,19950112,1747,-45.0028, 114.9862, 4195,    207.1,   9.8300,  34.7693,3,  34.7730,2,    252.4,3,    263.0,2,     4.27,2,    12.81,2,     0.01,2,     0.97,2,    3.607,2,    1.846,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2101.8,2,   -999.0,5,   2298.2,2, 2111.6,  -999.0,-999.0000,-999.000,-999.000,  9.8063
     316N145_5,  I09S,   124,  1,     29, 014,2,19950112,1747,-45.0028, 114.9862, 4195,    256.1,   9.7496,  34.7637,3,  34.7675,2,    257.4,3,    264.5,2,     4.11,2,    12.86,2,     0.01,2,     0.97,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2101.4,2,   -999.0,5,   2291.3,2, 2599.5,  -999.0,-999.0000,-999.000,-999.000,  9.7204
     316N145_5,  I09S,   124,  1,     28, 011,2,19950112,1747,-45.0028, 114.9862, 4195,    306.1,   9.8080,  34.7824,3,  34.7866,2,    264.7,3,    267.4,2,     4.12,2,    12.53,2,     0.01,2,     0.95,2,    3.708,2,    1.905,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   2294.1,2, 3096.4,  -999.0,-999.0000,-999.000,-999.000,  9.7728
     316N145_5,  I09S,   124,  1,     27, 008,2,19950112,1747,-45.0028, 114.9862, 4195,    307.4,   9.8083,  34.7825,3,  34.7848,2,    261.5,3,    267.4,2,     4.29,2,    12.52,2,     0.01,2,     0.95,2,    3.688,2,    1.882,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2099.3,6,   -999.0,5,   2304.3,2, 3109.6,  -999.0,-999.0000,-999.000,-999.000,  9.7729
     316N145_5,  I09S,   124,  1,     26, 005,2,19950112,1747,-45.0028, 114.9862, 4195,    356.8,   9.6680,  34.7574,3,  34.7602,2,    265.2,3,    266.7,2,     4.30,2,    12.95,2,     0.01,2,     0.97,2,    3.660,2,    1.880,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2100.3,2,   -999.0,5,   2292.1,2, 3600.8,  -999.0,-999.0000,-999.000,-999.000,  9.6273
     316N145_5,  I09S,   124,  1,     25, 019,2,19950112,1747,-45.0028, 114.9862, 4195,    406.7,   9.4522,  34.7170,3,  34.7209,2,    265.7,3,    265.6,2,     4.47,2,    13.62,2,     0.01,2,     1.02,2,    3.639,2,    1.883,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2103.4,2,   -999.0,5,   2294.9,2, 4096.6,  -999.0,-999.0000,-999.000,-999.000,  9.4063
     316N145_5,  I09S,   124,  1,     24, 037,2,19950112,1747,-45.0028, 114.9862, 4195,    509.4,   9.3042,  34.6948,3,  34.7007,2,    266.0,3,    267.0,2,     4.48,2,    13.86,2,     0.01,2,     1.03,2,    3.626,2,    1.910,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2104.3,2,   -999.0,5,   2286.1,2, 5118.5,  -999.0,-999.0000,-999.000,-999.000,  9.2470
     316N145_5,  I09S,   124,  1,     23, 033,3,19950112,1747,-45.0028, 114.9862, 4195,    608.7,   8.7413,  34.5935,3,  34.6028,3,    262.6,3,    259.6,2,     5.77,2,    16.16,2,     0.01,2,     1.16,2,    3.506,2,    1.777,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2110.1,2,   -999.0,5,   2283.3,2, 6105.4,  -999.0,-999.0000,-999.000,-999.000,  8.6751
     316N145_5,  I09S,   124,  1,     22, 031,2,19950112,1747,-45.0028, 114.9862, 4195,    707.0,   8.0033,  34.5015,3,  34.5089,2,    250.2,3,    246.6,2,     7.85,2,    19.07,2,     0.01,2,     1.34,2,    3.096,2,    1.541,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2123.6,2,   -999.0,5,   2309.6,2, 7083.5,  -999.0,-999.0000,-999.000,-999.000,  7.9299
     316N145_5,  I09S,   124,  1,     21, 030,2,19950112,1747,-45.0028, 114.9862, 4195,    807.5,   7.1042,  34.4470,3,  34.4524,2,    221.5,3,    218.2,2,    13.45,2,    23.58,2,     0.00,2,     1.61,2,    2.129,6,    1.041,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2148.1,2,   -999.0,5,   2289.4,2, 8082.5,  -999.0,-999.0000,-999.000,-999.000,  7.0253
     316N145_5,  I09S,   124,  1,     20, 028,2,19950112,1747,-45.0028, 114.9862, 4195,    907.9,   5.9607,  34.3771,3,  34.3839,2,    215.1,3,    214.6,2,    19.22,2,    26.65,2,     0.00,2,     1.81,2,    1.877,2,    0.908,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2164.2,2,   -999.0,5,   2286.3,2, 9080.5,  -999.0,-999.0000,-999.000,-999.000,  5.8792
     316N145_5,  I09S,   124,  1,     19, 027,2,19950112,1747,-45.0028, 114.9862, 4195,   1020.3,   4.9322,  34.3312,3,  34.3350,2,    217.6,3,    215.8,2,    25.15,2,    28.70,2,     0.00,2,     1.96,2,    1.738,2,    0.832,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2176.5,2,   -999.0,5,   2307.2,2,10198.4,  -999.0,-999.0000,-999.000,-999.000,  4.8479
     316N145_5,  I09S,   124,  1,     18, 003,2,19950112,1747,-45.0028, 114.9862, 4195,   1119.5,   4.2594,  34.3224,3,  34.3260,2,    214.1,3,    213.8,2,    31.24,2,    30.09,2,     0.00,2,     2.06,2,    1.535,6,    0.733,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2186.3,6,   -999.0,5,   2295.5,2,11184.6,  -999.0,-999.0000,-999.000,-999.000,  4.1718
     316N145_5,  I09S,   124,  1,     17, 024,2,19950112,1747,-45.0028, 114.9862, 4195,   1217.5,   3.7408,  34.3418,3,  34.3458,2,    206.5,3,    205.4,2,    39.08,2,    31.48,2,     0.00,2,     2.15,2,    1.211,2,    0.573,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2201.2,2,   -999.0,5,   2321.1,6,12158.5,  -999.0,-999.0000,-999.000,-999.000,  3.6494
     316N145_5,  I09S,   124,  1,     16, 022,2,19950112,1747,-45.0028, 114.9862, 4195,   1412.8,   3.1269,  34.4117,3,  34.4159,2,    186.2,3,    188.8,2,    53.33,2,    33.25,2,     0.00,2,     2.28,2,    0.677,2,    0.316,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2223.4,2,   -999.0,5,   2322.1,2,14101.0,  -999.0,-999.0000,-999.000,-999.000,  3.0253
     316N145_5,  I09S,   124,  1,     15, 021,2,19950112,1747,-45.0028, 114.9862, 4195,   1616.7,   2.8009,  34.5036,3,  34.5070,2,    172.2,3,    177.4,2,    64.37,2,    33.73,2,     0.00,2,     2.31,2,    0.383,2,    0.178,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2239.2,2,   -999.0,5,   2325.0,2,16128.1,  -999.0,-999.0000,-999.000,-999.000,  2.6859
     316N145_5,  I09S,   124,  1,     14, 002,2,19950112,1747,-45.0028, 114.9862, 4195,   1819.8,   2.5906,  34.5933,3,  34.5967,2,    171.1,3,    175.3,2,    71.10,2,    33.05,2,     0.00,2,     2.26,2,    0.220,2,    0.099,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2245.0,2,   -999.0,5,   2354.0,2,18147.2,  -999.0,-999.0000,-999.000,-999.000,  2.4610
     316N145_5,  I09S,   124,  1,     13, 018,2,19950112,1747,-45.0028, 114.9862, 4195,   2023.4,   2.4886,  34.6655,3,  34.6684,2,    174.9,3,    179.2,2,    74.47,2,    31.94,2,     0.00,2,     2.18,2,    0.106,2,    0.047,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2245.6,2,   -999.0,5,   2337.3,2,20171.4,  -999.0,-999.0000,-999.000,-999.000,  2.3426
     316N145_5,  I09S,   124,  1,     12, 016,2,19950112,1747,-45.0028, 114.9862, 4195,   2227.8,   2.3666,  34.7135,3,  34.7176,2,    180.1,3,    185.9,2,    77.05,2,    30.79,2,     0.00,2,     2.10,2,    0.063,2,    0.025,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2242.7,2,   -999.0,5,   2342.2,2,22203.1,  -999.0,-999.0000,-999.000,-999.000,  2.2043
     316N145_5,  I09S,   124,  1,     11, 015,2,19950112,1747,-45.0028, 114.9862, 4195,   2433.1,   2.2176,  34.7391,3,  34.7408,2,    186.9,3,    191.5,2,    80.74,2,    30.21,2,     0.00,2,     2.05,2,    0.047,2,    0.015,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2241.4,2,   -999.0,5,   2364.4,2,24244.2,  -999.0,-999.0000,-999.000,-999.000,  2.0391
     316N145_5,  I09S,   124,  1,     10, 013,3,19950112,1747,-45.0028, 114.9862, 4195,   2640.9,   2.0328,  34.7490,3,  34.7524,2,    189.8,3,    195.3,2,    85.87,2,    29.98,2,     0.00,2,     2.05,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2243.4,2,   -999.0,5,   2358.2,2,26310.3,  -999.0,-999.0000,-999.000,-999.000,  1.8384
     316N145_5,  I09S,   124,  1,      9, 012,2,19950112,1747,-45.0028, 114.9862, 4195,   2846.2,   1.8215,  34.7473,3,  34.7502,2,    193.9,3,    197.8,2,    92.77,2,    30.21,2,     0.00,2,     2.06,2,    0.025,2,    0.014,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2246.8,2,   -999.0,5,   2355.4,2,28351.3,  -999.0,-999.0000,-999.000,-999.000,  1.6120
     316N145_5,  I09S,   124,  1,      8, 010,2,19950112,1747,-45.0028, 114.9862, 4195,   3048.7,   1.6142,  34.7408,3,  34.7443,2,    192.5,3,    199.7,2,   100.15,2,    30.64,2,     0.00,2,     2.09,2,    0.029,2,    0.014,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2249.4,2,   -999.0,5,   2369.1,2,30363.7,  -999.0,-999.0000,-999.000,-999.000,  1.3899
     316N145_5,  I09S,   124,  1,      7, 009,2,19950112,1747,-45.0028, 114.9862, 4195,   3251.8,   1.4147,  34.7331,3,  34.7349,2,    197.2,3,    202.0,2,   106.73,2,    30.87,2,     0.01,2,     2.11,2,    0.045,2,    0.012,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2253.8,2,   -999.0,5,   2355.0,2,32383.4,  -999.0,-999.0000,-999.000,-999.000,  1.1752
     316N145_5,  I09S,   124,  1,      6, 038,2,19950112,1747,-45.0028, 114.9862, 4195,   3456.4,   1.2648,  34.7257,3,  34.7282,2,    198.5,3,    203.1,2,   111.56,2,    31.11,2,     0.01,2,     2.13,2,    0.047,2,    0.023,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2254.3,2,   -999.0,5,   2359.5,2,34417.2,  -999.0,-999.0000,-999.000,-999.000,  1.0086
     316N145_5,  I09S,   124,  1,      5, 006,2,19950112,1747,-45.0028, 114.9862, 4195,   3661.0,   1.1229,  34.7175,3,  34.7199,2,    201.4,3,    205.5,2,   116.38,2,    31.45,2,     0.00,2,     2.15,2,    0.056,2,    0.023,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2256.0,2,   -999.0,5,   2378.6,2,36451.6,  -999.0,-999.0000,-999.000,-999.000,  0.8497
     316N145_5,  I09S,   124,  1,      4, 004,2,19950112,1747,-45.0028, 114.9862, 4195,   3863.4,   1.0768,  34.7155,3,  34.7166,2,    202.5,3,    206.4,2,   118.16,2,    31.59,2,     0.00,2,     2.16,2,    0.051,2,    0.026,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2256.6,2,   -999.0,5,   2358.0,2,38463.5,  -999.0,-999.0000,-999.000,-999.000,  0.7840
     316N145_5,  I09S,   124,  1,      3, 025,2,19950112,1747,-45.0028, 114.9862, 4195,   4069.8,   0.9891,  34.7112,3,  34.7131,2,    202.6,3,    207.2,2,   120.90,2,    31.74,2,     0.00,2,     2.17,2,    0.059,2,    0.029,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2258.5,2,   -999.0,5,   2376.6,2,40515.5,  -999.0,-999.0000,-999.000,-999.000,  0.6770
