BOTTLE,20030520WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: May 20, 2003
#original HYD file: a09hy.txt   Tue May 20 10:08:58 2003
#original SUM file: a09su.txt   Fri Nov  3 15:46:48 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU
      06MT15_3,   A09,   228,  2,     18,    307,2,19910317,1519,-18.5367,   9.0317, 4791,   4095.0,   2.3552,  34.8857,2,  34.8870,2,   -999.0,9,    229.5,2,    54.37,2,    23.47,2,     0.00,2,     1.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.0002,-999.000
      06MT15_3,   A09,   228,  2,     19,    306,2,19910317,1519,-18.5367,   9.0317, 4791,   4295.0,   2.3680,  34.8844,2,-999.0000,9,    228.7,2,    228.7,2,    54.76,2,    23.47,2,     0.00,2,     1.54,2,    0.003,2,    0.009,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  1.9893,-999.000
      06MT15_3,   A09,   228,  2,     20,    305,2,19910317,1519,-18.5367,   9.0317, 4791,   4494.0,   2.3852,  34.8843,2,  34.8850,2,   -999.0,9,    227.3,2,    55.35,2,    23.57,2,     0.00,2,     1.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  1.9822,-999.000
      06MT15_3,   A09,   228,  2,     21,    304,2,19910317,1519,-18.5367,   9.0317, 4791,   4714.0,   2.4068,  34.8826,2,-999.0000,9,    228.2,2,    228.1,2,    55.05,2,    23.66,2,     0.00,2,     1.54,2,    0.004,2,    0.001,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  1.9764,-999.000
      06MT15_3,   A09,   228,  2,     22,    303,2,19910317,1519,-18.5367,   9.0317, 4791,   4714.0,   2.4068,  34.8826,2,-999.0000,9,   -999.0,9,    228.0,2,    55.15,2,    23.66,2,     0.00,2,     1.55,2,    0.004,2,    0.000,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  1.9764,-999.000
      06MT15_3,   A09,   228,  2,     23,    302,2,19910317,1519,-18.5367,   9.0317, 4791,   4794.0,   2.4169,  34.8834,2,  34.8840,2,    227.2,2,    228.5,2,    54.76,2,    23.57,2,     0.00,2,     1.55,2,    0.007,2,    0.005,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  1.9762,-999.000
      06MT15_3,   A09,   228,  2,     24,    301,2,19910317,1519,-18.5367,   9.0317, 4791,   4794.0,   2.4169,  34.8834,2,  34.8850,2,   -999.0,9,    228.1,2,    54.86,2,    23.47,2,     0.00,2,     1.55,2,    0.002,2,    0.004,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  1.9762,-999.000
      06MT15_3,   A09,   229,  1,      1,    224,2,19910317,2058,-18.3067,   9.5250, 4434,      9.0,  21.5718,  35.8120,2,-999.0000,9,    229.5,2,    232.7,2,     0.10,2,     0.39,2,     0.00,2,     0.38,2,    2.075,2,    1.118,2, -999.000,9, -999.000,9,    0.660,2,-999.0000,4,    -1.79,4,   -999.0,9,-999.000,4,   2050.2,2,    425.8,2,   2363.5,2,  -999.0,-999.0000,   0.230,-999.000, 21.5700,   0.038
      06MT15_3,   A09,   229,  1,      2,    217,2,19910317,2058,-18.3067,   9.5250, 4434,     29.0,  20.7210,  35.6937,2,-999.0000,9,   -999.0,9,    227.2,2,     0.59,2,     2.44,3,     0.00,2,     0.59,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.633,2,   1.6950,2,    -1.30,2,   -999.0,9,   6.880,2,   2069.4,2,    473.4,2,   2351.4,2,  -999.0,  0.0050,   0.230,   0.024, 20.7155,   0.039
      06MT15_3,   A09,   229,  1,      3,    216,2,19910317,2058,-18.3067,   9.5250, 4434,     63.0,  15.3309,  35.4544,2,-999.0000,9,    111.6,2,    103.7,2,     6.55,2,    23.45,2,     0.00,2,     1.58,2,    1.947,2,    1.028,2, -999.000,9, -999.000,9,    0.641,2,   1.7240,2,    -0.33,2,   -999.0,9,   7.125,2,   2196.6,2,   -999.0,9,   -999.0,9,  -999.0,  0.0050,   0.230,   0.025, 15.3212,   0.023
      06MT15_3,   A09,   229,  1,      4,    215,2,19910317,2058,-18.3067,   9.5250, 4434,     79.0,  14.5252,  35.3764,2,-999.0000,9,   -999.0,9,     94.3,2,     7.04,2,    22.77,2,     0.00,2,     1.51,3, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.729,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2187.5,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 14.5135,   0.069
      06MT15_3,   A09,   229,  1,      5,    214,2,19910317,2058,-18.3067,   9.5250, 4434,     99.0,  13.9362,  35.3502,2,-999.0000,9,     67.9,2,     60.2,2,     8.40,2,    27.07,2,     0.00,2,     1.66,3,    1.308,2,    0.678,2, -999.000,9, -999.000,9,    0.621,2,   1.7380,2,     0.84,2,   -999.0,9,   7.213,2,   2212.1,2,   -999.0,9,   2316.6,2,  -999.0,  0.0050,   0.230,   0.025, 13.9219,   0.018
      06MT15_3,   A09,   229,  1,      6,    213,2,19910317,2058,-18.3067,   9.5250, 4434,    123.0,  13.1100,  35.2398,2,-999.0000,9,   -999.0,9,     56.8,2,    10.26,3,    28.54,3,     0.00,3,     1.74,3, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.518,2,   1.7400,2,     0.96,2,   -999.0,9,   7.260,2,   2218.8,2,   -999.0,9,   2308.5,2,  -999.0,  0.0050,   0.230,   0.025, 13.0930,   0.021
      06MT15_3,   A09,   229,  1,      7,    212,2,19910317,2058,-18.3067,   9.5250, 4434,    148.0,  12.5534,  35.1709,2,-999.0000,9,     68.7,2,     80.2,2,     9.48,3,    26.10,2,     0.00,2,     1.69,2,    1.156,2,    0.596,2, -999.000,9, -999.000,9,    0.507,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2200.9,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 12.5335,   0.023
      06MT15_3,   A09,   229,  1,      8,    211,2,19910317,2058,-18.3067,   9.5250, 4434,    171.0,  12.0013,  35.0915,2,-999.0000,9,   -999.0,9,     90.1,2,     9.58,3,    25.80,2,     0.00,2,     1.62,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,4,     1.30,4,   -999.0,9,-999.000,4,   2196.1,2,   1204.6,2,   2306.0,2,  -999.0,-999.0000,   0.230,-999.000, 11.9790,-999.000
      06MT15_3,   A09,   229,  1,      9,    210,2,19910317,2058,-18.3067,   9.5250, 4434,    199.0,  11.4728,  35.0242,2,-999.0000,9,     95.3,2,     97.1,2,     9.87,3,    25.90,2,     0.00,2,     1.70,2,    1.179,2,    0.607,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2194.2,2,   1210.9,2,   2317.3,2,  -999.0,-999.0000,-999.000,-999.000, 11.4476,-999.000
      06MT15_3,   A09,   229,  1,     10,    209,2,19910317,2058,-18.3067,   9.5250, 4434,    224.0,  11.2329,  35.0241,2,-999.0000,9,   -999.0,9,     66.3,2,    11.24,3,    29.91,2,     0.00,2,     1.91,2,    0.775,2,    0.403,2, -999.000,9, -999.000,9,    0.349,2,-999.0000,4,     1.59,4,   -999.0,9,-999.000,4,   2218.1,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,   0.230,-999.000, 11.2049,   0.012
      06MT15_3,   A09,   229,  1,     11,    208,2,19910317,2058,-18.3067,   9.5250, 4434,    248.0,  10.8629,  34.9845,2,-999.0000,9,     61.7,2,     60.9,2,    12.41,3,    31.28,2,     0.00,2,     2.02,2,    0.607,2,    0.314,2, -999.000,9, -999.000,9,    0.290,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2223.7,2,   1531.6,2,   2298.7,2,  -999.0,-999.0000,-999.000,-999.000, 10.8325,   0.011
      06MT15_3,   A09,   229,  1,     12,    207,2,19910317,2058,-18.3067,   9.5250, 4434,    273.0,  10.4455,  34.9354,2,-999.0000,9,   -999.0,9,     60.3,2,    13.59,3,    32.55,2,     0.00,2,     2.10,2,    0.581,2,    0.309,2, -999.000,9, -999.000,9,    0.254,2,-999.0000,4,     1.14,4,   -999.0,9,-999.000,4,   2228.3,2,   -999.0,9,   2306.7,2,  -999.0,-999.0000,   0.230,-999.000, 10.4128,   0.012
      06MT15_3,   A09,   229,  1,     13,    206,2,19910317,2058,-18.3067,   9.5250, 4434,    298.0,   9.8694,  34.8684,2,-999.0000,9,     66.0,2,     68.8,2,    14.17,3,    32.75,2,     0.00,2,     2.13,2,    0.590,2,    0.308,2, -999.000,9, -999.000,9,    0.202,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2226.2,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  9.8350,   0.020
      06MT15_3,   A09,   229,  1,     14,    205,2,19910317,2058,-18.3067,   9.5250, 4434,    348.0,   9.3839,  34.8512,2,-999.0000,9,   -999.0,9,     28.1,2,    17.11,2,    37.74,2,     0.00,2,     2.40,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.111,2,-999.0000,4,  -999.00,4,   -999.0,9,-999.000,4,   2257.4,2,   1939.1,2,   2294.1,2,  -999.0,-999.0000,-999.000,-999.000,  9.3448,   0.016
      06MT15_3,   A09,   229,  1,     15,    204,2,19910317,2058,-18.3067,   9.5250, 4434,    398.0,   8.3963,  34.7458,2,-999.0000,9,     43.3,2,     42.0,2,    19.16,2,    38.91,2,     0.00,2,     2.51,2,    0.150,2,    0.084,2, -999.000,9, -999.000,9,    0.073,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2254.0,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  8.3545,   0.015
      06MT15_3,   A09,   229,  1,     16,    203,2,19910317,2058,-18.3067,   9.5250, 4434,    448.0,   7.6952,  34.6840,2,-999.0000,9,   -999.0,9,     39.7,2,    21.61,2,    40.77,2,     0.00,2,     2.58,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.505,4,-999.0000,4,     0.85,4,   -999.0,9,-999.000,4,   2261.6,2,   -999.0,9,   2296.6,2,  -999.0,-999.0000,   0.230,-999.000,  7.6503,   0.642
      06MT15_3,   A09,   229,  1,     17,    202,2,19910317,2058,-18.3067,   9.5250, 4434,    498.0,   6.9748,  34.6170,2,-999.0000,9,     57.5,2,     60.1,2,    23.17,2,    40.19,2,     0.00,2,     2.63,2,    0.058,2,    0.038,2, -999.000,9, -999.000,9,    0.038,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2253.4,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  6.9275,   0.010
      06MT15_3,   A09,   229,  1,     18,    201,2,19910317,2058,-18.3067,   9.5250, 4434,    597.0,   5.8951,  34.5332,2,-999.0000,9,   -999.0,9,     85.0,2,    26.99,2,    39.99,2,     0.00,2,     2.55,2,    0.023,2,    0.013,2, -999.000,9, -999.000,9,    0.023,2,-999.0000,4,     1.55,4,   -999.0,9,-999.000,4,   2247.0,2,   -999.0,9,   2300.5,2,  -999.0,-999.0000,   0.230,-999.000,  5.8430,   0.006
      06MT15_3,   A09,   229,  2,      1,    324,2,19910317,2240,-18.3083,   9.5283, 4427,     12.0,  21.6822,  35.8132,2,  35.8130,2,    230.2,2,    232.2,2,     0.00,2,     0.10,2,     0.00,2,     0.31,2,    1.967,2,    1.079,2, -999.000,9, -999.000,9,    0.676,4,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 21.6798,   0.327
      06MT15_3,   A09,   229,  2,      2,    323,2,19910317,2240,-18.3083,   9.5283, 4427,    694.0,   5.3132,  34.4983,2,-999.0000,9,   -999.0,9,    105.5,2,    29.34,2,    38.72,2,     0.00,2,     2.52,2,    0.015,2,    0.008,2, -999.000,9, -999.000,9,    0.019,2,   1.7700,2,     0.98,2,   -999.0,9,   7.676,2,   2240.3,2,   -999.0,9,   2298.6,2,  -999.0,  0.0050,   0.230,   0.027,  5.2553,   0.027
      06MT15_3,   A09,   229,  2,      3,    322,2,19910317,2240,-18.3083,   9.5283, 4427,    793.0,   4.5540,  34.4607,2,-999.0000,9,    135.7,2,    139.0,2,    33.35,2,    36.47,2,     0.00,2,     2.49,2,    0.026,3,    0.009,3, -999.000,9, -999.000,9,    0.017,2,   1.7740,3,     1.75,3,   -999.0,9,   7.727,3,   2229.4,2,   -999.0,9,   -999.0,9,  -999.0,  0.0050,   0.230,   0.027,  4.4919,   0.026
      06MT15_3,   A09,   229,  2,      4,    321,2,19910317,2240,-18.3083,   9.5283, 4427,    893.0,   4.2262,  34.5069,2,-999.0000,9,   -999.0,9,    137.1,2,    36.67,2,    36.47,2,     0.00,2,     2.49,2,    0.002,2,    0.002,2, -999.000,9, -999.000,9,    0.010,2,   1.7830,2,     2.13,2,   -999.0,9,   7.765,2,   2236.2,2,   -999.0,9,   -999.0,9,  -999.0,  0.0050,   0.230,   0.027,  4.1578,   0.004
      06MT15_3,   A09,   229,  2,      5,    320,2,19910317,2240,-18.3083,   9.5283, 4427,    993.0,   3.8539,  34.5369,2,-999.0000,9,    152.7,2,    156.9,2,    39.21,2,    34.42,2,     0.00,2,     2.34,2,    0.005,2,    0.003,2, -999.000,9, -999.000,9,    0.004,2,   1.7900,2,     3.05,2,   -999.0,9,   7.765,4,   2228.8,2,   -999.0,9,   -999.0,9,  -999.0,  0.0050,   0.230,   0.030,  3.7799,   0.003
      06MT15_3,   A09,   229,  2,      6,    319,2,19910317,2240,-18.3083,   9.5283, 4427,   1092.0,   3.6578,  34.5945,2,  34.5950,2,   -999.0,9,    171.9,2,    40.28,2,    32.27,2,     0.00,2,     2.21,2,    0.005,2,    0.002,2, -999.000,9, -999.000,9,    0.011,2,   1.7930,2,     2.96,2,   -999.0,9,   7.811,2,   2222.5,2,   -999.0,9,   2320.3,2,  -999.0,  0.0050,   0.230,   0.027,  3.5771,   0.004
      06MT15_3,   A09,   229,  2,      7,    318,2,19910317,2240,-18.3083,   9.5283, 4427,   1193.0,   3.6496,  34.6863,2,-999.0000,9,    171.3,2,    171.8,2,    39.21,2,    30.90,2,     0.00,2,     2.11,2,    0.002,2,   -0.001,2, -999.000,9, -999.000,9,    0.005,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2223.4,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.5605,   0.015
      06MT15_3,   A09,   229,  2,      8,    317,2,19910317,2240,-18.3083,   9.5283, 4427,   1393.0,   3.5642,  34.7897,2,  34.7920,2,   -999.0,9,    189.8,2,    36.17,2,    27.86,2,     0.00,2,     1.83,2,    0.004,2,   -0.002,2, -999.000,9, -999.000,9,    0.004,2,   1.8070,2,     2.96,2,   -999.0,9,   7.873,2,   2212.0,2,   -999.0,9,   2328.5,2,  -999.0,  0.0050,   0.230,   0.028,  3.4587,   0.013
      06MT15_3,   A09,   229,  2,      9,    316,2,19910317,2240,-18.3083,   9.5283, 4427,   1593.0,   3.5420,  34.8775,2,-999.0000,9,    203.0,2,    206.4,2,    31.09,2,    25.03,2,     0.00,2,     1.66,2,    0.002,2,    0.004,2, -999.000,9, -999.000,9,    0.062,4,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2198.2,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.4190,   0.078
      06MT15_3,   A09,   229,  2,     10,    315,2,19910317,2240,-18.3083,   9.5283, 4427,   1793.0,   3.4058,  34.9014,2,  34.9030,2,   -999.0,9,    217.3,2,    30.89,2,    23.75,2,     0.00,2,     1.56,2,    0.000,2,    0.001,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,4,     3.01,4,   -999.0,9,-999.000,4,   2192.9,2,   -999.0,9,   2324.3,2,  -999.0,-999.0000,   0.230,-999.000,  3.2665,-999.000
      06MT15_3,   A09,   229,  2,     11,    314,2,19910317,2240,-18.3083,   9.5283, 4427,   1993.0,   3.2798,  34.9112,2,-999.0000,9,    220.4,2,    222.2,2,    32.06,2,    23.17,2,     0.00,2,     1.52,2,    0.001,2,   -0.001,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2193.2,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.1238,-999.000
      06MT15_3,   A09,   229,  2,     12,    313,2,19910317,2240,-18.3083,   9.5283, 4427,   2245.0,   3.0748,  34.9131,2,  34.9130,2,   -999.0,9,    227.6,2,    34.90,2,    22.78,2,     0.00,2,     1.52,2,   -0.001,2,    0.000,2, -999.000,9, -999.000,9, -999.000,9,   1.8210,2,     2.58,2,   -999.0,9,   7.897,4,   2191.7,2,   -999.0,9,   2330.4,2,  -999.0,  0.0050,   0.230,   0.030,  2.8983,-999.000
      06MT15_3,   A09,   229,  2,     13,    312,2,19910317,2240,-18.3083,   9.5283, 4427,   2494.0,   2.8905,  34.9098,2,-999.0000,9,    227.5,2,    228.8,2,    38.91,2,    22.87,2,     0.00,2,     1.43,3,   -0.001,2,   -0.001,2, -999.000,9, -999.000,9,    0.009,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2195.5,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.6933,   0.005
      06MT15_3,   A09,   229,  2,     14,    311,2,19910317,2240,-18.3083,   9.5283, 4427,   2743.0,   2.7420,  34.9053,2,  34.9050,2,   -999.0,9,    233.1,2,    42.43,2,    23.07,2,     0.00,2,     1.53,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.8140,2,     3.54,2,   -999.0,9,   7.912,2,   2200.3,2,   -999.0,9,   2340.7,2,  -999.0,  0.0050,   0.230,   0.028,  2.5231,-999.000
      06MT15_3,   A09,   229,  2,     15,    310,2,19910317,2240,-18.3083,   9.5283, 4427,   2994.0,   2.6172,  34.9025,2,-999.0000,9,    225.6,2,    227.5,2,    46.24,2,    23.07,2,     0.00,2,     1.55,2,    0.002,2,    0.001,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2204.8,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.3755,-999.000
      06MT15_3,   A09,   229,  2,     16,    309,2,19910317,2240,-18.3083,   9.5283, 4427,   3244.0,   2.5203,  34.8969,2,  34.8960,2,   -999.0,9,    225.8,2,    49.86,2,    23.27,2,     0.00,2,     1.53,2,    0.004,2,    0.004,2, -999.000,9, -999.000,9,   -0.018,4,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2211.7,2,   -999.0,9,   2352.8,2,  -999.0,-999.0000,-999.000,-999.000,  2.2548,   0.209
      06MT15_3,   A09,   229,  2,     17,    308,2,19910317,2240,-18.3083,   9.5283, 4427,   3494.0,   2.4431,  34.8921,2,-999.0000,9,    223.5,2,    228.9,2,    52.59,2,    23.46,2,     0.00,2,     1.57,3,   -0.003,2,    0.000,2, -999.000,9, -999.000,9,    0.019,2,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2216.1,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.1528,   0.023
      06MT15_3,   A09,   229,  2,     18,    307,2,19910317,2240,-18.3083,   9.5283, 4427,   3694.0,   2.3892,  34.8888,2,  34.8900,2,   -999.0,9,    222.8,2,    55.43,2,    23.75,2,     0.00,2,     1.49,3,   -0.004,2,    0.001,2, -999.000,9, -999.000,9,    0.007,2,   1.8220,2,     2.89,2,   -999.0,9,   7.970,2,   2223.7,2,   -999.0,9,   2358.7,2,  -999.0,  0.0050,   0.230,   0.028,  2.0785,   0.015
      06MT15_3,   A09,   229,  2,     19,    306,2,19910317,2240,-18.3083,   9.5283, 4427,   3893.0,   2.3611,  34.8870,2,-999.0000,9,    224.8,2,    224.5,2,    55.53,2,    23.56,2,     0.00,2,     1.58,3,    0.009,2,    0.004,2, -999.000,9, -999.000,9,    0.033,3,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2224.0,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.0289,   0.007
      06MT15_3,   A09,   229,  2,     20,    305,2,19910317,2240,-18.3083,   9.5283, 4427,   4094.0,   2.3515,  34.8855,2,-999.0000,9,   -999.0,9,    226.2,2,    55.43,2,    23.56,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.043,3,   1.8320,2,     2.61,2,   -999.0,9,   7.967,2,   2223.1,2,   -999.0,9,   2362.8,2,  -999.0,  0.0050,   0.230,   0.028,  1.9967,   0.005
      06MT15_3,   A09,   229,  2,     21,    304,2,19910317,2240,-18.3083,   9.5283, 4427,   4333.0,   2.3627,  34.8831,2,  34.8840,2,    224.9,2,    225.9,2,    55.72,2,    23.66,2,     0.00,2,     1.52,3, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   2373.4,2,  -999.0,-999.0000,-999.000,-999.000,  1.9797,-999.000
      06MT15_3,   A09,   229,  2,     22,    303,2,19910317,2240,-18.3083,   9.5283, 4427,   4333.0,   2.3627,  34.8831,2,  34.8850,2,   -999.0,9,    225.8,2,    55.72,2,    23.66,2,     0.00,2,     1.52,3,    0.005,2,    0.009,2, -999.000,9, -999.000,9,    0.012,4,-999.0000,4,     3.16,4,   -999.0,9,-999.000,4,   2226.1,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,   0.230,-999.000,  1.9797,   0.146
      06MT15_3,   A09,   229,  2,     23,    302,2,19910317,2240,-18.3083,   9.5283, 4427,   4419.0,   2.3722,  34.8827,2,  34.8840,2,    222.7,2,    225.5,2,    55.62,2,    23.75,2,     0.00,2,     1.58,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  1.9787,-999.000
      06MT15_3,   A09,   229,  2,     24,    301,2,19910317,2240,-18.3083,   9.5283, 4427,   4419.0,   2.3722,  34.8827,2,  34.8830,2,   -999.0,9,    226.8,2,    55.62,2,    23.56,2,     0.00,2,     1.56,2,    0.002,2,    0.009,2, -999.000,9, -999.000,9,    0.038,3,   1.8280,2,     2.95,2,   -999.0,9,   7.956,2,   2226.7,2,   -999.0,9,   2375.7,2,  -999.0,  0.0050,   0.230,   0.028,  1.9787,   0.008
      06MT15_3,   A09,   230,  1,      1,    224,2,19910318,0357,-18.0783,  10.0050, 4132,     10.0,  22.2037,  36.0638,2,-999.0000,9,   -999.0,9,    220.5,2,     0.29,2,     0.29,2,     0.01,2,     0.28,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 22.2017,-999.000
      06MT15_3,   A09,   230,  1,      2,    216,2,19910318,0357,-18.0783,  10.0050, 4132,     28.0,  22.0804,  36.0636,2,-999.0000,9,    216.6,2,    218.6,2,     0.59,2,     1.27,2,     0.04,2,     0.38,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 22.0748,-999.000
      06MT15_3,   A09,   230,  1,      3,    215,2,19910318,0357,-18.0783,  10.0050, 4132,     64.0,  15.7303,  35.5006,2,-999.0000,9,   -999.0,9,    111.1,2,     5.86,2,    22.08,3,     0.01,2,     1.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 15.7203,-999.000
      06MT15_3,   A09,   230,  1,      4,    214,2,19910318,0357,-18.0783,  10.0050, 4132,     78.0,  14.9334,  35.4576,2,-999.0000,9,     71.0,2,     56.1,2,     8.01,2,    27.16,2,     0.01,2,     1.66,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 14.9216,-999.000
      06MT15_3,   A09,   230,  1,      5,    213,2,19910318,0357,-18.0783,  10.0050, 4132,     99.0,  14.0378,  35.4133,2,-999.0000,9,   -999.0,9,     29.1,2,     8.70,2,    30.58,2,     0.01,2,     1.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 14.0235,-999.000
