BOTTLE,20020820WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020820
#original HYD file: a24hy.txt   Tue Aug 20 15:44:10 2002
#original SUM file: ../a24su.txt   Wed Mar 28 13:47:35 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PCO2TMP,CTDRAW,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,DEG C,,DEG C
     316N151_2,   A24,    28,  1,     10,     10,2,19970605,1944, 47.8335, -13.5245, 4445,   2633.4,   3.0038,  34.9542,2,  34.9538,2,    252.1,2,    249.8,2,    29.54,2,    19.82,2,     0.00,2,     1.34,2,    0.216,2,    0.123,2,   2184.8,9,    747.9,2,   2335.3,2,     7.72,2,   20.00,   -999,  2.7905
     316N151_2,   A24,    28,  1,      9,      9,2,19970605,1944, 47.8335, -13.5245, 4445,   2836.5,   2.8697,  34.9463,2,  34.9455,2,    249.3,2,    248.3,2,    32.00,2,    20.18,2,     0.00,2,     1.37,2,    0.126,2,    0.059,2,   2186.4,9,   -999.0,9,   2339.7,2,     7.72,2, -999.00,   -999,  2.6386
     316N151_2,   A24,    28,  1,      8,      8,2,19970605,1944, 47.8335, -13.5245, 4445,   3039.9,   2.7576,  34.9376,2,  34.9377,2,    247.9,2,    246.5,2,    34.67,2,    20.59,2,     0.00,2,     1.40,2, -999.000,9, -999.000,9,   2189.6,9,    751.4,2,   2343.9,2,     7.72,2,   20.00,   -999,  2.5079
     316N151_2,   A24,    28,  1,      7,      7,2,19970605,1944, 47.8335, -13.5245, 4445,   3242.4,   2.6754,  34.9303,2,  34.9300,2,    245.9,2,    245.0,2,    36.91,2,    20.94,2,     0.00,2,     1.43,2,    0.056,2,    0.042,2,   2193.2,9,   -999.0,9,   2345.8,2,     7.72,2, -999.00,   -999,  2.4063
     316N151_2,   A24,    28,  1,      6,      6,2,19970605,1944, 47.8335, -13.5245, 4445,   3445.4,   2.6062,  34.9218,2,  34.9223,2,    243.7,2,    243.3,2,    39.25,2,    21.35,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   2195.8,9,    756.4,2,   2348.9,2,     7.72,2,   20.00,   -999,  2.3170
     316N151_2,   A24,    28,  1,      5,      5,2,19970605,1944, 47.8335, -13.5245, 4445,   3648.3,   2.5612,  34.9164,2,  34.9156,2,    241.8,2,    242.2,2,    40.96,2,    21.55,2,     0.00,2,     1.47,2,    0.041,2,    0.026,2,   2200.0,9,   -999.0,9,   2352.3,2,     7.72,2, -999.00,   -999,  2.2510
     316N151_2,   A24,    28,  1,      4,      4,2,19970605,1944, 47.8335, -13.5245, 4445,   3850.5,   2.5277,  34.9108,2,  34.9109,2,    240.6,2,    241.4,2,    42.56,2,    21.81,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,   2202.0,9,    754.3,2,   2353.5,2,     7.73,2,   20.00,   -999,  2.1957
     316N151_2,   A24,    28,  1,      3,      3,2,19970605,1944, 47.8335, -13.5245, 4445,   4055.0,   2.5089,  34.9060,2,  34.9066,2,    241.7,2,    240.7,2,    43.52,2,    21.86,2,     0.00,2,     1.50,2,    0.039,2,    0.011,2,   2201.0,9,    762.4,2,   2354.6,2,     7.72,2,   20.00,   -999,  2.1541
     316N151_2,   A24,    28,  1,      2,      2,2,19970605,1944, 47.8335, -13.5245, 4445,   4259.4,   2.5010,  34.9024,2,  34.9028,2,    238.9,2,    240.5,2,    44.27,2,    22.01,2,     0.00,2,     1.51,2,    0.050,2,    0.013,2,   2205.0,9,   -999.0,9,   2358.9,2,     7.73,2, -999.00,   -999,  2.1225
     316N151_2,   A24,    28,  1,      1,      1,2,19970605,1944, 47.8335, -13.5245, 4445,   4543.5,   2.5143,  34.8996,2,  34.9004,2,    238.2,2,    239.4,2,    45.23,2,    22.21,2,     0.00,2,     1.51,2,    0.070,2,    0.026,2,   2206.3,9,    763.9,2,   2358.7,2,     7.72,2,   20.00,   -999,  2.1013
     316N151_2,   A24,    29,  1,     28,     28,2,19970606,0101, 48.1867, -12.9732, 3997,      3.6,  14.4032,  35.6406,2,  35.6421,2,    263.6,2,    264.1,2,     0.71,2,     1.15,2,     0.07,2,     0.15,2, -999.000,9, -999.000,9,   2074.3,9,   -999.0,9,   2346.2,6,     7.95,6, -999.00,   -999, 14.4027
     316N151_2,   A24,    29,  1,     27,     27,2,19970606,0101, 48.1867, -12.9732, 3997,     36.5,  12.5196,  35.6031,2,  35.6036,2,    261.5,2,    259.9,2,     1.01,2,     3.93,2,     0.18,2,     0.35,2, -999.000,9, -999.000,9,   2101.9,9,   -999.0,9,   2347.0,2,     7.91,2, -999.00,   -999, 12.5147
     316N151_2,   A24,    29,  1,     26,     26,2,19970606,0101, 48.1867, -12.9732, 3997,    106.0,  11.4360,  35.5702,2,  35.5705,2,    252.2,2,    251.8,2,     3.67,2,     9.30,2,     0.02,2,     0.59,2, -999.000,9, -999.000,9,   2125.4,9,   -999.0,9,   2339.7,2,     7.85,2, -999.00,   -999, 11.4226
     316N151_2,   A24,    29,  1,     25,     25,2,19970606,0101, 48.1867, -12.9732, 3997,    179.7,  11.2202,  35.5487,2,  35.5490,2,    249.6,2,    249.4,2,     4.07,2,     9.71,2,     0.02,2,     0.62,2, -999.000,9, -999.000,9,   2130.4,9,   -999.0,9,   2339.4,2,     7.83,2, -999.00,   -999, 11.1976
     316N151_2,   A24,    29,  1,     24,     24,2,19970606,0101, 48.1867, -12.9732, 3997,    277.1,  10.9895,  35.5211,2,  35.5209,2,    247.4,2,    246.2,2,     4.59,2,    10.48,2,     0.02,2,     0.67,2, -999.000,9, -999.000,9,   2131.4,9,   -999.0,9,   2336.0,2,     7.83,2, -999.00,   -999, 10.9550
     316N151_2,   A24,    29,  1,     23,     23,2,19970606,0101, 48.1867, -12.9732, 3997,    397.1,  10.7389,  35.4944,2,  35.4949,2,    246.0,2,    248.7,2,     4.79,2,    10.83,2,     0.01,2,     0.70,2, -999.000,9, -999.000,9,   2132.4,9,   -999.0,9,   2333.7,2,     7.82,2, -999.00,   -999, 10.6899
     316N151_2,   A24,    29,  1,     22,     22,2,19970606,0101, 48.1867, -12.9732, 3997,    509.0,  10.3405,  35.4447,2,  35.4448,2,    229.6,2,    233.5,2,     5.84,2,    12.76,2,     0.01,2,     0.82,2, -999.000,9, -999.000,9,   2146.7,9,   -999.0,9,   2333.3,2,     7.79,2, -999.00,   -999, 10.2789
     316N151_2,   A24,    29,  1,     21,     21,2,19970606,0101, 48.1867, -12.9732, 3997,    635.2,   9.8086,  35.4230,2,  35.4219,2,    212.5,2,    209.4,3,     8.06,2,    15.51,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9,   2160.9,9,   -999.0,9,   2331.2,2,     7.76,2, -999.00,   -999,  9.7337
     316N151_2,   A24,    29,  1,     20,     20,2,19970606,0101, 48.1867, -12.9732, 3997,    769.0,   9.3179,  35.4914,2,  35.4933,2,    199.7,2,    199.8,2,     9.86,2,    17.14,2,     0.01,2,     1.09,2, -999.000,9, -999.000,9,   2176.4,9,   -999.0,9,   2342.0,2,     7.74,2, -999.00,   -999,  9.2293
     316N151_2,   A24,    29,  1,     19,     19,2,19970606,0101, 48.1867, -12.9732, 3997,    907.9,   8.7893,  35.5460,2,  35.5499,2,    195.8,2,    194.3,2,    10.69,2,    17.54,2,     0.00,2,     1.12,2, -999.000,9, -999.000,9,   2183.9,9,   -999.0,9,   2346.4,2,     7.74,2, -999.00,   -999,  8.6873
     316N151_2,   A24,    29,  1,     18,     18,2,19970606,0101, 48.1867, -12.9732, 3997,   1055.6,   7.9404,  35.5016,2,  35.5067,2,    205.0,2,    204.6,2,    11.42,2,    17.65,2,     0.00,2,     1.13,2, -999.000,9, -999.000,9,   2185.1,9,   -999.0,9,   2347.8,2,     7.73,2, -999.00,   -999,  7.8274
     316N151_2,   A24,    29,  1,     17,     17,2,19970606,0101, 48.1867, -12.9732, 3997,   1153.3,   6.7409,  35.3139,2,  35.3125,2,    220.3,2,    217.8,2,    12.05,2,    18.06,2,     0.00,2,     1.17,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  6.6272
     316N151_2,   A24,    29,  1,     16,     16,2,19970606,0101, 48.1867, -12.9732, 3997,   1301.1,   5.2198,  35.1030,2,  35.1025,2,    237.1,2,    240.3,2,    12.35,2,    18.11,2,     0.00,2,     1.19,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.1052
     316N151_2,   A24,    29,  1,     15,     15,2,19970606,0101, 48.1867, -12.9732, 3997,   1450.9,   4.4214,  35.0006,2,  35.0007,2,    254.5,2,    255.3,2,    12.12,2,    17.86,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.3010
     316N151_2,   A24,    29,  1,     14,     14,2,19970606,0101, 48.1867, -12.9732, 3997,   1603.7,   3.9402,  34.9439,2,  34.9436,2,    269.0,2,    266.6,2,    12.00,2,    17.61,2,     0.00,2,     1.17,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.8113
     316N151_2,   A24,    29,  1,     13,     13,2,19970606,0101, 48.1867, -12.9732, 3997,   1753.5,   3.6864,  34.9219,2,  34.9226,2,    271.6,2,    272.1,2,    12.09,2,    17.40,2,     0.00,2,     1.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.5469
     316N151_2,   A24,    29,  1,     12,     12,2,19970606,0101, 48.1867, -12.9732, 3997,   1824.6,   3.6323,  34.9205,2,  34.9202,2,    272.7,2,    273.1,2,    12.28,2,    17.30,2,     0.00,2,     1.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.4869
     316N151_2,   A24,    29,  1,     11,     11,2,19970606,0101, 48.1867, -12.9732, 3997,   1954.9,   3.5352,  34.9260,2,  34.9253,2,    271.4,2,    272.5,2,    13.12,2,    17.30,2,     0.00,2,     1.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.3790
     316N151_2,   A24,    29,  1,     10,     10,2,19970606,0101, 48.1867, -12.9732, 3997,   2105.1,   3.4829,  34.9431,2,  34.9426,2,    271.7,2,    268.3,2,    15.03,2,    17.50,2,     0.00,2,     1.17,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.3131
     316N151_2,   A24,    29,  1,      9,      9,2,19970606,0101, 48.1867, -12.9732, 3997,   2303.9,   3.4048,  34.9658,2,  34.9660,2,    260.5,2,    256.7,2,    21.74,2,    18.78,2,     0.00,2,     1.26,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.2169
     316N151_2,   A24,    29,  1,      8,      8,2,19970606,0101, 48.1867, -12.9732, 3997,   2512.7,   3.1665,  34.9603,2,  34.9597,2,    253.1,2,    254.4,2,    24.92,2,    19.18,2,     0.00,2,     1.30,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.9622
     316N151_2,   A24,    29,  1,      7,      7,2,19970606,0101, 48.1867, -12.9732, 3997,   2722.8,   2.9574,  34.9514,2,  34.9505,2,    249.8,2,    248.6,2,    30.89,2,    20.20,2,     0.00,2,     1.37,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.7361
     316N151_2,   A24,    29,  1,      6,      6,2,19970606,0101, 48.1867, -12.9732, 3997,   2930.4,   2.8380,  34.9427,2,  34.9422,2,    246.2,2,    246.8,2,    33.65,2,    20.56,2,     0.00,2,     1.39,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.5979
     316N151_2,   A24,    29,  1,      5,      5,2,19970606,0101, 48.1867, -12.9732, 3997,   3135.9,   2.7553,  34.9356,2,  34.9351,2,    244.4,2,    245.6,2,    35.55,2,    20.82,2,     0.00,2,     1.41,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.4956
     316N151_2,   A24,    29,  1,      4,      4,2,19970606,0101, 48.1867, -12.9732, 3997,   3342.0,   2.6468,  34.9261,2,  34.9253,2,    244.1,2,    244.1,2,    37.99,2,    21.17,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.3678
     316N151_2,   A24,    29,  1,      3,      3,2,19970606,0101, 48.1867, -12.9732, 3997,   3544.0,   2.5786,  34.9179,2,  34.9172,2,    241.3,2,    242.3,2,    40.33,2,    21.58,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.2794
     316N151_2,   A24,    29,  1,      2,      2,2,19970606,0101, 48.1867, -12.9732, 3997,   3748.7,   2.5413,  34.9130,2,  34.9121,2,    240.7,2,    241.6,2,    41.70,2,    21.78,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.2204
     316N151_2,   A24,    29,  1,      1,      1,2,19970606,0101, 48.1867, -12.9732, 3997,   4035.4,   2.5046,  34.9046,2,  34.9073,2,    242.7,2,    240.7,2,    43.39,2,    21.94,2,     0.00,2,     1.51,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.1522
     316N151_2,   A24,    30,  1,     24,     24,2,19970606,0454, 48.4033, -12.6105, 3233,      3.2,  15.0539,  35.6971,2,  35.6978,2,    231.9,2,    262.5,2,     0.51,2,     0.13,2,     0.02,2,     0.07,2,    3.111,2,    1.647,2,   2069.6,9,   -999.0,9,   2350.5,2,     7.97,2, -999.00,   -999, 15.0534
     316N151_2,   A24,    30,  1,     23,     23,2,19970606,0454, 48.4033, -12.6105, 3233,     36.0,  13.8452,  35.6808,2,  35.6812,2,    242.0,2,    266.1,2,     0.50,2,     1.48,2,     0.09,2,     0.14,2,    3.237,2,    1.733,2,   2080.9,9,   -999.0,9,   2346.3,2,     7.94,2, -999.00,   -999, 13.8401
     316N151_2,   A24,    30,  1,     22,     22,2,19970606,0454, 48.4033, -12.6105, 3233,     65.2,  13.1146,  35.6940,2,  35.6944,2,    258.7,2,    258.4,2,     1.35,2,     3.24,2,     0.20,2,     0.26,2,    3.277,2,    1.751,2,   2094.1,9,   -999.0,9,   2348.3,2,     7.92,2, -999.00,   -999, 13.1056
     316N151_2,   A24,    30,  1,     21,     21,2,19970606,0454, 48.4033, -12.6105, 3233,    114.2,  12.1750,  35.6534,2,  35.6535,2,    243.9,2,    245.9,2,     3.14,2,     8.06,2,     0.04,2,     0.50,2,    3.250,2,    1.718,2,   2118.8,9,   -999.0,9,   2343.1,2,     7.87,2, -999.00,   -999, 12.1599
     316N151_2,   A24,    30,  1,     20,     20,2,19970606,0454, 48.4033, -12.6105, 3233,    177.9,  11.8123,  35.6146,2,  35.6152,2,    241.7,2,    243.8,2,     3.45,2,     8.93,2,     0.02,2,     0.56,2,    3.277,2,    1.734,2,   2121.5,9,   -999.0,9,   2341.5,2,     7.86,2, -999.00,   -999, 11.7892
     316N151_2,   A24,    30,  1,     19,     19,2,19970606,0454, 48.4033, -12.6105, 3233,    264.2,  11.4651,  35.5697,2,  35.5688,2,    240.3,2,    242.8,2,     3.98,2,     9.90,2,     0.02,2,     0.62,2,    3.286,2,    1.728,2,   2126.4,9,   -999.0,9,   2338.2,2,     7.84,2, -999.00,   -999, 11.4313
     316N151_2,   A24,    30,  1,     18,     18,2,19970606,0454, 48.4033, -12.6105, 3233,    344.3,  11.2314,  35.5451,2,  35.5459,2,    247.1,2,    243.1,2,     4.19,2,    10.31,2,     0.01,2,     0.65,2,    3.295,2,    1.738,2,   2128.5,9,   -999.0,9,   2337.2,2,     7.83,2, -999.00,   -999, 11.1878
     316N151_2,   A24,    30,  1,     17,     17,2,19970606,0454, 48.4033, -12.6105, 3233,    425.6,  11.0653,  35.5276,2,  35.5272,2,    244.9,2,    244.6,2,     4.29,2,    10.51,2,     0.01,2,     0.66,2,    3.295,2,    1.737,2,   2128.6,9,   -999.0,9,   2335.2,2,     7.83,2, -999.00,   -999, 11.0118
     316N151_2,   A24,    30,  1,     16,     16,2,19970606,0454, 48.4033, -12.6105, 3233,    525.0,  10.6563,  35.4847,2,  35.4853,2,    229.3,2,    227.0,2,     5.56,2,    12.89,2,     0.01,2,     0.80,2,    3.058,2,    1.577,2,   2142.4,9,   -999.0,9,   2335.1,2,     7.80,2, -999.00,   -999, 10.5915
     316N151_2,   A24,    30,  1,     15,     15,2,19970606,0454, 48.4033, -12.6105, 3233,    625.3,  10.1760,  35.4446,2,  35.4437,2,    214.7,2,    216.2,2,     6.93,2,    14.57,2,     0.01,2,     0.92,2,    2.715,2,    1.369,2,   2150.6,9,   -999.0,9,   2333.8,2,     7.78,2, -999.00,   -999, 10.1006
     316N151_2,   A24,    30,  1,     14,     14,2,19970606,0454, 48.4033, -12.6105, 3233,    747.3,   9.5288,  35.4178,2,  35.4198,2,    202.1,2,    198.1,2,     9.14,2,    16.90,2,     0.00,2,     1.07,2,    2.067,2,    1.031,2,   2165.3,9,   -999.0,9,   2336.8,2,     7.75,2, -999.00,   -999,  9.4417
     316N151_2,   A24,    30,  1,     13,     13,2,19970606,0454, 48.4033, -12.6105, 3233,    886.3,   9.1936,  35.5317,2,  35.5304,2,    191.4,2,    192.5,2,    10.20,2,    17.45,2,     0.00,2,     1.10,2,    1.616,2,    0.802,2,   2176.5,9,   -999.0,9,   2346.4,2,     7.75,2, -999.00,   -999,  9.0916
     316N151_2,   A24,    30,  1,     12,     12,2,19970606,0454, 48.4033, -12.6105, 3233,    949.9,   9.0459,  35.5617,2,  35.5616,2,    192.6,2,    193.4,2,    10.41,2,    17.50,2,     0.00,2,     1.11,2,    1.502,2,    0.744,2,   2180.6,9,   -999.0,9,   2351.7,2,     7.75,2, -999.00,   -999,  8.9372
     316N151_2,   A24,    30,  1,     11,     11,2,19970606,0454, 48.4033, -12.6105, 3233,   1058.9,   8.1264,  35.4871,2,  35.4854,2,    199.5,2,    201.9,2,    11.25,2,    17.85,2,     0.00,2,     1.14,2,    1.420,2,    0.701,2,   2180.8,9,   -999.0,9,   2347.0,2,     7.74,2, -999.00,   -999,  8.0116
     316N151_2,   A24,    30,  1,     10,     10,2,19970606,0454, 48.4033, -12.6105, 3233,   1210.9,   6.9518,  35.3489,2,  35.3464,2,    219.5,2,    216.0,2,    11.78,2,    18.11,2,     0.00,2,     1.17,2,    1.477,2,    0.716,2,   2176.5,9,   -999.0,9,   2336.9,2,     7.73,2, -999.00,   -999,  6.8300
     316N151_2,   A24,    30,  1,      9,      9,2,19970606,0454, 48.4033, -12.6105, 3233,   1413.9,   4.8792,  35.0605,2,  35.0580,2,    246.0,2,    246.1,2,    12.20,2,    18.16,2,     0.00,2,     1.19,2,    1.834,2,    0.885,2,   2165.8,9,   -999.0,9,   2316.0,2,     7.71,2, -999.00,   -999,  4.7572
     316N151_2,   A24,    30,  1,      8,      8,2,19970606,0454, 48.4033, -12.6105, 3233,   1615.2,   3.9816,  34.9426,2,  34.9411,2,    264.6,2,    265.3,2,    12.09,2,    17.70,2,     0.00,2,     1.17,2,    2.033,3,    0.983,3,   2158.4,9,   -999.0,9,   2308.3,2,     7.71,2, -999.00,   -999,  3.8511
     316N151_2,   A24,    30,  1,      7,      7,2,19970606,0454, 48.4033, -12.6105, 3233,   1818.2,   3.6633,  34.9216,2,  34.9226,2,    270.5,2,    271.7,2,    12.30,2,    17.45,2,     0.00,2,     1.16,2,    1.836,2,    0.876,2,   2155.6,9,   -999.0,9,   2308.8,2,     7.72,2, -999.00,   -999,  3.5181
     316N151_2,   A24,    30,  1,      6,      6,2,19970606,0454, 48.4033, -12.6105, 3233,   2020.2,   3.5478,  34.9344,2,  34.9350,2,    269.6,2,    269.7,2,    13.88,2,    17.49,2,     0.00,2,     1.17,2,    1.368,2,    0.668,2,   2156.2,9,   -999.0,9,   2312.7,2,     7.72,2, -999.00,   -999,  3.3852
     316N151_2,   A24,    30,  1,      5,      5,2,19970606,0454, 48.4033, -12.6105, 3233,   2223.0,   3.3942,  34.9583,2,  34.9594,2,    261.1,2,    260.3,2,    19.48,2,    18.25,2,     0.00,2,     1.23,2,    0.724,2,    0.355,2,   2165.1,9,   -999.0,9,   2320.0,2,     7.72,2, -999.00,   -999,  3.2144
     316N151_2,   A24,    30,  1,      4,      4,2,19970606,0454, 48.4033, -12.6105, 3233,   2425.9,   3.2133,  34.9611,2,  34.9613,2,    255.1,2,    255.3,2,    24.34,2,    18.96,2,     0.00,2,     1.27,2,    0.413,2,    0.217,2,   2173.4,9,   -999.0,9,   2326.9,2,     7.72,2, -999.00,   -999,  3.0167
     316N151_2,   A24,    30,  1,      3,      3,2,19970606,0454, 48.4033, -12.6105, 3233,   2629.0,   3.0461,  34.9562,2,  34.9564,2,    251.0,2,    252.0,2,    28.15,2,    19.56,2,     0.00,2,     1.32,2,    0.234,2,    0.127,2,   2176.8,9,   -999.0,9,   2332.1,2,     7.72,2, -999.00,   -999,  2.8324
     316N151_2,   A24,    30,  1,      2,      2,2,19970606,0454, 48.4033, -12.6105, 3233,   2833.6,   2.8889,  34.9472,2,  34.9481,2,    249.2,2,    249.2,2,    31.63,2,    20.12,2,     0.00,2,     1.36,2,    0.150,2,    0.079,2,   2182.4,9,   -999.0,9,   2339.6,2,     7.72,2, -999.00,   -999,  2.6577
     316N151_2,   A24,    30,  1,      1,      1,2,19970606,0454, 48.4033, -12.6105, 3233,   3127.9,   2.7321,  34.9331,2,  34.9325,2,    245.4,2,    244.7,2,    36.81,2,    20.98,2,     0.00,2,     1.43,2,    0.089,2,    0.047,2,   2190.3,9,   -999.0,9,   2345.4,2,     7.72,2, -999.00,   -999,  2.4738
     316N151_2,   A24,    31,  1,     20,     20,2,19970606,0754, 48.5373, -12.4062, 2259,      2.2,  14.9625,  35.6972,2,  35.6976,2,    260.3,2,    260.8,2,     0.71,2,     0.22,2,     0.03,2,     0.07,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2349.0,6,     7.96,6, -999.00,   -999, 14.9622
     316N151_2,   A24,    31,  1,     19,     19,2,19970606,0754, 48.5373, -12.4062, 2259,     44.8,  13.8602,  35.6920,2,  35.6914,2,    258.7,2,    259.4,2,     0.83,2,     1.60,2,     0.11,2,     0.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 13.8538
     316N151_2,   A24,    31,  1,     18,     18,2,19970606,0754, 48.5373, -12.4062, 2259,     75.0,  12.4301,  35.6323,2,  35.6427,2,    255.6,2,    251.3,2,     2.12,2,     5.53,2,     0.29,2,     0.40,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 12.4200
     316N151_2,   A24,    31,  1,     17,     17,2,19970606,0754, 48.5373, -12.4062, 2259,    135.4,  11.7778,  35.6078,2,  35.6049,2,    245.5,2,    245.8,2,     3.83,2,     9.19,2,     0.03,2,     0.57,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 11.7603
     316N151_2,   A24,    31,  1,     16,     16,2,19970606,0754, 48.5373, -12.4062, 2259,    204.8,  11.4895,  35.5805,2,  35.5816,2,    248.9,2,    252.7,2,     3.62,2,     8.84,2,     0.02,2,     0.56,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 11.4634
     316N151_2,   A24,    31,  1,     15,     15,2,19970606,0754, 48.5373, -12.4062, 2259,    285.5,  11.3172,  35.5581,2,  35.5587,2,    250.2,2,    249.2,2,     3.95,2,     9.35,2,     0.01,2,     0.59,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 11.2810
     316N151_2,   A24,    31,  1,     14,     14,2,19970606,0754, 48.5373, -12.4062, 2259,    406.6,  10.9365,  35.5129,2,  35.5155,2,    238.5,2,    239.3,2,     4.70,2,    11.13,2,     0.01,2,     0.69,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 10.8858
     316N151_2,   A24,    31,  1,     13,     13,2,19970606,0754, 48.5373, -12.4062, 2259,    546.7,  10.3770,  35.4525,2,  35.4530,2,    222.1,2,    224.0,2,     6.30,2,    13.57,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 10.3106
     316N151_2,   A24,    31,  1,     12,     12,2,19970606,0754, 48.5373, -12.4062, 2259,    657.5,   9.9093,  35.4281,2,  35.4281,2,    207.3,2,    209.0,2,     8.12,2,    15.45,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  9.8312
     316N151_2,   A24,    31,  1,     11,     11,2,19970606,0754, 48.5373, -12.4062, 2259,    807.8,   9.6139,  35.5287,2,  35.5263,2,    194.5,2,    193.6,2,     9.61,2,    16.88,2,     0.00,2,     1.06,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  9.5189
     316N151_2,   A24,    31,  1,     10,     10,2,19970606,0754, 48.5373, -12.4062, 2259,    977.9,   8.9150,  35.5580,2,  35.5584,2,    197.1,2,    196.0,2,    10.57,2,    17.29,2,     0.00,2,     1.09,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  8.8038
     316N151_2,   A24,    31,  1,      9,      9,2,19970606,0754, 48.5373, -12.4062, 2259,   1110.4,   8.0836,  35.4941,2,  35.4880,2,    202.3,2,    203.4,2,    11.42,2,    17.69,2,     0.00,2,     1.12,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.9632
