EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2_TMP,ALKALI,ALKALI_FLAG_W,C14ERR,HELIER,DELHER,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,DEG C,UMOL/KG,,/MILLE,NMOL/KG,PERCNT,TU
   31WTTUNES_2,  P17S,125,1,21,21,2,19910722,550,-6.5117,-135.0117,4451,1529.7,3.0919,34.5914,2,34.5913,2,107.9,2,2.9805,107.1,2,112.12,2,38.51,2,0,2,2.76,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,22,22,2,19910722,550,-6.5117,-135.0117,4451,1736.5,2.6462,34.6164,2,34.6173,2,107.2,2,2.5228,106.1,2,126.88,2,38.81,2,0,2,2.79,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,23,23,2,19910722,550,-6.5117,-135.0117,4451,1941.4,2.3504,34.6327,2,34.6348,2,113.7,2,2.2137,115,2,133.42,2,37.63,2,0.01,2,2.72,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,24,24,2,19910722,550,-6.5117,-135.0117,4451,2147.9,2.1276,34.6457,2,34.647,2,122.6,2,1.9765,123.1,2,136.94,2,37.53,2,0.01,2,2.67,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,25,25,2,19910722,550,-6.5117,-135.0117,4451,2354.7,1.9867,34.6569,2,34.6582,2,126.1,2,1.8197,126.3,2,141.44,2,37.44,2,0,2,2.64,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,26,26,2,19910722,550,-6.5117,-135.0117,4451,2562.1,1.8628,34.6669,2,34.6662,2,133.1,2,1.6793,134.5,2,142.02,2,36.75,2,0.01,2,2.58,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,27,27,2,19910722,550,-6.5117,-135.0117,4451,2769.7,1.7818,34.6729,2,34.6731,2,138,2,1.5808,138.2,2,144.56,2,36.65,2,0.01,2,2.56,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,28,28,2,19910722,550,-6.5117,-135.0117,4451,2975.9,1.6989,34.6769,2,-999,9,145.3,2,1.48,146.5,2,143.29,2,36.07,2,0,2,2.54,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,29,29,2,19910722,550,-6.5117,-135.0117,4451,3179.7,1.6019,34.6811,2,34.6833,2,149.2,2,1.3654,149.4,2,146.12,2,35.87,2,0.01,2,2.52,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,30,30,2,19910722,550,-6.5117,-135.0117,4451,3380.1,1.538,34.685,2,34.6853,2,154.7,2,1.283,154.7,2,144.85,2,35.58,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,31,31,2,19910722,550,-6.5117,-135.0117,4451,3579.5,1.491,34.6873,2,34.6883,2,158,2,1.2169,157.7,2,144.85,2,35.28,2,0,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,32,32,2,19910722,550,-6.5117,-135.0117,4451,3779.8,1.457,34.6903,2,34.689,2,161.6,2,1.1629,163.1,2,142.41,2,35.09,2,0,2,2.44,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,33,33,2,19910722,550,-6.5117,-135.0117,4451,3979.4,1.4261,34.693,2,34.6926,2,168.6,2,1.1114,168.3,2,139.87,2,34.7,2,0,2,2.41,2,0.002,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,34,34,2,19910722,550,-6.5117,-135.0117,4451,4181.1,1.4161,34.6947,2,34.6952,2,170.8,2,1.0796,171.6,2,138.21,2,34.4,2,0,2,2.39,2,0.003,2,0.012,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,35,35,2,19910722,550,-6.5117,-135.0117,4451,4381.2,1.4291,34.6962,2,34.6944,2,173.5,2,1.0698,172,2,137.72,2,34.31,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,125,1,36,36,2,19910722,550,-6.5117,-135.0117,4451,4536.4,1.441,34.6961,2,34.6944,2,-999,9,1.0636,172.3,2,137.72,2,34.11,2,0.01,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,1,1,2,19910722,1227,-7.01,-135.01,4311,0.2,27.544,35.1768,2,35.1829,2,208.6,3,27.5439,211,2,2.41,2,4.12,2,0.06,2,0.49,2,1.625,2,0.94,2,1.08,2,1.767,2,-0.84,2,-999,9,-999,9,-999,5,291.5,2,20,-999,9,-999,0.008,0.15,0.012
   31WTTUNES_2,  P17S,126,1,2,2,2,19910722,1227,-7.01,-135.01,4311,42,27.549,35.1789,2,35.1823,2,211.2,6,27.5392,211.8,2,2.4,2,4.12,2,0.06,2,0.49,2,1.613,2,0.926,2,0.973,2,1.826,2,-0.95,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.011
   31WTTUNES_2,  P17S,126,1,3,3,2,19910722,1227,-7.01,-135.01,4311,82.4,27.4979,35.8485,2,35.8647,2,207.2,6,27.4787,204.5,2,2.4,2,4.01,2,0.06,2,0.57,2,1.64,2,0.954,2,0.971,2,1.736,2,-1.01,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.011
   31WTTUNES_2,  P17S,126,1,4,4,2,19910722,1227,-7.01,-135.01,4311,96.9,26.4106,35.9421,2,35.9509,2,191.3,2,26.3887,195.3,2,2.39,2,3.5,2,0.08,2,0.62,2,1.696,2,0.975,2,0.927,2,1.717,2,-0.85,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.011
   31WTTUNES_2,  P17S,126,1,5,5,2,19910722,1227,-7.01,-135.01,4311,116.7,25.0603,36.0749,2,36.0792,2,186.8,2,25.0349,184.8,2,2.38,2,2.46,2,0.86,2,0.65,2,1.764,2,1.037,2,0.828,2,1.737,2,-0.98,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.01
   31WTTUNES_2,  P17S,126,1,6,6,3,19910722,1227,-7.01,-135.01,4311,136.8,20.9068,35.8314,2,35.21,4,163,2,20.8806,110.3,4,33.83,4,21.82,4,0.22,4,1.7,4,0.855,4,0.459,4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,7,7,2,19910722,1227,-7.01,-135.01,4311,156.4,19.3157,35.6209,2,35.6157,2,146,2,19.2874,144.7,2,3.79,2,9.96,2,0.05,2,0.96,2,1.857,2,0.982,2,0.605,2,1.807,2,-0.25,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.009
   31WTTUNES_2,  P17S,126,1,8,8,2,19910722,1227,-7.01,-135.01,4311,175.8,18.2307,35.4964,2,35.4948,2,121.2,2,18.2002,131.7,2,4.39,2,11.56,2,0.02,2,1.06,2,1.678,2,0.895,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,9,9,2,19910722,1227,-7.01,-135.01,4311,200,15.948,35.2401,2,35.2378,2,92.2,2,15.9163,90.6,2,8.23,2,17.1,2,0.01,2,1.48,2,1.272,2,0.68,2,0.455,2,0,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,0.15,0.009
   31WTTUNES_2,  P17S,126,1,10,10,2,19910722,1227,-7.01,-135.01,4311,250.9,12.5227,34.9102,2,34.91,2,19.4,2,12.489,19.3,2,21.38,2,29.77,2,0.01,2,2.34,2,0.292,2,0.169,2,0.232,2,1.83,2,3.89,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.005
   31WTTUNES_2,  P17S,126,1,11,11,2,19910722,1227,-7.01,-135.01,4311,301.4,11.41,34.8379,2,34.8394,2,35.3,2,11.3718,34.3,2,25,2,31.31,2,0.01,2,2.3,2,0.144,2,0.09,2,0.16,2,1.857,2,4.19,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.005
   31WTTUNES_2,  P17S,126,1,12,12,2,19910722,1227,-7.01,-135.01,4311,350.3,10.6462,34.7867,2,34.7879,2,33.2,2,10.6037,32.7,2,28.61,2,32.95,2,0.01,2,2.4,2,0.092,2,0.057,2,0.114,2,1.84,2,4.51,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.004
   31WTTUNES_2,  P17S,126,1,13,13,2,19910722,1227,-7.01,-135.01,4311,401.3,9.9475,34.7436,2,34.7441,2,28.8,2,9.9007,34.1,2,31.01,2,34.23,2,0,2,2.48,2,0.052,2,0.036,2,0.057,2,1.918,2,4.69,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.003
   31WTTUNES_2,  P17S,126,1,14,14,2,19910722,1227,-7.01,-135.01,4311,461.5,8.9359,34.6778,2,34.6786,2,51.9,2,8.8854,52.1,2,33.01,2,34.95,2,0,2,2.49,2,0.028,2,0.027,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,15,15,2,19910722,1227,-7.01,-135.01,4311,539.4,8.1012,34.6281,2,34.6281,2,61,2,8.0453,63.4,2,36.01,2,35.73,2,0,2,2.52,2,-999,5,-999,5,0.019,2,1.815,2,6.33,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.002
   31WTTUNES_2,  P17S,126,1,16,16,2,19910722,1227,-7.01,-135.01,4311,640.4,7.0177,34.5749,2,34.5767,2,67.4,2,6.9562,76.1,3,43.65,2,37.86,2,0,2,2.67,2,0.05,3,0.033,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,17,17,2,19910722,1227,-7.01,-135.01,4311,764.8,5.9923,34.5402,2,34.5421,2,76.8,2,5.924,76.1,2,54.51,2,39.11,2,0,2,2.78,2,0.002,2,0.003,2,0.006,2,1.876,2,10.5,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.002
   31WTTUNES_2,  P17S,126,1,18,18,2,19910722,1227,-7.01,-135.01,4311,907.1,4.9548,34.533,2,34.5339,2,87,2,4.8801,86.6,2,69.43,2,39.47,2,0,2,2.82,2,0.002,2,0.008,2,0.008,2,1.901,2,14.32,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.002
   31WTTUNES_2,  P17S,126,1,19,19,2,19910722,1227,-7.01,-135.01,4311,1103.4,4.0064,34.5529,2,34.5541,2,101.5,2,3.9219,101.9,2,88.88,2,38.62,2,0,2,2.76,2,-999,9,-999,9,0.004,2,1.859,2,19.72,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.001
   31WTTUNES_2,  P17S,126,1,20,20,2,19910722,1227,-7.01,-135.01,4311,1302.7,3.4357,34.5742,2,34.5771,2,104.8,2,3.3397,105.3,2,103.34,2,38.61,2,0,2,2.77,2,-999,9,-999,9,-999,9,1.881,2,22.1,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,21,21,2,19910722,1227,-7.01,-135.01,4311,1508.5,2.965,34.597,2,34.5979,2,107.3,2,2.8568,107.9,2,115.23,2,38.71,2,0,2,2.77,2,-999,9,-999,9,-999,9,1.897,2,24.66,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,22,22,2,19910722,1227,-7.01,-135.01,4311,1715.8,2.6352,34.6158,2,34.6176,2,108.4,2,2.5137,107.4,2,126.37,2,38.81,2,0,2,2.78,2,-999,9,-999,9,-999,9,1.904,2,26.19,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,23,23,2,19910722,1227,-7.01,-135.01,4311,1918.8,2.3584,34.6321,2,34.6325,2,113.5,2,2.2235,114.2,2,133.19,2,38.27,2,0,2,2.72,2,-999,9,-999,9,-999,9,1.918,2,28.11,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,24,24,2,19910722,1227,-7.01,-135.01,4311,2123,2.1596,34.6438,2,34.6457,2,122.1,2,2.0101,122,2,136.67,2,37.85,2,0,2,2.68,2,-999,9,-999,9,-999,9,-999,5,29.05,3,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,25,25,2,19910722,1227,-7.01,-135.01,4311,2332.3,1.9987,34.6553,2,34.6563,2,129.2,2,1.8335,128.5,2,140.15,2,37.42,2,0,2,2.63,2,-999,9,-999,9,-999,9,1.934,2,30.65,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,26,26,2,19910722,1227,-7.01,-135.01,4311,2538.5,1.8747,34.6646,2,34.6662,2,133.3,2,1.6933,133.6,2,143.01,2,37.15,2,0,2,2.6,2,-999,9,-999,9,-999,9,1.935,2,32.68,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,27,27,2,19910722,1227,-7.01,-135.01,4311,2745.6,1.7968,34.6711,2,34.6725,2,137.5,2,1.5977,136.4,2,145.67,2,36.83,2,0,2,2.58,2,-999,9,-999,9,-999,9,1.929,2,32.21,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,28,28,2,19910722,1227,-7.01,-135.01,4311,2951,1.7278,34.6752,2,34.6764,2,144,2,1.5108,143.4,2,144.28,2,36.41,2,0,2,2.55,2,-999,9,-999,9,-999,9,1.92,2,28.89,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,29,29,2,19910722,1227,-7.01,-135.01,4311,3156,1.6509,34.6795,2,34.68,2,150.5,2,1.4156,150.1,2,143.11,2,35.98,2,0,2,2.51,2,-999,9,-999,9,-999,9,1.921,2,25.36,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,30,30,2,19910722,1227,-7.01,-135.01,4311,3364.1,1.5769,34.6831,2,34.6841,2,152.6,2,1.3227,152.8,2,145.13,2,35.92,2,0,2,2.5,2,-999,9,-999,9,-999,9,1.906,2,22.61,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,31,31,2,19910722,1227,-7.01,-135.01,4311,3574,1.523,34.6858,2,34.6876,2,156.5,2,1.2486,156.4,2,145.23,2,35.71,2,0,2,2.48,2,0,2,0,2,-999,9,1.904,2,20.43,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,32,32,2,19910722,1227,-7.01,-135.01,4311,3779.2,1.48,34.6876,2,34.689,2,160.4,2,1.1853,159.2,2,145.12,2,35.5,2,0,2,2.47,2,0,2,0,2,-999,9,1.896,2,19.08,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,33,33,2,19910722,1227,-7.01,-135.01,4311,3986.2,1.453,34.689,2,34.6912,2,162.3,2,1.1369,163.2,2,143.95,2,35.28,2,0,2,2.44,2,-999,9,-999,9,-999,9,1.898,2,17.53,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,34,34,2,19910722,1227,-7.01,-135.01,4311,4192.7,1.4251,34.6944,2,34.6947,2,172,2,1.0871,170.9,2,138.79,2,34.65,2,0,2,2.4,2,-999,9,-999,9,-999,9,1.897,2,16.18,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,35,35,2,19910722,1227,-7.01,-135.01,4311,4393.7,1.435,34.695,2,34.6952,2,171.9,2,1.0742,171.9,2,138.05,2,34.54,2,0,2,2.39,2,-999,9,-999,9,-999,9,1.892,2,16.33,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,126,1,36,36,3,19910722,1227,-7.01,-135.01,4311,4451.6,1.438,34.6951,2,34.6942,2,171.6,2,1.0705,171.9,2,137.95,2,34.54,2,0,2,2.39,2,-999,9,-999,9,-999,9,1.898,2,16.12,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,1,1,2,19910722,1929,-7.5217,-135.0033,4394,10.3,27.648,35.155,2,35.162,2,212.5,3,27.6456,213.1,2,2.34,2,4.2,2,0.07,2,0.48,2,1.861,3,0.915,2,-999,9,-999,9,-999,9,81.9,2,1.45,2,1987.6,2,292.8,2,20,2301.4,2,5.2,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,2,2,2,19910722,1929,-7.5217,-135.0033,4394,37.9,27.588,35.1543,2,35.1579,2,212.4,2,27.5791,213.6,2,2.34,2,4.2,2,0.07,2,0.48,2,1.625,2,0.93,2,-999,9,-999,9,-999,9,-999,9,-999,9,1993.1,2,288,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,3,3,2,19910722,1929,-7.5217,-135.0033,4394,78.5,28.0881,35.8491,2,35.8471,2,212.1,6,28.0695,205.9,2,1.95,2,3.42,2,0.06,2,0.51,2,1.598,2,0.941,2,-999,9,-999,9,-999,9,-999,9,-999,9,2015,2,281.9,2,20,2354.4,2,-999,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,4,4,2,19910722,1929,-7.5217,-135.0033,4394,93.3,26.7327,35.9325,2,35.9376,2,205.1,2,26.7114,197.1,2,2.15,2,3.61,2,0.07,2,0.61,2,1.693,2,0.98,2,-999,9,-999,9,-999,9,83.3,2,1.38,2,2021,2,304.2,2,20,-999,9,6.9,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,5,5,2,19910722,1929,-7.5217,-135.0033,4394,107.2,25.4114,36.0463,2,36.0527,2,197,2,25.3878,190.1,2,1.95,2,2.73,2,0.59,2,0.62,2,1.762,2,1.011,2,-999,9,-999,9,-999,9,-999,9,-999,9,2058.8,2,312.4,2,20,2372.5,2,-999,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,6,6,2,19910722,1929,-7.5217,-135.0033,4394,126.7,24.4482,36.1132,2,36.1138,2,183.4,2,24.421,186.5,2,1.76,2,2.34,2,3.29,2,0.65,2,1.797,2,1.002,2,-999,9,-999,9,-999,9,94.9,2,1.32,2,2074.9,2,340.5,2,20,-999,9,8.9,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,7,7,2,19910722,1929,-7.5217,-135.0033,4394,154.5,22.2999,36.0353,2,36.0264,2,170.1,2,22.2689,172.1,2,1.76,2,5.27,2,1.07,2,0.7,2,1.92,2,1.057,2,-999,9,-999,9,-999,9,118,2,1.22,2,2109,2,395.9,2,20,2364.6,2,3.8,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,8,8,2,19910722,1929,-7.5217,-135.0033,4394,185.8,18.7857,35.5867,2,35.5369,2,137.1,2,18.7527,138.7,2,3.52,2,10.45,2,0.02,2,0.98,2,1.669,2,0.922,2,-999,9,-999,9,-999,9,119,2,0.92,2,2132.8,2,524.8,2,20,-999,9,3.6,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,9,9,2,19910722,1929,-7.5217,-135.0033,4394,227.1,14.3872,35.0442,2,35.0419,2,76.5,2,14.3537,80.6,2,9.87,2,19.15,2,0,2,1.65,2,1.048,2,0.585,2,-999,9,-999,9,-999,9,51.4,2,0.47,2,2180.6,2,830.7,2,20,2300.3,2,10.1,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,10,10,2,19910722,1929,-7.5217,-135.0033,4394,277.3,11.7989,34.8343,2,34.8348,2,58.7,2,11.763,54.6,2,19.45,2,27.17,2,0,2,2.13,2,0.348,2,0.211,2,-999,9,-999,9,-999,9,-26.8,2,0.23,2,2227.2,2,1141.5,2,20,-999,9,7.6,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,11,11,2,19910722,1929,-7.5217,-135.0033,4394,327.8,10.2754,34.7626,2,34.7636,2,64,2,10.2365,67.5,2,25.41,2,30.4,2,0,2,2.19,2,0.128,2,0.079,2,-999,9,-999,9,-999,9,-58.9,2,0.26,2,2223.4,2,1166,2,20,2280.9,2,2.9,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,12,12,2,19910722,1929,-7.5217,-135.0033,4394,373.3,9.6246,34.7181,2,34.7203,2,55.4,2,9.5821,57.2,2,29.32,2,32.74,2,0,2,2.35,2,0.072,2,0.047,2,-999,9,-999,9,-999,9,-74.6,2,0.14,2,2239.3,2,1301.1,2,20,-999,9,3.1,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,13,13,2,19910722,1929,-7.5217,-135.0033,4394,418.7,9.0488,34.6847,2,34.6857,2,59,2,9.0028,54,2,32.35,2,34.41,2,0,2,2.44,2,0.039,2,0.027,2,-999,9,-999,9,-999,9,-91.9,2,0.11,2,2252.6,2,1344.8,2,20,2292.9,2,2.8,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,14,14,2,19910722,1929,-7.5217,-135.0033,4394,465.2,8.635,34.6565,2,34.6563,2,58.4,2,8.5852,63.8,2,33.53,2,34.6,2,0,2,2.44,2,0.032,2,0.026,2,-999,9,-999,9,-999,9,-95.8,2,0.22,2,2244.3,2,1357.1,2,20,-999,9,2.7,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,15,15,2,19910722,1929,-7.5217,-135.0033,4394,511.8,8.0832,34.6245,2,34.6236,2,70,2,8.0304,72.6,2,35.29,2,34.9,2,0,2,2.45,2,0.025,2,0.017,2,-999,9,-999,9,-999,9,-96.7,2,0.3,2,2247.3,2,1329.2,2,20,2299.2,2,2.6,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,16,16,2,19910722,1929,-7.5217,-135.0033,4394,588.7,7.3796,34.5878,2,34.5902,2,73.2,2,7.3216,74.4,2,40.08,2,36.36,2,0,2,2.55,2,0.014,2,0.008,2,-999,9,-999,9,-999,9,-108.7,2,0.19,2,2254,2,1387.8,2,20,-999,9,3.2,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,17,17,2,19910722,1929,-7.5217,-135.0033,4394,714.3,6.2191,34.5455,2,34.5484,2,77.5,2,6.1544,76.7,2,51.22,2,38.51,2,0,2,2.72,2,0.016,3,0.003,2,-999,9,-999,9,-999,9,-131.4,2,0.08,2,2262.7,2,1452.2,2,20,2310.6,2,2.8,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,18,18,2,19910722,1929,-7.5217,-135.0033,4394,863.9,5.1907,34.5323,2,34.5337,2,77.3,2,5.1183,75,2,66.37,2,40.47,2,0,2,2.87,2,0.002,2,0.009,2,-999,9,-999,9,-999,9,-154.8,2,0.04,2,2286.1,2,1558,2,20,-999,9,2.9,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,19,19,2,19910722,1929,-7.5217,-135.0033,4394,1114.1,4.0553,34.5505,2,34.5506,2,98,2,3.9695,96.7,2,87.1,2,39,2,0,2,2.82,2,-999,9,-999,9,-999,9,-999,9,-999,9,-174.2,2,0,2,2296.6,2,1450.6,2,20,2346.2,2,2.7,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,20,20,2,19910722,1929,-7.5217,-135.0033,4394,1309.4,3.4267,34.573,2,34.5749,2,106.6,2,3.3302,106.6,2,101.46,2,38.51,2,0,2,2.78,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2308.2,2,1384.4,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,21,21,2,19910722,1929,-7.5217,-135.0033,4394,1507.7,2.971,34.5958,2,34.5961,2,108.2,2,2.8628,108.8,2,114.37,2,38.61,2,0,2,2.78,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2317.2,2,1397.3,2,20,2374.6,2,-999,-999,-999,-999
   31WTTUNES_2,  P17S,127,1,22,22,2,19910722,1929,-7.5217,-135.0033,4394,1707,2.6073,34.6158,2,34.6152,2,116.4,2,2.4868,115.6,2,122.77,2,38.12,2,0,2,2.74,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2320.7,2,1349.9,2,20,-999,9,-999,-999,-999,-999
