EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SOMSAL,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_TMP,FCO2_FLAG_W,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHER,DELHE3_FLAG_W,C14_BIO,C14_BIO_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,BACT,BACT_FLAG_W,CTDNO,BNLID,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,PSS-78,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,DEGC,,TU,TU,,NMOL/KG,,PERCNT,PERCNT,,UKNOWN,,ug/kg,,ug/kg,,UG/L,,UG/L,,CELLS/ML,,,,DEGC
  32L919930718,    64,  1,     12,2,19930806, 79.6720,  -9.5920,  203,      2.0,  -1.4380,  30.8190,2,  19.7540,2,  30.8190,    401.5,2,    400.3,2,     4.27,2,     0.11,2,    -0.01,2,     0.43,2,0.111000009,2,   1385.0,2,    472.6,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 9.13300037,2, 1.31599998,2,     0.12,2,     0.03,2,     -999,9,118,   4200,  -1.4380
  32L919930718,    64,  1,     11,2,19930806, 79.6720,  -9.5920,  203,     10.0,  -1.5330,  31.4320,2,-999.0000,9,  31.5390,    394.6,2,    399.4,2,     8.18,2,     1.08,2,     0.05,2,     0.84,2,0.140000001,2,   2037.0,2,    603.2,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 8.69799995,2, 1.53199995,2,     0.32,2,     0.12,2,     -999,9,118,   4199,  -1.5332
  32L919930718,    64,  1,     10,2,19930806, 79.6720,  -9.5920,  203,     20.0,  -1.6190,  32.0650,2,-999.0000,9,  32.1080,    385.7,2,    388.5,2,     8.17,2,     1.94,2,     0.10,2,     0.93,2,0.170000002,2,   2083.3,2,    661.6,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 5.90500021,2, 1.11300004,2,     0.55,2,     0.19,2,     -999,9,118,   4198,  -1.6193
  32L919930718,    64,  1,      9,2,19930806, 79.6720,  -9.5920,  203,     35.0,  -1.7090,  32.3640,2,-999.0000,9,  32.3010,    370.2,2,    372.2,2,    10.97,2,     3.83,2,     0.10,2,     1.03,2,0.023000002,2,   2107.8,2,    741.9,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,0.921999991,2,0.171000004,2,     0.07,2,     0.07,2,     -999,9,118,   4197,  -1.7096
  32L919930718,    64,  1,      8,2,19930806, 79.6720,  -9.5920,  203,     50.0,  -1.7240,  32.4260,2,-999.0000,9,  32.3760,    368.3,2,    369.3,2,    11.08,2,     4.26,2,     0.06,2,     1.05,2,0.033000007,2,   2114.6,2,    759.9,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  2.2249999,2,0.261000007,2,     0.05,2,     0.05,2,     -999,9,118,   4196,  -1.7248
  32L919930718,    64,  1,      7,2,19930806, 79.6720,  -9.5920,  203,     60.0,  -1.7350,  32.4390,2,-999.0000,9,  32.3800,    367.2,2,    368.2,2,    11.26,2,     4.31,2,     0.05,2,     1.05,2,-0.01599999,2,   2115.7,2,    764.9,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.89499998,2,0.367000014,2,     0.09,2,     0.08,2,     -999,9,118,   4195,  -1.7360
  32L919930718,    64,  1,      6,2,19930806, 79.6720,  -9.5920,  203,     70.0,  -1.7460,  32.4560,2,-999.0000,9,  32.4130,    368.0,2,    367.9,2,    11.50,2,     4.42,2,     0.02,2,     1.05,2,-0.01599999,2,   2118.1,2,    770.1,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.63699996,2,0.307000011,2,     0.04,2,     0.07,2,     -999,9,118,   4194,  -1.7471
  32L919930718,    64,  1,      5,2,19930806, 79.6720,  -9.5920,  203,     81.0,  -1.7420,  32.4820,2,-999.0000,9,  32.3860,    367.4,2,   -999.0,9,    11.55,2,     4.35,2,     0.02,2,     1.06,2,     -0.006,2,   2115.1,2,    772.8,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.84300005,2,0.192000002,2,     0.04,2,     0.05,2,     -999,9,118,   4193,  -1.7433
  32L919930718,    64,  1,      4,2,19930806, 79.6720,  -9.5920,  203,    100.0,  -1.6950,  32.5560,2,-999.0000,9,  32.5320,    361.8,2,    361.6,2,    11.82,2,     4.99,2,     0.01,2,     1.06,2,0.004000008,2,   2120.8,2,    775.6,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,      2.329,2,0.185000002,2,     0.03,2,     0.05,2,     -999,9,118,   4192,  -1.6967
  32L919930718,    64,  1,      3,2,19930806, 79.6720,  -9.5920,  203,    124.0,  -1.3980,  33.0030,2,-999.0000,9,  33.0160,    339.3,2,    337.5,2,    12.89,2,     7.65,2,     0.05,2,     1.02,2,     -0.006,2,   2131.5,2,    805.1,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.37199998,2,0.303000003,2,     0.04,2,     0.07,2,     -999,9,118,   4191,  -1.4006
  32L919930718,    64,  1,      2,2,19930806, 79.6720,  -9.5920,  203,    150.0,  -0.7040,  33.8990,2,  33.9560,2,  33.9170,    308.0,2,    304.1,2,    13.40,2,    11.20,2,     0.04,2,     0.99,2,0.013000011,2,   2141.4,2,    795.8,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,0.720000029,2,0.187000006,2,     0.02,2,     0.04,2,     -999,9,118,   4190,  -0.7084
  32L919930718,    64,  1,      1,2,19930806, 79.6720,  -9.5920,  203,    186.0,  -0.2030,  34.3950,2,-999.0000,9,  34.3200,    296.0,2,    288.5,2,    14.19,2,    12.91,2,     0.03,2,     1.00,2,     -0.006,2,   2147.9,2,    790.9,17.7999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.89699996,2,0.173999995,2,     0.02,2,     0.03,2,     -999,9,118,   4189,  -0.2094
  32L919930718,    64,  2,     11,2,19930806, 79.6720,  -9.5920,  203,      3.0,  -1.4670,  31.2010,2,-999.0000,9,  31.0200,    402.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   2007.9,2,    534.6,16.7000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4211,  -1.4670
  32L919930718,    64,  2,     12,2,19930806, 79.6720,  -9.5920,  203,      3.0,  -0.9490,  28.4780,2,-999.0000,9,-999.0000,    403.1,2,   -999.0,9,     3.82,2,    -0.02,2,     0.01,2,     0.39,2,0.150000006,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4212,  -0.9490
  32L919930718,    64,  2,      9,2,19930806, 79.6720,  -9.5920,  203,     20.0,  -1.6080,  32.0110,2,-999.0000,9,  32.1330,    393.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   2081.8,2,    627.0,16.7000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4209,  -1.6083
  32L919930718,    64,  2,     10,2,19930806, 79.6720,  -9.5920,  203,     20.0,  -1.6070,  32.0080,2,-999.0000,9,-999.0000,    392.7,2,   -999.0,9,     7.27,2,     1.05,2,     0.09,2,     0.85,2,0.023000002,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4210,  -1.6073
  32L919930718,    64,  2,      7,2,19930806, 79.6720,  -9.5920,  203,     39.0,  -1.6820,  32.3230,2,-999.0000,9,  32.3530,    374.8,2,   -999.0,9,    10.38,2,     3.08,2,     0.12,2,     1.01,2,0.023000002,2,   2108.9,2,    711.3,16.7000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4207,  -1.6826
  32L919930718,    64,  2,      8,2,19930806, 79.6720,  -9.5920,  203,     39.0,  -1.6820,  32.3230,2,-999.0000,9,-999.0000,    376.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4208,  -1.6826
  32L919930718,    64,  2,      5,2,19930806, 79.6720,  -9.5920,  203,     60.0,  -1.7260,  32.4320,2,-999.0000,9,  32.4200,    370.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   2117.0,2,    736.6,16.7000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4205,  -1.7270
  32L919930718,    64,  2,      6,2,19930806, 79.6720,  -9.5920,  203,     61.0,  -1.7250,  32.4310,2,-999.0000,9,-999.0000,    369.9,2,   -999.0,9,    11.35,2,     3.84,2,     0.06,2,     1.04,2,0.013000011,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4206,  -1.7260
  32L919930718,    64,  2,      3,2,19930806, 79.6720,  -9.5920,  203,     80.0,  -1.7480,  32.4600,2,-999.0000,9,  32.4710,    371.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   2118.0,2,    725.0,16.7000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4203,  -1.7493
  32L919930718,    64,  2,      4,2,19930806, 79.6720,  -9.5920,  203,     80.0,  -1.7430,  32.4590,2,-999.0000,9,-999.0000,    370.8,2,   -999.0,9,    12.68,2,     4.14,2,  -999.00,9,     1.05,2,-0.01599999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4204,  -1.7443
  32L919930718,    64,  2,      1,2,19930806, 79.6720,  -9.5920,  203,    126.0,  -1.4080,  33.0070,2,-999.0000,9,  32.9850,    343.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   2131.4,2,    768.8,16.7000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4201,  -1.4106
  32L919930718,    64,  2,      2,2,19930806, 79.6720,  -9.5920,  203,    126.0,  -1.4090,  33.0060,2,-999.0000,9,-999.0000,    344.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,119,   4202,  -1.4116
  32L919930718,    65,  1,     12,2,19930806, 79.5900, -10.3080,  257,      2.0,  -1.5800,  31.7370,2,-999.0000,9,-999.0000,    385.5,2,    392.5,2,     9.74,2,     1.45,2,     0.09,2,     0.86,2,0.072999999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.2,2, 9.22500038,2, 1.48399997,2,     0.19,2,     0.12,2,   241000,2,120,   4224,  -1.5800
  32L919930718,    65,  1,     11,2,19930806, 79.5900, -10.3080,  257,      8.0,  -1.5880,  31.7550,2,-999.0000,9,-999.0000,    384.9,2,    391.1,2,    10.03,2,     1.60,2,     0.07,2,     0.91,2,0.053000003,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.3,2,       5.25,2,0.717999995,2,     0.18,2,     0.16,2,   337000,2,120,   4223,  -1.5881
  32L919930718,    65,  1,     10,2,19930806, 79.5900, -10.3080,  257,     14.0,  -1.6010,  31.7840,2,-999.0000,9,-999.0000,    385.2,2,    385.8,2,    10.38,2,     2.08,2,     0.08,2,     0.95,2,0.033999994,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.2,2, 4.54099989,2,0.546999991,2,     0.14,2,     0.10,2,   227000,2,120,   4222,  -1.6012
  32L919930718,    65,  1,      8,2,19930806, 79.5900, -10.3080,  257,     15.0,  -1.6040,  31.8040,2,-999.0000,9,-999.0000,    382.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,120,   4220,  -1.6042
  32L919930718,    65,  1,      9,2,19930806, 79.5900, -10.3080,  257,     15.0,  -1.6040,  31.8070,2,-999.0000,9,-999.0000,    384.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,120,   4221,  -1.6042
  32L919930718,    65,  1,      7,2,19930806, 79.5900, -10.3080,  257,     22.0,  -1.7040,  32.2380,2,-999.0000,9,-999.0000,    371.3,2,    375.9,2,    10.74,2,     2.42,2,     0.13,2,     0.99,2,      0.044,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.1,2, 2.54500008,2,0.308999985,2,     0.11,2,     0.05,2,   146000,2,120,   4219,  -1.7043
  32L919930718,    65,  1,      6,2,19930806, 79.5900, -10.3080,  257,     35.0,  -1.7140,  32.3350,2,-999.0000,9,-999.0000,    367.3,2,    370.9,2,    10.97,2,     3.56,2,     0.05,2,     1.03,2,0.053000003,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.0,2, 1.45200002,2,0.175999999,2,     0.08,2,     0.03,2,    93300,2,120,   4218,  -1.7146
  32L919930718,    65,  1,      5,2,19930806, 79.5900, -10.3080,  257,     54.0,  -1.7430,  32.4160,2,-999.0000,9,-999.0000,    366.7,2,    370.1,2,    10.85,2,     3.55,2,     0.05,2,     1.00,2,0.024000004,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.0,2,0.238999993,2,0.107000001,2,     0.04,2,     0.01,2,    88100,2,120,   4217,  -1.7439
  32L919930718,    65,  1,      4,2,19930806, 79.5900, -10.3080,  257,     81.0,  -1.7550,  32.4470,2,-999.0000,9,-999.0000,    367.8,2,    371.0,2,    11.10,2,     3.46,2,     0.10,2,     1.01,2,0.024000004,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.0,2,0.451999992,2,       0.07,2,     0.03,2,     0.02,2,    59600,2,120,   4216,  -1.7563
  32L919930718,    65,  1,      3,2,19930806, 79.5900, -10.3080,  257,     90.0,  -1.7560,  32.4550,2,-999.0000,9,-999.0000,    367.2,2,    371.2,2,    11.05,2,     3.52,2,     0.03,2,     1.03,2,0.004999995,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.08599997,2,0.116999999,2,     0.03,2,     0.01,2,    74100,2,120,   4215,  -1.7575
  32L919930718,    65,  1,      2,2,19930806, 79.5900, -10.3080,  257,    100.0,  -1.7550,  32.4600,2,-999.0000,9,-999.0000,    367.0,2,    369.4,2,    11.12,2,     3.61,2,     0.03,2,     1.03,2,0.013999999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,0.652999997,2,0.173999995,2,     0.02,2,     0.01,2,    52100,2,120,   4214,  -1.7567
  32L919930718,    65,  1,      1,2,19930806, 79.5900, -10.3080,  257,    226.0,  -0.1850,  34.4080,2,-999.0000,9,-999.0000,    285.1,2,    284.4,2,    15.25,2,    12.41,2,     0.03,2,     0.97,2,0.024000004,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,0.437000006,2,0.116999999,2,     0.01,2,     0.01,2,    47600,2,120,   4213,  -0.1930
  32L919930718,    65,  2,     12,2,19930806, 79.5900, -10.3080,  257,      2.0,  -1.5670,  31.7430,2,  28.4980,2,  30.3090,    386.8,2,    391.6,2,     9.39,2,     1.24,2,     0.07,2,     0.82,2,0.179000005,2,   1970.0,2,    626.2,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.15,2,     0.09,2,     -999,9,121,   4236,  -1.5670
  32L919930718,    65,  2,     11,2,19930806, 79.5900, -10.3080,  257,     10.0,  -1.5880,  31.7710,2,-999.0000,9,  31.7470,    387.6,2,    390.4,2,    10.18,2,     1.65,2,     0.08,2,     0.90,2,0.199000001,2,   2063.1,2,    637.7,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.19,2,     0.10,2,     -999,9,121,   4235,  -1.5882
  32L919930718,    65,  2,     10,2,19930806, 79.5900, -10.3080,  257,     20.0,  -1.6630,  32.0260,2,-999.0000,9,  32.1180,    379.1,2,    377.2,2,    10.61,2,     2.82,2,     0.13,2,     0.99,2,0.101000011,2,   2097.5,2,    704.9,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.08,2,     0.06,2,     -999,9,121,   4234,  -1.6633
  32L919930718,    65,  2,      9,2,19930806, 79.5900, -10.3080,  257,     40.0,  -1.7260,  32.3710,2,-999.0000,9,  32.3630,    368.7,2,    370.3,2,    10.86,2,     3.72,2,     0.03,2,     1.03,2,     -0.035,2,   2115.9,2,    736.3,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.04,2,     0.02,2,     -999,9,121,   4233,  -1.7266
  32L919930718,    65,  2,      8,2,19930806, 79.5900, -10.3080,  257,     60.0,  -1.7450,  32.4310,2,-999.0000,9,  32.3850,    366.9,2,    366.9,2,    10.95,2,     3.88,2,     0.01,2,     1.03,2,0.004000008,2,   2114.5,2,    730.9,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.02,2,     0.03,2,     -999,9,121,   4232,  -1.7460
  32L919930718,    65,  2,      7,2,19930806, 79.5900, -10.3080,  257,     80.0,  -1.7540,  32.4460,2,-999.0000,9,-999.0000,    369.7,2,    370.8,2,    10.84,2,     3.79,2,    -0.01,2,     1.01,2,     -0.006,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.02,2,     0.01,2,     -999,9,121,   4231,  -1.7553
  32L919930718,    65,  2,      6,2,19930806, 79.5900, -10.3080,  257,    100.0,  -1.7490,  32.4660,2,-999.0000,9,  32.4380,    367.7,2,    369.3,2,    11.05,2,     3.95,2,     0.03,2,     1.01,2,0.013000011,2,   2116.2,2,    748.5,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.01,2,     0.01,2,     -999,9,121,   4230,  -1.7507
  32L919930718,    65,  2,      5,2,19930806, 79.5900, -10.3080,  257,    120.0,  -1.6790,  32.5600,2,-999.0000,9,-999.0000,    355.3,2,    352.7,2,    11.96,2,     5.28,2,     0.00,2,     1.00,2,-0.01599999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.01,2,     0.01,2,     -999,9,121,   4229,  -1.6811
  32L919930718,    65,  2,      4,2,19930806, 79.5900, -10.3080,  257,    150.0,  -0.9120,  33.7210,2,-999.0000,9,  33.8790,    309.9,2,    303.2,2,    13.83,2,    10.61,2,     0.01,2,     0.96,2,-0.01599999,2,   2142.2,2,    798.3,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.01,2,     0.01,2,     -999,9,121,   4228,  -0.9160
  32L919930718,    65,  2,      3,2,19930806, 79.5900, -10.3080,  257,    180.0,  -0.4800,  34.2570,2,-999.0000,9,-999.0000,    293.5,2,    292.1,2,    13.39,2,    11.45,2,     0.00,2,     0.93,2,-0.01599999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,     0.01,2,     0.01,2,     -999,9,121,   4227,  -0.4858
  32L919930718,    65,  2,      2,2,19930806, 79.5900, -10.3080,  257,    210.0,  -0.2070,  34.3980,2,  34.4000,2,  34.3710,    286.0,2,    284.1,2,    14.88,2,    12.22,2,     0.00,2,     0.97,2,-0.01599999,2,   2149.1,2,    794.6,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,121,   4226,  -0.2143
  32L919930718,    65,  2,      1,2,19930806, 79.5900, -10.3080,  257,    243.0,  -0.1110,  34.4460,2,-999.0000,9,  34.4150,    283.6,2,    280.5,2,    15.68,2,    12.06,2,     0.00,2,     1.00,2,0.004000008,2,   2151.9,2,    807.8,17.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,121,   4225,  -0.1198
  32L919930718,    65,  3,      9,2,19930806, 79.5900, -10.3080,  257,     99.0,  -1.7550,  32.4610,2,-999.0000,9,-999.0000,    364.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4245,  -1.7566
  32L919930718,    65,  3,      8,2,19930806, 79.5900, -10.3080,  257,    150.0,  -0.9210,  33.6690,2,-999.0000,9,-999.0000,    309.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4244,  -0.9250
  32L919930718,    65,  3,      7,2,19930806, 79.5900, -10.3080,  257,    174.0,  -0.5810,  34.1860,2,-999.0000,9,-999.0000,    292.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4243,  -0.5864
  32L919930718,    65,  3,      6,2,19930806, 79.5900, -10.3080,  257,    199.0,  -0.3110,  34.3440,2,-999.0000,9,-999.0000,    286.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4242,  -0.3177
  32L919930718,    65,  3,      5,2,19930806, 79.5900, -10.3080,  257,    220.0,  -0.1720,  34.4140,2,-999.0000,9,-999.0000,    281.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4241,  -0.1798
  32L919930718,    65,  3,      4,2,19930806, 79.5900, -10.3080,  257,    230.0,  -0.1370,  34.4300,2,-999.0000,9,-999.0000,    281.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4240,  -0.1452
  32L919930718,    65,  3,      3,2,19930806, 79.5900, -10.3080,  257,    240.0,  -0.1170,  34.4400,2,-999.0000,9,-999.0000,    281.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4239,  -0.1256
  32L919930718,    65,  3,      1,2,19930806, 79.5900, -10.3080,  257,    247.0,  -0.1080,  34.4460,2,-999.0000,9,-999.0000,    281.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4237,  -0.1169
  32L919930718,    65,  3,      2,2,19930806, 79.5900, -10.3080,  257,    247.0,  -0.1080,  34.4470,2,-999.0000,9,-999.0000,    282.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,122,   4238,  -0.1169
