EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-12,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DON,DON_FLAG_W,DELC14,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,PMOL/KG,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,/MILLE,,DEG C
  31DS19960105,P14S15,    36,  1,      4,2,19960119,   0,-64.9940,-170.0150, 2751,   2100.8,   0.6835,  34.7060,2,    207.5,2,   121.09,6,    32.32,6,     0.00,6,     2.20,2, -999.000, -999.000, -999.000,9, -999.000,9,   2258.9,2,   2364.0,2,   1105.6,2,20,   7.6030,2,    25.00,     41.9,2,   -999.0,1,   -999.0,  -999.00,9,   0.5594
  31DS19960105,P14S15,    36,  1,      3,2,19960119,   0,-64.9940,-170.0150, 2751,   2500.2,   0.5396,  34.7007,2,    210.7,2,   123.74,6,    32.45,2,     0.00,6,     2.21,2, -999.000, -999.000, -999.000,9, -999.000,9,   2258.8,2,   2364.5,2,   1113.9,2,20,   7.6015,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.3865
  31DS19960105,P14S15,    36,  1,      2,2,19960119,   0,-64.9940,-170.0150, 2751,   2752.2,   0.4659,-999.0000,9,    212.1,2,   124.23,6,    32.51,2,     0.00,6,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   2260.3,2,   2362.3,2,   1117.3,2,20,   7.6013,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    36,  1,      1,2,19960119,   0,-64.9940,-170.0150, 2751,   2901.0,   0.3685,-999.0000,9,    217.5,2,   124.83,6,    32.55,6,     0.00,6,     2.21,6, -999.000, -999.000, -999.000,9, -999.000,9,   2258.7,2,   2360.9,2,   1130.4,2,20,   7.6015,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    36,  1,     40,2,19960119,   0,-64.9940,-170.0150, 2751,   -999.0,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    37,  1,     24,2,19960119,   0,-64.5010,-169.9980, 2370,      9.2,   0.2318,  33.8818,2,    354.1,2,    30.57,2,    24.28,2,     0.23,2,     1.47,2,    6.627,    3.256,    0.630,2,    8.826,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7506,2,    25.00,     48.0,2,   -999.0,9,   -999.0,  -999.00,9,   0.2315
  31DS19960105,P14S15,    37,  1,     23,2,19960119,   0,-64.5010,-169.9980, 2370,     31.3,   0.1802,  33.8836,2,    353.1,2,    31.12,2,    24.31,2,     0.23,2,     1.48,2,    6.552,    3.139,    0.621,2,    8.589,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7495,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.1791
  31DS19960105,P14S15,    37,  1,     22,2,19960119,   0,-64.5010,-169.9980, 2370,     51.3,   0.1604,  33.8854,2,    352.9,2,    31.43,6,    24.40,6,     0.23,6,     1.52,6,    6.495,    3.160, -999.000,1, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7487,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.1586
  31DS19960105,P14S15,    37,  1,     21,2,19960119,   0,-64.5010,-169.9980, 2370,     74.7,  -1.0364,  33.9749,2,    335.7,2,    55.38,2,    27.60,2,     0.17,2,     1.96,2,    6.070,    2.935,    0.588,2,    7.659,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6773,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  -1.0383
  31DS19960105,P14S15,    37,  1,     20,2,19960119,   0,-64.5010,-169.9980, 2370,    102.0,  -1.0631,  34.1601,2,    303.4,2,    65.93,2,    30.43,2,     0.14,2,     2.15,2,    4.950,    2.432,    0.483,2,    6.572,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6307,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  -1.0658
  31DS19960105,P14S15,    37,  1,     19,2,19960119,   0,-64.5010,-169.9980, 2370,    128.4,  -0.5230,  34.2738,2,    274.2,2,    69.32,2,    31.97,2,     0.20,2,     2.21,2,    4.037,    1.966,    0.363,2,    5.308,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6072,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  -0.5270
  31DS19960105,P14S15,    37,  1,     18,2,19960119,   0,-64.5010,-169.9980, 2370,    163.4,   0.9436,  34.4707,2,    213.7,2,    74.85,2,    33.79,2,     0.06,2,     2.31,2,    2.012,    0.971,    0.185,2,    2.793,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5684,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.9364
  31DS19960105,P14S15,    37,  1,     17,2,19960119,   0,-64.5010,-169.9980, 2370,    208.8,   1.9139,-999.0000,9,    176.3,2,    79.81,2,    34.12,2,     0.02,2,     2.33,2,    0.559,    0.283,    0.037,2,    0.839,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5552,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    37,  1,     16,2,19960119,   0,-64.5010,-169.9980, 2370,    264.0,   2.0242,-999.0000,9,    174.3,2,    81.46,2,    33.65,2,     0.01,2,     2.29,2,    0.346,    0.215,    0.000,2,    0.552,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5607,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    37,  1,     15,2,19960119,   0,-64.5010,-169.9980, 2370,    317.7,   2.0100,  34.6753,2,    176.3,2,    82.39,2,    33.36,2,     0.01,2,     2.26,2,    0.281,    0.145,    0.000,2,    0.335,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5680,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.9926
  31DS19960105,P14S15,    37,  1,     14,2,19960119,   0,-64.5010,-169.9980, 2370,    362.0,   2.0049,  34.6905,2,    180.2,2,    83.03,2,    32.94,2,     0.01,2,     2.24,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.9849
  31DS19960105,P14S15,    37,  1,     13,2,19960119,   0,-64.5010,-169.9980, 2370,    425.6,   1.9794,  34.7011,2,    180.6,2,    83.93,2,    32.59,2,     0.01,2,     2.21,2,    0.210,    0.113,    0.000,2,    0.362,2,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.9558
  31DS19960105,P14S15,    37,  1,     12,2,19960119,   0,-64.5010,-169.9980, 2370,    523.9,   1.8990,-999.0000,9,    190.8,2,    84.50,2,    31.80,2,     0.00,2,     2.16,2,    0.180,    0.122,    0.000,2,    0.243,2,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    37,  1,     11,2,19960119,   0,-64.5010,-169.9980, 2370,    624.0,   1.8231,-999.0000,9,    187.3,2,    84.97,2,    31.45,2,     0.00,2,     2.13,2,    0.170,    0.085,    0.000,2,    0.208,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5977,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    37,  1,     10,2,19960119,   0,-64.5010,-169.9980, 2370,    723.1,   1.7786,  34.7324,2,    191.4,2,    89.36,2,    31.57,2,     0.00,2,     2.14,2,    0.137,    0.072,    0.000,2,    0.211,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6002,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.7378
  31DS19960105,P14S15,    37,  1,      9,2,19960119,   0,-64.5010,-169.9980, 2370,    820.0,   1.7121,  34.7303,3,    192.8,2,    91.10,2,    31.38,2,     0.00,2,     2.12,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6066,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.6656
  31DS19960105,P14S15,    37,  1,      8,2,19960119,   0,-64.5010,-169.9980, 2370,    921.0,   1.6229,  34.7378,2,    194.5,2,    93.80,6,    31.39,6,     0.00,2,     2.13,6,    0.116,    0.056,    0.000,2,    0.138,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6078,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.5706
  31DS19960105,P14S15,    37,  1,      7,2,19960119,   0,-64.5010,-169.9980, 2370,   1030.9,   1.5308,  34.7367,2,    195.8,2,    96.32,6,    31.42,6,     0.00,2,     2.13,6,    0.106,    0.056,    0.000,2,    0.211,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6074,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.4721
  31DS19960105,P14S15,    37,  1,      6,2,19960119,   0,-64.5010,-169.9980, 2370,   1120.3,   1.4460,  34.7365,2,    196.8,2,    98.61,6,    31.46,6,     0.00,2,     2.13,6,    0.114,    0.054,    0.007,2,    0.108,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6117,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.3821
  31DS19960105,P14S15,    37,  1,      5,2,19960119,   0,-64.5010,-169.9980, 2370,   1247.5,   1.3307,  34.7332,2,    199.0,2,   102.03,6,    31.52,6,     0.00,2,     2.14,6,    0.101,    0.053,    0.000,2,    0.140,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6127,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.2594
  31DS19960105,P14S15,    37,  1,      4,2,19960119,   0,-64.5010,-169.9980, 2370,   1502.1,   1.1184,  34.7248,2,    201.3,2,   108.76,6,    31.86,6,     0.00,2,     2.16,2,    0.080,    0.040,    0.000,2,    0.159,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6098,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.0319
  31DS19960105,P14S15,    37,  1,      3,2,19960119,   0,-64.5010,-169.9980, 2370,   1900.4,   0.8149,  34.7122,2,    206.2,2,   118.41,6,    32.19,6,     0.00,2,     2.19,2,    0.094,    0.051,    0.013,2,    0.197,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6059,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.7038
  31DS19960105,P14S15,    37,  1,      2,2,19960119,   0,-64.5010,-169.9980, 2370,   2298.2,   0.7009,-999.0000,9,    208.3,2,   127.05,6,    32.59,6,     0.00,2,     2.21,6,    0.149,    0.073,    0.011,2,    0.260,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6052,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    37,  1,      1,2,19960119,   0,-64.5010,-169.9980, 2370,   2352.3,   0.7064,  34.7068,2,    207.8,2,   127.14,6,    32.57,6,     0.00,6,     2.22,6,    0.126,    0.081,    0.022,2,    0.220,2,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6043,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.5622
  31DS19960105,P14S15,    37,  1,     40,2,19960119,   0,-64.5010,-169.9980, 2370,   -999.0,-999.0000,-999.0000,9,   -999.0,9,    30.68,2,    24.32,2,     0.23,2,     1.47,2, -999.000, -999.000, -999.000,9, -999.000,9,   2214.3,2,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    38,  1,     24,2,19960119,   0,-63.9960,-170.0330, 2783,      8.2,   0.2633,  33.8660,2,    354.9,2,    25.68,2,    24.12,2,     0.23,2,     1.56,2, -999.000, -999.000, -999.000,9, -999.000,9,   2141.8,2,   2295.6,2,    723.2,2,20,   7.7504,2,    25.00,     56.0,2,      3.8,2,   -999.0,  -999.00,9,   0.2630
  31DS19960105,P14S15,    38,  1,     23,2,19960119,   0,-63.9960,-170.0330, 2783,     20.7,   0.2641,  33.8664,2,    355.2,2,    25.53,2,    24.08,2,     0.23,2,     2.39,4, -999.000, -999.000, -999.000,9, -999.000,9,   2141.6,2,   2292.9,2,    732.0,6,20,   7.7536,2,    25.00,     55.1,2,      3.2,2,   -999.0,  -999.00,9,   0.2634
  31DS19960105,P14S15,    38,  1,     22,2,19960119,   0,-63.9960,-170.0330, 2783,     41.4,   0.2575,  33.8670,2,   -999.0,9,    25.62,2,    24.10,2,     0.23,2,     1.44,2, -999.000, -999.000, -999.000,9, -999.000,9,   2142.1,2,   2297.3,2,   -999.0,9,20,-999.0000,9,  -999.00,     46.4,2,      3.2,2,   -999.0,  -999.00,9,   0.2560
  31DS19960105,P14S15,    38,  1,     21,2,19960119,   0,-63.9960,-170.0330, 2783,     68.2,  -0.9392,  33.9406,2,    339.7,2,    51.57,2,    27.08,2,     0.17,2,     1.96,2, -999.000, -999.000, -999.000,9, -999.000,9,   2171.4,2,   2298.1,2,    868.3,2,20,   7.6844,2,    25.00,   -999.0,9,   -999.0,1,   -999.0,  -999.00,9,  -0.9410
  31DS19960105,P14S15,    38,  1,     20,2,19960119,   0,-63.9960,-170.0330, 2783,     96.6,  -1.2788,  34.0314,2,    320.1,2,    60.26,2,    29.18,2,     0.15,2,     2.11,2, -999.000, -999.000, -999.000,9, -999.000,9,   2187.7,2,   2306.3,2,    959.8,2,20,   7.6516,2,    25.00,     44.5,2,      3.2,2,   -999.0,  -999.00,9,  -1.2811
  31DS19960105,P14S15,    38,  1,     19,2,19960119,   0,-63.9960,-170.0330, 2783,    122.0,  -0.8832,  34.1388,3,    294.6,2,    65.33,2,    30.91,2,     0.14,2,     2.22,2, -999.000, -999.000, -999.000,9, -999.000,9,   2201.5,2,   2308.9,2,   1021.4,3,20,   7.6233,2,    25.00,   -999.0,9,      3.3,2,   -999.0,  -999.00,9,  -0.8866
  31DS19960105,P14S15,    38,  1,     18,2,19960119,   0,-63.9960,-170.0330, 2783,    140.8,   0.0104,  34.3260,2,    239.9,2,    69.57,2,    32.99,2,     0.11,2,     2.30,2, -999.000, -999.000, -999.000,9, -999.000,9,   2224.4,2,   2321.1,2,   1150.0,2,20,   7.5838,2,    25.00,     41.9,2,   -999.0,1,   -999.0,  -999.00,9,   0.0053
  31DS19960105,P14S15,    38,  1,     17,2,19960119,   0,-63.9960,-170.0330, 2783,    196.3,   1.7628,  34.5659,2,    183.5,2,    77.12,2,    34.28,2,     0.02,2,     2.32,2, -999.000, -999.000, -999.000,9, -999.000,9,   2249.3,2,   2334.6,2,   1250.9,2,20,   7.5531,2,    25.00,   -999.0,9,   -999.0,1,   -999.0,  -999.00,9,   1.7527
  31DS19960105,P14S15,    38,  1,     16,2,19960119,   0,-63.9960,-170.0330, 2783,    241.4,   1.9855,  34.6313,2,    173.9,2,    79.92,2,    33.99,2,     0.01,2,     2.33,2, -999.000, -999.000, -999.000,9, -999.000,9,   2252.0,2,   2341.1,2,   1230.6,2,20,   7.5552,2,    25.00,     41.8,2,      2.3,2,   -999.0,  -999.00,9,   1.9725
  31DS19960105,P14S15,    38,  1,     15,2,19960119,   0,-63.9960,-170.0330, 2783,    289.8,   2.0169,  34.6620,2,    173.9,2,    81.51,2,    33.53,2,     0.00,2,     2.25,2, -999.000, -999.000, -999.000,9, -999.000,9,   2252.2,2,   2342.7,2,   1209.1,2,20,   7.5626,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.0011
  31DS19960105,P14S15,    38,  1,     14,2,19960119,   0,-63.9960,-170.0330, 2783,    373.9,   1.9763,  34.6872,2,    176.7,2,    82.93,2,    32.99,2,     0.00,2,     2.22,2, -999.000, -999.000, -999.000,9, -999.000,9,   2251.6,2,   2346.2,2,   1183.9,2,20,   7.5706,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.9557
  31DS19960105,P14S15,    38,  1,     13,2,19960119,   0,-63.9960,-170.0330, 2783,    472.7,   1.9288,-999.0000,9,    180.8,2,    84.58,2,    32.34,2,     0.00,2,     2.17,2, -999.000, -999.000, -999.000,9, -999.000,9,   2249.0,2,   2347.0,2,   1147.9,2,20,   7.5813,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    38,  1,     12,2,19960119,   0,-63.9960,-170.0330, 2783,    568.3,   1.8930,  34.7249,2,    185.2,2,    86.10,2,    31.74,2,     0.00,2,     2.39,4, -999.000, -999.000, -999.000,9, -999.000,9,   2251.4,2,   2347.0,2,   1134.1,2,20,   7.5936,2,    25.00,     42.0,2,   -999.0,1,   -999.0,  -999.00,9,   1.8612
  31DS19960105,P14S15,    38,  1,     11,2,19960119,   0,-63.9960,-170.0330, 2783,    676.3,   1.8316,  34.7287,2,    187.7,2,    87.69,2,    31.53,2,     0.00,2,     2.12,2, -999.000, -999.000, -999.000,9, -999.000,9,   2250.4,2,   2353.4,2,   1118.0,2,20,   7.5979,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.7934
  31DS19960105,P14S15,    38,  1,     10,2,19960119,   0,-63.9960,-170.0330, 2783,    773.5,   1.7870,  34.7382,2,    190.3,2,    89.63,2,    31.24,2,     0.00,2,     2.09,2, -999.000, -999.000, -999.000,9, -999.000,9,   2250.2,2,   2350.0,2,   1114.5,2,20,   7.6043,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.7430
  31DS19960105,P14S15,    38,  1,      9,2,19960119,   0,-63.9960,-170.0330, 2783,    878.1,   1.6983,  34.7386,2,    193.0,2,    91.97,6,    31.11,6,     0.00,6,     2.09,6, -999.000, -999.000, -999.000,9, -999.000,9,   2248.7,2,   2351.1,0,   1102.7,2,20,   7.6077,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.6482
  31DS19960105,P14S15,    38,  1,      8,2,19960119,   0,-63.9960,-170.0330, 2783,    978.2,   1.6183,-999.0000,9,    194.1,2,    94.31,6,    31.14,6,     0.00,6,     2.15,4, -999.000, -999.000, -999.000,9, -999.000,9,   2249.5,2,   2351.0,2,   1069.7,2,20,   7.6105,2,    25.00,     41.8,2,   -999.0,1,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    38,  1,      7,2,19960119,   0,-63.9960,-170.0330, 2783,   1073.3,   1.5425,  34.7425,3,    195.7,2,    96.27,6,    31.18,6,     0.00,6,     2.10,6, -999.000, -999.000, -999.000,9, -999.000,9,   2250.4,2,   2356.7,2,   1069.3,2,20,   7.6100,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.4809
  31DS19960105,P14S15,    38,  1,      6,2,19960119,   0,-63.9960,-170.0330, 2783,   1177.3,   1.4510,  34.7371,2,    197.1,2,    98.68,6,    31.23,6,     0.00,6,     2.10,6, -999.000, -999.000, -999.000,9, -999.000,9,   2251.0,2,   2354.1,2,   1075.2,2,20,   7.6103,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.3833
  31DS19960105,P14S15,    38,  1,      5,2,19960119,   0,-63.9960,-170.0330, 2783,   1346.4,   1.3115,-999.0000,9,    199.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   2252.6,2,   2359.6,2,   1079.1,2,20,   7.6115,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,    38,  1,      4,2,19960119,   0,-63.9960,-170.0330, 2783,   1689.4,   1.0672,  34.7228,2,    202.4,2,   110.14,6,    31.77,6,     0.00,6,     2.16,4, -999.000, -999.000, -999.000,9, -999.000,9,   2255.7,2,   2359.3,4,   1060.5,2,20,   7.6095,2,    25.00,     42.0,2,   -999.0,1,   -999.0,  -999.00,9,   0.9680
  31DS19960105,P14S15,    38,  1,      3,2,19960119,   0,-63.9960,-170.0330, 2783,   2099.4,   0.7927,  34.7110,2,    208.0,2,   119.21,6,    32.17,6,     0.00,6,     2.15,3, -999.000, -999.000, -999.000,9, -999.000,9,   2258.1,2,   2362.2,2,   1094.7,2,20,   7.6055,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6669
  31DS19960105,P14S15,    38,  1,      2,2,19960119,   0,-63.9960,-170.0330, 2783,   2496.9,   0.6984,  34.7072,2,    212.4,2,   126.37,6,    32.40,6,     0.00,6,     2.19,4, -999.000, -999.000, -999.000,9, -999.000,9,   2260.4,2,   2362.3,4,   1104.6,2,20,   7.6043,2,    25.00,     42.4,2,   -999.0,1,   -999.0,  -999.00,9,   0.5426
  31DS19960105,P14S15,    38,  1,      1,2,19960119,   0,-63.9960,-170.0330, 2783,   2918.1,   0.7321,  34.7068,2,    221.6,4,   126.37,6,    32.20,6,     0.00,6,     2.20,6, -999.000, -999.000, -999.000,9, -999.000,9,   2259.5,2,   2362.7,2,   1121.2,2,20,   7.6046,2,    25.00,   -999.0,9,   -999.0,9,   -124.9,  -999.00,9,   0.5395
  31DS19960105,P14S15,    39,  1,     24,2,19960120,   0,-63.5010,-170.0050, 2805,      8.0,   0.5317,  33.7988,2,    356.2,2,    15.63,2,    22.49,2,     0.25,2,     1.26,2,    6.691,    3.182, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7731,2,    25.00,     55.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.5314
  31DS19960105,P14S15,    39,  1,     23,2,19960120,   0,-63.5010,-170.0050, 2805,     29.7,   0.5395,  33.7984,2,    356.4,2,    15.57,2,    22.47,2,     0.25,2,     1.26,2,    6.682,    3.206, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7778,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.5384
  31DS19960105,P14S15,    39,  1,     22,2,19960120,   0,-63.5010,-170.0050, 2805,     54.0,   0.1761,  33.7980,2,    354.3,2,    18.77,2,    23.07,2,     0.24,2,     1.38,2,    6.652,    3.172, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.7651,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.1742
  31DS19960105,P14S15,    39,  1,     21,2,19960120,   0,-63.5010,-170.0050, 2805,     79.0,  -0.8646,  33.8885,2,    337.4,2,    44.30,2,    27.10,2,     0.18,2,     1.99,2,    6.328,    3.027, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6851,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  -0.8667
  31DS19960105,P14S15,    39,  1,     20,2,19960120,   0,-63.5010,-170.0050, 2805,    100.1,  -0.7550,  34.0487,2,    306.3,2,    55.87,2,    30.48,2,     0.15,2,     2.15,2,    5.250,    2.537, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.6355,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  -0.7578
  31DS19960105,P14S15,    39,  1,     19,2,19960120,   0,-63.5010,-170.0050, 2805,    130.0,   0.4541,  34.2528,2,    251.0,2,    60.59,2,    33.10,2,     0.14,2,     2.28,2,    3.470,    1.659, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5916,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.4490
  31DS19960105,P14S15,    39,  1,     18,2,19960120,   0,-63.5010,-170.0050, 2805,    164.9,   1.1665,  34.3786,2,    215.1,2,    66.42,2,    34.22,2,     0.07,2,     2.34,2,    2.253,    1.084, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5647,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.1589
  31DS19960105,P14S15,    39,  1,     17,2,19960120,   0,-63.5010,-170.0050, 2805,    216.2,   1.9352,  34.5093,2,    182.4,2,    71.95,2,    34.92,2,     0.02,2,     2.41,2,    1.042,    0.491, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5469,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.9237
  31DS19960105,P14S15,    39,  1,     16,2,19960120,   0,-63.5010,-170.0050, 2805,    262.5,   2.1430,  34.5837,2,    172.3,2,    75.78,2,    34.45,2,     0.01,2,     2.34,2,    0.498,    0.262, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5497,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.1285
  31DS19960105,P14S15,    39,  1,     15,2,19960120,   0,-63.5010,-170.0050, 2805,    324.1,   2.1815,  34.6177,2,    172.1,2,    77.52,2,    34.01,2,     0.01,2,     2.31,2,    0.373,    0.176, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5558,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.1633
  31DS19960105,P14S15,    39,  1,     14,2,19960120,   0,-63.5010,-170.0050, 2805,    425.6,   2.1315,  34.6596,2,    175.2,2,    80.14,2,    33.27,2,     0.01,2,     2.24,2,    0.264,    0.123, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5675,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.1074
  31DS19960105,P14S15,    39,  1,     13,2,19960120,   0,-63.5010,-170.0050, 2805,    527.7,   2.0761,  34.6944,2,    179.4,2,    82.34,2,    32.40,2,     0.01,2,     2.19,2,    0.167,    0.082, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.5823,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.0460
