EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,RA-8/6,RA-8/6E,RA-8/6_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEGC,,,,DEGC
  316N19831007, A13.5,114,1,17,2,19840207,0,-57.652,-31.047,2655,3,1.985,34.052,2,340,2,33,2,21.3,2,0.23,2,1.26,2,4.647,2,1.949,2,2136,2,2313.3,2,639,2,20,-999,-999,9,1.9848
  316N19831007, A13.5,114,1,2,2,19840207,0,-57.652,-31.047,2655,46,1.98,34.051,2,341,2,28.8,2,21.5,2,0.23,2,1.27,2,4.688,2,1.974,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.9776
  316N19831007, A13.5,114,1,3,2,19840207,0,-57.652,-31.047,2655,81,0.829,34.088,2,340,2,42.1,2,23.4,2,0.23,2,1.56,2,4.725,2,2.092,2,2157,2,2315.7,2,721,2,20,-999,-999,9,0.8256
  316N19831007, A13.5,114,1,4,2,19840207,0,-57.652,-31.047,2655,119,-0.368,34.15,2,327,2,65.5,2,27.1,2,0.22,2,2,2,4.505,2,1.894,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.3718
  316N19831007, A13.5,114,1,5,2,19840207,0,-57.652,-31.047,2655,150,-0.499,34.204,2,314,2,72.3,2,28.6,2,0.24,2,2.11,2,4.048,2,1.713,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.5037
  316N19831007, A13.5,114,1,6,2,19840207,0,-57.652,-31.047,2655,200,-0.222,34.311,2,280,2,78.7,2,31.2,2,0.22,2,2.2,2,3.095,2,1.324,2,2211,2,2319.6,2,1022,2,20,-999,-999,9,-0.2289
  316N19831007, A13.5,114,1,7,2,19840207,0,-57.652,-31.047,2655,250,0.114,34.397,2,258,2,82.8,2,32.4,2,0.14,2,2.25,2,2.374,2,1.014,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.1045
  316N19831007, A13.5,114,1,8,2,19840207,0,-57.652,-31.047,2655,300,0.355,34.454,2,244,2,85.3,2,32.7,2,0.08,2,2.27,2,-999,9,-999,9,2225,2,2325.1,2,1092,2,20,-999,-999,9,0.3428
  316N19831007, A13.5,114,1,9,2,19840207,0,-57.652,-31.047,2655,350,0.59,34.516,2,231,2,89.4,2,32.6,2,0.05,2,2.25,2,1.481,2,0.643,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.5749
  316N19831007, A13.5,114,1,10,2,19840207,0,-57.652,-31.047,2655,400,0.698,34.561,2,223,2,92.8,2,32.6,2,0.04,2,2.26,2,1.239,2,0.534,2,2235,2,2333.6,2,1112,2,20,-999,-999,9,0.6802
  316N19831007, A13.5,114,1,11,2,19840207,0,-57.652,-31.047,2655,476,0.604,34.598,2,222,2,100.1,2,32.5,2,0.03,2,2.22,2,1.008,2,0.435,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.5829
  316N19831007, A13.5,114,1,12,2,19840207,0,-57.652,-31.047,2655,551,0.665,34.636,2,216,2,106.1,2,32.2,2,0.02,2,2.22,2,0.713,2,0.304,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.6398
  316N19831007, A13.5,114,1,13,2,19840207,0,-57.652,-31.047,2655,652,0.669,34.658,2,213,2,109.4,2,32.2,2,0.02,2,2.22,2,0.549,2,0.239,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.6386
  316N19831007, A13.5,114,1,14,2,19840207,0,-57.652,-31.047,2655,752,0.627,34.668,2,213,2,113.3,2,32.3,2,0.01,2,2.22,2,0.435,2,0.179,2,2252,2,2356.8,2,1087,2,20,-999,-999,9,0.5915
  316N19831007, A13.5,114,1,15,2,19840207,0,-57.652,-31.047,2655,904,0.605,34.687,2,212,2,117.6,2,32.2,2,0.01,2,2.21,2,0.291,2,0.126,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.5613
  316N19831007, A13.5,114,1,16,2,19840207,0,-57.652,-31.047,2655,1055,0.508,34.681,2,214,2,118.2,2,32.2,2,0.01,2,2.24,2,-999,9,-999,9,2246,2,2350,2,1090,2,20,-999,-999,9,0.4565
  316N19831007, A13.5,114,1,53,2,19840207,0,-57.652,-31.047,2655,1206,0.389,34.675,2,216,2,120.2,2,32.5,2,0.01,2,2.24,2,0.295,2,0.132,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.3297
  316N19831007, A13.5,114,1,18,2,19840207,0,-57.652,-31.047,2655,1406,0.328,34.676,2,218,2,124.2,2,32.5,2,0,2,2.24,2,-999,9,-999,9,2251,2,2356.6,2,1083,2,20,-999,-999,9,0.2571
  316N19831007, A13.5,114,1,19,2,19840207,0,-57.652,-31.047,2655,1612,0.234,34.675,2,221,2,123.4,2,32.3,2,0,2,2.25,2,0.258,2,0.112,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.1511
  316N19831007, A13.5,114,1,20,2,19840207,0,-57.652,-31.047,2655,1815,0.155,34.672,2,223,2,125.7,2,32.5,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.0597
  316N19831007, A13.5,114,1,21,2,19840207,0,-57.652,-31.047,2655,2018,0.103,34.668,2,225,2,126,2,32.5,2,0,2,2.25,2,0.285,2,0.128,2,2252,2,2356.7,2,1090,2,20,-999,-999,9,-0.0056
  316N19831007, A13.5,114,1,22,2,19840207,0,-57.652,-31.047,2655,2220,-0.001,34.664,2,231,2,126,2,32.5,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.1224
  316N19831007, A13.5,114,1,23,2,19840207,0,-57.652,-31.047,2655,2423,-0.061,34.661,2,-999,9,126.1,2,32.6,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.1965
  316N19831007, A13.5,114,1,24,2,19840207,0,-57.652,-31.047,2655,2656,-0.121,34.658,2,233,2,126.8,2,32.5,2,0,2,2.26,2,0.342,2,0.152,2,2253,2,2359.7,2,1077,2,20,-999,-999,9,-0.2734
  316N19831007, A13.5,115,2,29,2,19840207,0,-57.285,-32.697,3923,1,2.437,33.978,2,336,2,23.8,2,22.4,2,0.23,2,1.42,2,4.506,2,1.926,2,2130,2,2301.9,2,653,2,20,-999,-999,9,2.4369
  316N19831007, A13.5,115,1,17,2,19840207,0,-57.285,-32.697,3923,3,2.372,33.976,2,337,2,21.3,2,22.8,2,0.23,2,1.44,2,4.584,2,1.979,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.3718
  316N19831007, A13.5,115,2,30,2,19840207,0,-57.285,-32.697,3923,26,2.417,33.979,2,336,2,22.6,2,22.4,2,0.24,2,1.43,2,4.522,2,1.945,2,2130,2,2302,2,653,2,20,-999,-999,9,2.4156
  316N19831007, A13.5,115,2,36,2,19840207,0,-57.285,-32.697,3923,55,2.39,33.978,2,336,2,22.4,2,22.5,2,0.24,2,1.44,2,4.456,2,1.897,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.387
  316N19831007, A13.5,115,2,37,2,19840207,0,-57.285,-32.697,3923,87,1.339,34.036,2,334,2,35.2,2,24.4,2,0.22,2,1.75,2,4.608,2,1.959,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.335
  316N19831007, A13.5,115,2,38,2,19840207,0,-57.285,-32.697,3923,118,0.392,34.122,2,316,2,53.2,2,27.4,2,0.22,2,2.04,2,4.152,2,1.775,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.3874
  316N19831007, A13.5,115,2,39,2,19840207,0,-57.285,-32.697,3923,147,0.4,34.222,2,284,2,63.2,2,30.4,2,0.24,2,2.2,2,3.211,2,1.394,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.3943
  316N19831007, A13.5,115,2,40,2,19840207,0,-57.285,-32.697,3923,176,0.713,34.308,2,254,2,69.1,2,32.5,2,0.22,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.7056
  316N19831007, A13.5,115,2,41,2,19840207,0,-57.285,-32.697,3923,215,1.077,34.403,2,226,2,76,2,33.5,2,0.07,2,2.34,2,1.622,2,0.711,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.0672
  316N19831007, A13.5,115,2,42,2,19840207,0,-57.285,-32.697,3923,255,1.357,34.475,2,209,2,83.3,2,33.8,2,0.04,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.3446
  316N19831007, A13.5,115,2,43,2,19840207,0,-57.285,-32.697,3923,296,1.32,34.506,2,207,2,83.3,2,33.8,2,0.03,2,2.34,2,1.042,2,0.466,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.3056
  316N19831007, A13.5,115,2,44,2,19840207,0,-57.285,-32.697,3923,345,1.505,34.558,2,196,2,86,2,33.7,2,0.03,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.4875
  316N19831007, A13.5,115,2,45,2,19840207,0,-57.285,-32.697,3923,396,1.636,34.608,2,190,2,88.9,2,33.5,2,0.02,2,2.31,2,0.477,2,0.21,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.6153
  316N19831007, A13.5,115,2,46,2,19840207,0,-57.285,-32.697,3923,449,1.793,34.646,2,183,2,91,2,33.3,2,0.01,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.7687
  316N19831007, A13.5,115,2,47,2,19840207,0,-57.285,-32.697,3923,499,1.675,34.651,2,188,2,92.8,2,33,2,0.01,2,2.25,2,0.323,2,0.149,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.6483
  316N19831007, A13.5,115,2,48,2,19840207,0,-57.285,-32.697,3923,549,1.579,34.659,2,191,2,94.7,2,32.8,2,0.01,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.5498
  316N19831007, A13.5,115,1,2,2,19840207,0,-57.285,-32.697,3923,600,1.572,34.675,2,190,2,95.4,2,32.6,2,0.01,2,2.24,2,0.283,2,0.13,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.5399
  316N19831007, A13.5,115,1,3,2,19840207,0,-57.285,-32.697,3923,651,1.51,34.678,2,193,2,97.7,2,32.5,2,0.01,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.4752
  316N19831007, A13.5,115,1,4,2,19840207,0,-57.285,-32.697,3923,703,1.442,34.683,2,194,2,99.7,2,32.5,2,0.01,2,2.23,2,0.288,2,0.12,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.4045
  316N19831007, A13.5,115,1,5,2,19840207,0,-57.285,-32.697,3923,753,1.4,34.692,2,195,2,101.7,2,32.4,2,0.01,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.3597
  316N19831007, A13.5,115,1,6,2,19840207,0,-57.285,-32.697,3923,806,1.345,34.691,2,197,2,102.8,2,32.4,2,0.01,2,2.21,2,0.261,2,0.123,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.3019
  316N19831007, A13.5,115,1,7,2,19840207,0,-57.285,-32.697,3923,904,1.349,34.707,2,195,2,105.8,2,32.2,2,0.01,2,2.21,2,0.15,2,0.071,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.2998
  316N19831007, A13.5,115,1,8,2,19840207,0,-57.285,-32.697,3923,1007,1.249,34.708,2,198,2,109.1,2,32.2,2,0.01,2,2.2,2,0.146,2,0.077,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.1942
  316N19831007, A13.5,115,1,9,2,19840207,0,-57.285,-32.697,3923,1158,1.017,34.697,2,203,2,111.4,2,32.2,2,0.01,2,2.22,2,0.229,2,0.105,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.9546
  316N19831007, A13.5,115,1,10,2,19840207,0,-57.285,-32.697,3923,1310,0.841,34.696,2,208,2,115.1,2,32.2,2,0.01,2,2.22,2,0.217,2,0.11,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.7706
  316N19831007, A13.5,115,1,11,2,19840207,0,-57.285,-32.697,3923,1462,0.704,34.691,2,211,2,118.6,2,32.4,2,0.01,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.6252
  316N19831007, A13.5,115,1,12,2,19840207,0,-57.285,-32.697,3923,1614,0.547,34.682,2,214,2,120.9,2,32.4,2,0,2,2.23,2,0.275,2,0.141,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.46
  316N19831007, A13.5,115,1,13,2,19840207,0,-57.285,-32.697,3923,1766,0.455,34.681,2,216,2,122.9,2,32.5,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.3588
  316N19831007, A13.5,115,1,14,2,19840207,0,-57.285,-32.697,3923,1967,0.352,34.678,2,219,2,124.3,2,32.6,2,0,2,2.25,2,0.268,2,0.134,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.2431
  316N19831007, A13.5,115,1,15,2,19840207,0,-57.285,-32.697,3923,2169,0.24,34.671,2,221,2,125.5,2,32.7,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.1182
  316N19831007, A13.5,115,1,16,2,19840207,0,-57.285,-32.697,3923,2371,0.13,34.665,2,224,2,126.1,2,32.9,2,0,2,2.27,2,0.284,2,0.146,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.0051
  316N19831007, A13.5,115,1,53,2,19840207,0,-57.285,-32.697,3923,2574,0.077,34.665,2,227,2,126,2,32.9,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.0729
  316N19831007, A13.5,115,1,18,2,19840207,0,-57.285,-32.697,3923,2778,0.018,34.664,2,229,2,126.8,2,32.9,2,0,2,2.25,2,0.309,2,0.156,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.1472
  316N19831007, A13.5,115,1,19,2,19840207,0,-57.285,-32.697,3923,2979,-0.045,34.662,2,233,2,126.7,2,33,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.2256
  316N19831007, A13.5,115,1,20,2,19840207,0,-57.285,-32.697,3923,3182,-0.067,34.66,2,235,2,126.5,2,32.8,2,0,2,2.21,2,0.346,2,0.167,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.2645
  316N19831007, A13.5,115,1,21,2,19840207,0,-57.285,-32.697,3923,3385,-0.089,34.657,2,236,2,126,2,32.8,2,0,2,2.2,2,0.359,2,0.188,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.3041
  316N19831007, A13.5,115,1,22,2,19840207,0,-57.285,-32.697,3923,3588,-0.094,34.657,2,236,2,126.8,2,32.7,2,0,2,2.21,2,0.364,2,0.185,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.3276
  316N19831007, A13.5,115,1,23,2,19840207,0,-57.285,-32.697,3923,3792,-0.091,34.658,2,236,2,127.7,2,32.8,2,0.01,2,2.26,2,0.374,2,0.182,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.3441
  316N19831007, A13.5,115,1,24,2,19840207,0,-57.285,-32.697,3923,3966,-0.098,34.657,2,237,2,129.2,2,32.7,2,0.01,2,2.25,2,0.373,2,0.186,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.3679
  316N19831007, A13.5,115,1,24,2,19840207,0,-57.285,-32.697,3923,3966,-0.098,34.657,2,237,2,129.2,2,32.7,2,0.01,2,2.25,2,0.374,2,0.178,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.3679
  316N19831007, A13.5,116,2,30,2,19840207,0,-56.808,-34.297,3247,2,2.641,33.923,2,333,2,14.7,2,22.1,2,0.2,2,1.46,2,4.326,2,1.909,2,2119,2,2291.5,2,644,2,20,-999,-999,9,2.6409
  316N19831007, A13.5,116,1,17,2,19840207,0,-56.808,-34.297,3247,4,2.653,33.916,2,333,2,13.1,2,22.3,2,0.2,2,1.51,2,4.318,2,1.897,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6528
  316N19831007, A13.5,116,2,36,2,19840207,0,-56.808,-34.297,3247,27,2.639,33.923,2,333,2,12.8,2,22.2,2,0.21,2,1.56,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6375
  316N19831007, A13.5,116,2,35,2,19840207,0,-56.808,-34.297,3247,28,2.639,33.924,2,334,2,13.5,2,22.2,2,0.21,2,1.57,2,4.326,2,1.898,2,2121,2,2293.1,2,647,2,20,-999,-999,9,2.6374
  316N19831007, A13.5,116,2,37,2,19840207,0,-56.808,-34.297,3247,58,2.627,33.923,2,333,2,13.9,2,22.4,2,0.21,2,1.66,2,4.36,2,1.887,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6237
  316N19831007, A13.5,116,2,38,2,19840207,0,-56.808,-34.297,3247,88,0.731,34.013,2,314,2,36.8,2,27.8,2,0.22,2,2.03,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.7274
  316N19831007, A13.5,116,2,39,2,19840207,0,-56.808,-34.297,3247,118,1.054,34.168,2,267,2,47.8,2,31.6,2,0.13,2,2.24,2,2.611,2,1.154,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.0488
  316N19831007, A13.5,116,2,40,2,19840207,0,-56.808,-34.297,3247,148,1.288,34.252,2,243,2,55,2,33,2,0.02,2,2.36,2,1.948,2,0.863,2,2207,2,2308.4,2,1063,2,20,-999,-999,9,1.2811
  316N19831007, A13.5,116,2,41,2,19840207,0,-56.808,-34.297,3247,178,1.583,34.321,2,223,2,61.4,2,33.8,2,0.02,2,2.41,2,1.427,2,0.626,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.5742
  316N19831007, A13.5,116,2,42,2,19840207,0,-56.808,-34.297,3247,218,1.85,34.416,2,199,2,70.5,2,34.5,2,0.01,2,2.45,2,0.833,2,0.382,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.8386
  316N19831007, A13.5,116,2,43,2,19840207,0,-56.808,-34.297,3247,258,1.981,34.462,2,191,2,74.4,2,35.2,2,0,2,2.45,2,-999,9,-999,9,2240,2,2329.7,2,1178,2,20,-999,-999,9,1.9672
  316N19831007, A13.5,116,2,44,2,19840207,0,-56.808,-34.297,3247,298,2.052,34.52,2,182,2,79.5,2,34.7,2,0.02,2,2.45,2,0.409,2,0.182,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.0357
  316N19831007, A13.5,116,2,45,2,19840207,0,-56.808,-34.297,3247,348,2.058,34.546,2,181,2,81.9,2,34.9,2,0.02,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.0388
  316N19831007, A13.5,116,2,46,2,19840207,0,-56.808,-34.297,3247,400,2.064,34.57,2,179,2,84.4,2,34.4,2,0.02,2,2.42,2,0.287,2,0.123,2,2252,2,2341.2,2,1195,2,20,-999,-999,9,2.0417
  316N19831007, A13.5,116,2,47,2,19840207,0,-56.808,-34.297,3247,451,2.041,34.596,2,178,2,86.8,2,34.2,2,0.02,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.0157
  316N19831007, A13.5,116,2,48,2,19840207,0,-56.808,-34.297,3247,501,2.012,34.627,2,178,2,89.8,2,34.1,2,0.02,2,2.39,2,0.195,2,0.078,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.9838
  316N19831007, A13.5,116,1,2,2,19840207,0,-56.808,-34.297,3247,554,1.982,34.645,2,178,2,92.1,2,33.5,2,0.01,2,2.37,2,-999,9,0.054,2,2251,2,2343.8,2,1170,2,20,-999,-999,9,1.9507
  316N19831007, A13.5,116,1,2,2,19840207,0,-56.808,-34.297,3247,554,1.982,34.645,2,178,2,92.1,2,33.5,2,0.01,2,2.37,2,0.169,2,0.072,2,2251,2,2343.8,2,1170,2,20,-999,-999,9,1.9507
  316N19831007, A13.5,116,1,3,2,19840207,0,-56.808,-34.297,3247,654,1.93,34.666,2,180,2,95.5,2,33.1,2,0.01,2,2.36,2,0.131,2,0.059,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.8928
  316N19831007, A13.5,116,1,4,2,19840207,0,-56.808,-34.297,3247,755,1.868,34.684,2,180,2,100.2,2,32.8,2,0,2,2.34,2,0.108,2,0.059,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.8248
  316N19831007, A13.5,116,1,5,2,19840207,0,-56.808,-34.297,3247,806,1.81,34.693,2,183,2,103.6,2,32.6,2,0,2,2.33,2,0.095,2,0.05,2,2251,2,2348.5,2,1137,2,20,-999,-999,9,1.7639
  316N19831007, A13.5,116,1,6,2,19840207,0,-56.808,-34.297,3247,857,1.776,34.697,2,184,2,105.5,2,32.5,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.7268
  316N19831007, A13.5,116,1,7,2,19840207,0,-56.808,-34.297,3247,959,1.687,34.703,2,186,2,107.5,2,32.4,2,0,2,2.32,2,0.109,2,0.044,2,2252,2,2352.8,2,1115,2,20,-999,-999,9,1.6318
  316N19831007, A13.5,116,1,8,2,19840207,0,-56.808,-34.297,3247,1058,1.64,34.708,2,186,2,101.9,2,32.2,2,0,2,2.32,2,0.093,2,0.049,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.5786
  316N19831007, A13.5,116,1,9,2,19840207,0,-56.808,-34.297,3247,1159,1.54,34.711,2,191,2,104.4,2,32,2,0,2,2.31,2,-999,9,-999,9,2253,2,2355.5,2,1104,2,20,-999,-999,9,1.4727
  316N19831007, A13.5,116,1,10,2,19840207,0,-56.808,-34.297,3247,1261,1.465,34.715,2,193,2,106,2,32.1,2,0,2,2.31,2,-999,9,0.016,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.3915
  316N19831007, A13.5,116,1,11,2,19840207,0,-56.808,-34.297,3247,1362,1.394,34.715,2,195,2,107.9,2,32,2,0.01,2,2.25,2,-999,9,-999,9,2250,2,2355.1,2,1084,2,20,-999,-999,9,1.3142
  316N19831007, A13.5,116,1,12,2,19840207,0,-56.808,-34.297,3247,1513,1.31,34.712,2,197,2,109.9,2,32.1,2,0,2,2.25,2,0.11,2,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.2205
  316N19831007, A13.5,116,1,13,2,19840207,0,-56.808,-34.297,3247,1663,1.194,34.709,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.0951
  316N19831007, A13.5,116,1,14,2,19840207,0,-56.808,-34.297,3247,1665,1.194,34.709,2,200,2,113.1,2,32,2,0,2,2.27,2,0.132,2,0.056,2,2252,2,2356.8,2,1089,2,20,-999,-999,9,1.095
  316N19831007, A13.5,116,1,15,2,19840207,0,-56.808,-34.297,3247,1815,0.928,34.694,2,206,2,115.7,2,32,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.8216
  316N19831007, A13.5,116,1,16,2,19840207,0,-56.808,-34.297,3247,1967,0.852,34.699,2,208,2,119.6,2,32.1,2,0,2,2.27,2,-999,9,0.076,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.7354
  316N19831007, A13.5,116,1,53,2,19840207,0,-56.808,-34.297,3247,2120,0.722,34.694,2,211,2,120.6,2,32.4,2,0,2,2.27,2,0.217,2,0.095,2,2250,2,2356.3,2,1078,2,20,-999,-999,9,0.5958
  316N19831007, A13.5,116,1,18,2,19840207,0,-56.808,-34.297,3247,2323,0.571,34.686,2,214,2,123.3,2,32.4,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.4316
  316N19831007, A13.5,116,1,19,2,19840207,0,-56.808,-34.297,3247,2524,0.47,34.679,2,216,2,124.9,2,32.5,2,0,2,2.29,2,0.267,2,0.118,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.3164
  316N19831007, A13.5,116,1,20,2,19840207,0,-56.808,-34.297,3247,2728,0.376,34.677,2,219,2,125.7,2,32.5,2,0,2,2.3,2,0.261,2,0.129,2,2250,2,2355.3,2,1086,2,20,-999,-999,9,0.2075
  316N19831007, A13.5,116,1,21,2,19840207,0,-56.808,-34.297,3247,2931,0.326,34.676,2,221,2,125.9,2,32.5,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.1413
  316N19831007, A13.5,116,1,22,2,19840207,0,-56.808,-34.297,3247,3134,0.198,34.671,2,225,2,127.3,2,32.7,2,0,2,2.32,2,0.289,2,0.127,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.0016
  316N19831007, A13.5,116,1,23,2,19840207,0,-56.808,-34.297,3247,3261,0.08,34.665,2,229,2,128.1,2,32.8,2,0,2,2.33,2,0.324,2,0.143,2,2249,2,2355.3,2,1079,2,20,-999,-999,9,-0.1281
  316N19831007, A13.5,116,1,24,2,19840207,0,-56.808,-34.297,3247,3261,0.079,34.665,2,230,2,128.3,2,32.8,2,0,2,2.34,2,0.324,2,0.158,2,-999,9,-999,9,-999,9,-999,-999,-999,9,-0.1291
  316N19831007, A13.5,117,2,30,2,19840208,0,-56.95,-36.412,3573,7,2.712,33.97,2,336,2,19.4,2,21.9,2,0.23,2,1.36,2,4.402,2,1.888,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.7116
  316N19831007, A13.5,117,1,17,2,19840208,0,-56.95,-36.412,3573,10,2.702,33.971,2,333,2,17.6,2,21.8,2,0.22,2,1.38,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.7014
  316N19831007, A13.5,117,2,37,2,19840208,0,-56.95,-36.412,3573,22,2.711,33.968,2,333,2,19.2,2,21.9,2,0.23,2,1.36,2,4.44,2,1.904,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.7098
  316N19831007, A13.5,117,2,38,2,19840208,0,-56.95,-36.412,3573,47,2.708,33.971,2,334,2,18.8,2,22,2,0.23,2,1.35,2,4.426,2,1.919,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.7053
  316N19831007, A13.5,117,2,39,2,19840208,0,-56.95,-36.412,3573,73,2.315,34.001,2,332,2,26.1,2,23.1,2,0.22,2,1.56,2,4.436,2,1.931,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.3111
  316N19831007, A13.5,117,2,40,2,19840208,0,-56.95,-36.412,3573,99,0.561,34.104,2,326,2,51.3,2,25.8,2,0.21,2,1.96,2,4.388,2,1.884,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.5571
  316N19831007, A13.5,117,2,41,2,19840208,0,-56.95,-36.412,3573,124,0.444,34.187,2,291,2,59.4,2,30,2,0.28,2,2.17,2,3.254,2,1.431,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.4391
