BOTTLE,20140922CDIACAK
#code : jjward hyd_to_exchange.pl
#original files copied from HTML directory: Aug. 19,2002
#original HYD file: a06hy.txt   Mon Aug 19 12:58:19 2002
#original SUM file: a06su.txt   Mon Aug 19 13:04:08 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLA,CHLA_FLAG_W,OXYNIT,OXYNIT_FLAG_W,ARGON,ARGON_FLAG_W,CTDRAW,PHAEO,PHAEO_FLAG_W,THETA,METHAN,METHAN_FLAG_W,AZOTE,AZOTE_FLAG_W
,,,,,,,,,,,,DBAR,DEG C,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,%,,UMOL/KG,,UATM,,,,DEG C,UG/L,,NMOL/KG,,UMOL/KG,,DBAR,UG/L,,DEG C,NMOL/KG,,UMOL/KG,
 35A3CITHER1_2,   A06,130,1,1,1,2,19930215,1603,7.5163,-49.9583,4290,4310.1,1.985,34.862,2,34.861,2,252.5,2,254.8,2,52.18,2,20.83,2,0,2,1.45,2,0.027,2,0.009,2,-999,9,-999,9,-999,9,2193.2,2,-999,9,7.73,2,25,-999,9,-999,9,16.34,2,4316,-999,9,1.616,-999,9,591.6,2
 35A3CITHER1_2,   A06,131,1,32,32,2,19930215,2222,7.4995,-49.5002,4293,1,26.27,36.141,2,36.142,2,203.8,2,205.3,3,1.91,2,0.09,2,0,2,0,2,1.852,2,0.993,2,-999,9,-999,9,-999,9,-999,9,398.7,2,-999,9,-999,0.15,2,-999,9,-999,9,7,0.05,2,26.2698,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,31,31,2,19930215,2222,7.4995,-49.5002,4293,68.4,25.809,36.758,2,36.745,3,206.5,2,205.1,2,1.67,2,0.13,2,0.05,2,0,2,1.908,2,1.009,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,75,-999,9,25.7937,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,30,30,2,19930215,2222,7.4995,-49.5002,4293,118.1,20.387,36.78,2,36.786,3,155.2,2,148,3,2.52,2,6.99,2,0.02,2,0.33,2,1.863,2,0.96,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,125,-999,9,20.3647,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,29,29,2,19930215,2222,7.4995,-49.5002,4293,194.1,12.071,35.318,2,35.308,3,119.5,2,119.1,2,9.67,2,23.29,2,0,2,1.41,2,0.872,2,0.439,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,201,-999,9,12.0455,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,28,28,2,19930215,2222,7.4995,-49.5002,4293,392.6,8.176,34.778,2,34.774,2,116.5,2,116,2,16.73,2,31.17,2,0,2,1.93,2,0.295,2,0.155,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,400,-999,9,8.1354,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,27,27,2,19930215,2222,7.4995,-49.5002,4293,492.2,7.174,34.675,2,34.675,2,132.5,2,131.8,2,19.59,2,31.65,2,0,2,2.01,2,0.266,2,0.137,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,500,-999,9,7.1265,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,26,26,2,19930215,2222,7.4995,-49.5002,4293,592.1,6.357,34.61,2,34.607,2,129.7,2,131.7,2,22.72,2,33.49,2,0,2,2.15,2,0.136,2,0.07,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,600,-999,9,6.3032,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,25,25,2,19930215,2222,7.4995,-49.5002,4293,791.4,5.591,34.628,2,34.627,2,134,2,130.9,2,26.8,2,34.43,2,0,2,2.24,2,0.032,2,0.018,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,800,-999,9,5.5225,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,24,24,2,19930215,2222,7.4995,-49.5002,4293,992,5.037,34.716,2,34.714,2,148.4,2,150.5,2,27.49,2,32.14,2,0,2,2.11,2,0.014,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1000,-999,9,4.9538,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,23,23,2,19930215,2222,7.4995,-49.5002,4293,1192.6,4.963,34.898,2,34.897,2,184.3,2,185.4,2,22,2,26.44,2,0,2,1.73,2,0.053,2,0.022,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1200,-999,9,4.8616,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,22,22,2,19930215,2222,7.4995,-49.5002,4293,1392.5,4.77,35.005,2,35.004,2,227.4,2,226.4,2,16.42,2,21.17,2,0,2,1.38,2,0.205,2,0.104,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1400,-999,9,4.6514,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,21,21,2,19930215,2222,7.4995,-49.5002,4293,1492.4,4.474,35.005,2,35.003,2,242.3,2,240.4,2,15.58,2,20.04,2,0,2,1.29,2,0.202,2,0.101,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1500,-999,9,4.3491,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,20,20,2,19930215,2222,7.4995,-49.5002,4293,1492.7,4.472,35.006,2,35.002,2,242.5,2,239.9,2,15.39,2,20.04,2,0,2,1.28,2,0.204,2,0.104,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1500,-999,9,4.3471,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,19,19,2,19930215,2222,7.4995,-49.5002,4293,1592.2,4.248,35.007,2,35.004,2,252.7,2,250.3,2,14.52,2,19.01,2,0,2,1.21,2,0.226,2,0.114,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1599,-999,9,4.1163,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,18,18,2,19930215,2222,7.4995,-49.5002,4293,1693.3,4.031,34.999,2,34.998,2,258.4,2,254.4,2,15.02,2,18.77,2,0,2,1.2,2,0.149,2,0.081,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1700,-999,9,3.8924,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,17,17,2,19930215,2222,7.4995,-49.5002,4293,1792.9,3.773,34.983,2,34.983,2,256.3,2,254.7,2,17.02,2,19.13,2,0,2,1.23,2,0.058,2,0.031,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1800,-999,9,3.6285,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,16,16,2,19930215,2222,7.4995,-49.5002,4293,1893.8,3.635,34.979,2,34.976,2,257.6,2,256.4,2,18.01,2,19.08,2,0,2,1.23,2,0.039,2,0.02,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1900,-999,9,3.4829,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,15,15,2,19930215,2222,7.4995,-49.5002,4293,1994.2,3.546,34.978,2,34.977,2,259.8,2,259.6,2,17.95,2,18.71,2,0,2,1.21,2,0.056,2,0.026,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2001,-999,9,3.3857,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,14,14,2,19930215,2222,7.4995,-49.5002,4293,2194.6,3.342,34.969,2,34.965,2,261.1,2,261.6,2,19.55,2,18.74,2,0,2,1.21,2,0.053,2,0.021,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2201,-999,9,3.1658,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,13,13,2,19930215,2222,7.4995,-49.5002,4293,2394,3.135,34.959,2,34.957,2,261.8,2,262.3,2,21.67,2,18.8,2,0,2,1.21,2,0.053,2,0.026,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2400,-999,9,2.9429,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,12,12,2,19930215,2222,7.4995,-49.5002,4293,2695,2.894,34.947,2,34.943,2,263.1,2,264.7,2,24.25,2,18.75,2,0,2,1.22,2,0.076,2,0.037,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2701,-999,9,2.6767,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,11,11,2,19930215,2222,7.4995,-49.5002,4293,2993.6,2.653,34.93,2,34.926,2,261.9,2,263.9,2,28.08,2,19.1,2,0,2,1.24,2,0.088,2,0.04,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2999,-999,9,2.4104,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,10,10,2,19930215,2222,7.4995,-49.5002,4293,3194.6,2.539,34.921,2,34.918,2,263.1,2,264.8,2,29.46,2,19.1,2,0,2,1.25,2,0.096,2,0.044,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3200,-999,9,2.2782,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,9,9,2,19930215,2222,7.4995,-49.5002,4293,3395,2.399,34.911,2,34.908,2,263.4,2,265.1,2,31.45,2,19.19,2,0,2,1.26,2,0.077,2,0.036,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3401,-999,9,2.1203,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,8,8,2,19930215,2222,7.4995,-49.5002,4293,3594.3,2.302,34.906,2,34.904,2,265.4,2,268.2,2,30.6,2,18.72,2,0,2,1.24,2,0.122,2,0.064,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3600,-999,9,2.0043,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,7,7,2,19930215,2222,7.4995,-49.5002,4293,3794.6,2.252,34.9,2,34.897,2,265.8,2,262.7,2,32.79,2,18.99,2,0,2,1.25,2,0.099,2,0.053,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3800,-999,9,1.9337,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,6,6,2,19930215,2222,7.4995,-49.5002,4293,3895.2,2.228,34.896,2,34.896,2,265.3,2,266.7,2,33.84,2,19.09,2,0,2,1.27,2,0.101,2,0.057,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3901,-999,9,1.8992,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,5,5,2,19930215,2222,7.4995,-49.5002,4293,3993.9,2.201,34.893,2,34.89,2,264.2,2,265,2,36.11,2,19.42,2,0,2,1.29,2,0.089,2,0.05,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4000,-999,9,1.8618,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,4,4,2,19930215,2222,7.4995,-49.5002,4293,4094.4,2.162,34.887,2,34.887,2,262.8,2,263.3,2,38.56,2,19.73,2,0,2,1.31,2,0.093,2,0.045,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4100,-999,9,1.8125,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,3,3,2,19930215,2222,7.4995,-49.5002,4293,4195.9,2.146,34.884,2,34.883,2,261.3,2,261.9,2,40.88,2,20.15,2,0,2,1.34,2,0.082,2,0.045,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4202,-999,9,1.7854,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,2,2,2,19930215,2222,7.4995,-49.5002,4293,4195.9,2.144,34.884,2,34.882,2,261.3,2,262.5,2,41.11,2,20.15,2,0,2,1.34,2,0.08,2,0.046,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4202,-999,9,1.7834,-999,9,-999,9
 35A3CITHER1_2,   A06,131,1,1,1,2,19930215,2222,7.4995,-49.5002,4293,4298,2.143,34.883,2,34.881,2,259,2,261.3,2,41.97,2,20.27,2,0,2,1.35,2,0.082,2,0.044,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4304,-999,9,1.7706,-999,9,-999,9
 35A3CITHER1_2,   A06,132,1,32,32,2,19930216,451,7.499,-48.999,4338,0.7,25.864,36.239,2,36.241,2,201.8,2,205.7,2,1.67,2,0.04,2,0,2,0,2,1.849,2,0.97,2,0.86,2,-999,9,-999,9,2003.6,3,395.4,2,8.1129,2,25,0.13,2,-999,9,10.35,2,6,0.06,2,25.8638,-999,9,385.3,2
 35A3CITHER1_2,   A06,132,1,31,31,2,19930216,451,7.499,-48.999,4338,69.9,25.796,36.271,2,36.27,2,203.2,2,205,2,1.54,2,0.04,2,0.01,2,0,2,1.836,2,0.965,2,0.74,2,1.66,1,-0.32,2,2016.8,3,-999,9,8.1094,2,25,-999,9,-999,9,10.5,2,76,-999,9,25.7804,-999,9,386.6,2
 35A3CITHER1_2,   A06,132,1,30,30,2,19930216,451,7.499,-48.999,4338,118.6,17.501,36.211,2,36.184,3,121.4,2,118.2,2,4.81,2,15.33,2,0.02,2,0.82,2,1.445,2,0.734,2,1.01,2,-999,5,1.38,2,2160,2,-999,9,7.8365,2,25,-999,9,-999,9,12.07,2,125,-999,9,17.4809,-999,9,444.5,2
 35A3CITHER1_2,   A06,132,1,29,29,2,19930216,451,7.499,-48.999,4338,192.6,11.23,35.171,2,35.165,2,108.9,2,110.7,2,10.8,2,26.42,2,0,2,1.59,2,0.719,2,0.361,2,-999,9,-999,5,2.63,2,2200.9,2,-999,9,7.6828,2,25,-999,9,-999,9,13.35,2,199,-999,9,11.2059,-999,9,489.3,2
 35A3CITHER1_2,   A06,132,1,28,28,2,19930216,451,7.499,-48.999,4338,394.1,8.278,34.798,2,34.799,2,108.1,2,110.4,2,16.86,2,32.39,2,0,2,1.97,2,0.256,2,0.127,2,0.01,2,1.71,1,0.96,2,2211.1,2,-999,9,7.6005,2,25,-999,9,-999,9,14.13,2,401,-999,9,8.2369,-999,9,516.5,2
 35A3CITHER1_2,   A06,132,1,27,27,2,19930216,451,7.499,-48.999,4338,591.6,6.753,34.667,2,34.665,2,119.5,2,121.3,2,21.98,2,34.9,2,0,2,2.18,2,0.11,2,0.047,2,0.06,2,1.71,1,2.07,2,2216,2,-999,9,7.5729,2,25,-999,9,-999,9,14.55,2,599,-999,9,6.6974,-999,9,533.1,2
 35A3CITHER1_2,   A06,132,1,26,26,2,19930216,451,7.499,-48.999,4338,792.1,5.396,34.582,2,34.581,2,138.4,2,138.2,2,28.14,2,35.59,2,0,2,2.27,2,0.047,2,0.024,2,0.02,2,1.74,1,0.62,2,2232.8,2,-999,9,7.5741,2,25,-999,9,-999,9,14.96,2,800,-999,9,5.3287,-999,9,549.4,2
 35A3CITHER1_2,   A06,132,1,25,25,2,19930216,451,7.499,-48.999,4338,792.1,5.396,34.582,2,34.584,2,138.4,2,138.1,2,28.04,2,35.64,2,0,2,2.28,2,0.039,2,0.021,2,-999,9,-999,9,-999,9,2234,2,-999,9,7.5773,2,25,-999,9,-999,9,15.1,2,800,-999,9,5.3287,-999,9,554.3,2
 35A3CITHER1_2,   A06,132,1,24,24,2,19930216,451,7.499,-48.999,4338,992.1,5.058,34.729,2,34.729,2,148.9,2,150.2,2,27.87,2,33.24,2,0,2,2.14,2,0.015,2,0.004,2,0.03,2,1.72,1,3.29,2,-999,9,-999,9,7.6015,2,25,-999,9,-999,9,15.04,2,1000,-999,9,4.9746,-999,9,554.5,2
 35A3CITHER1_2,   A06,132,1,23,23,2,19930216,451,7.499,-48.999,4338,1192.8,4.994,34.921,2,34.918,2,188.8,2,190.7,2,21.48,2,26.62,2,0,2,1.69,2,0.084,2,0.041,2,-999,9,1.78,1,2.18,2,2207.8,2,-999,9,7.6796,2,25,-999,9,-999,9,15.04,2,1200,-999,9,4.8922,-999,9,556.2,2
 35A3CITHER1_2,   A06,132,1,22,22,2,19930216,451,7.499,-48.999,4338,1392.2,4.689,34.996,2,34.994,2,226.1,2,226.6,2,16.8,2,22.1,2,0,2,1.43,2,0.158,2,0.075,2,-999,9,-999,5,4.13,2,2180.5,2,-999,9,7.7236,2,25,-999,9,-999,9,14.99,3,1399,-999,9,4.5713,-999,9,548.7,3
 35A3CITHER1_2,   A06,132,1,21,21,2,19930216,451,7.499,-48.999,4338,1493.1,4.409,35,2,35,2,238.1,2,239.9,2,15.84,2,20.81,2,0,2,1.32,2,0.137,2,0.063,2,-999,9,-999,9,-999,9,2170.5,2,-999,9,7.7362,2,25,-999,9,-999,9,14.9,3,1500,-999,9,4.2848,-999,9,546.4,3
 35A3CITHER1_2,   A06,132,1,20,20,2,19930216,451,7.499,-48.999,4338,1593.3,4.229,35.005,2,35.005,2,250.5,2,250.7,2,14.67,2,19.79,2,0,2,1.23,2,0.211,2,0.106,2,-999,9,1.8,1,3.24,2,2168,2,-999,9,7.7455,2,25,-999,9,-999,9,15.2,2,1600,-999,9,4.0974,-999,9,555.6,2
 35A3CITHER1_2,   A06,132,1,19,19,2,19930216,451,7.499,-48.999,4338,1692.3,4,34.999,2,34.999,2,255.7,2,257.3,2,15.17,2,19.43,2,0,2,1.21,2,0.165,2,0.087,2,-999,9,-999,9,-999,9,2188.6,3,-999,9,7.7521,2,25,-999,9,-999,9,15.42,2,1699,-999,9,3.8619,-999,9,566.1,2
 35A3CITHER1_2,   A06,132,1,18,18,2,19930216,451,7.499,-48.999,4338,1793.2,3.816,34.993,2,34.994,2,259.4,2,260,2,15.33,2,19.1,2,0,2,1.19,2,0.149,2,0.076,2,-999,9,1.74,1,-1.06,2,2162.1,2,-999,9,7.7557,2,25,-999,9,-999,9,15.23,2,1800,-999,9,3.6709,-999,9,560.1,2
 35A3CITHER1_2,   A06,132,1,17,17,2,19930216,451,7.499,-48.999,4338,1893.8,3.65,34.987,2,34.988,2,259.3,2,261.3,2,16.5,2,19.2,2,0,2,1.19,2,0.099,2,0.051,2,-999,9,-999,9,-999,9,2167.3,3,-999,9,7.7596,2,25,-999,9,-999,9,15.4,2,1900,-999,9,3.4977,-999,9,564.3,2
 35A3CITHER1_2,   A06,132,1,16,16,2,19930216,451,7.499,-48.999,4338,1993.3,3.513,34.979,2,34.98,2,260.4,2,261.8,2,17.65,2,19.15,2,0,2,1.21,2,0.075,2,0.035,2,-999,9,1.77,1,1.89,2,2184.9,2,-999,9,7.7567,2,25,-999,9,-999,9,15.48,2,2000,-999,9,3.3533,-999,9,569.7,2
 35A3CITHER1_2,   A06,132,1,15,15,2,19930216,451,7.499,-48.999,4338,2193.8,3.27,34.967,2,34.967,2,259.9,2,262.8,2,20.18,2,19.35,2,0,2,1.23,2,0.051,2,0.026,2,-999,9,1.74,1,0.94,2,2173,2,-999,9,7.7567,2,25,-999,9,-999,9,15.58,2,2200,-999,9,3.095,-999,9,571.6,2
 35A3CITHER1_2,   A06,132,1,14,14,2,19930216,451,7.499,-48.999,4338,2393.7,3.083,34.959,2,34.958,2,261.3,2,263.5,2,21.56,2,19.17,2,0,2,1.23,2,0.077,2,0.036,2,-999,9,1.78,1,1.97,2,2171.4,2,-999,9,7.7584,2,25,-999,9,-999,9,15.65,2,2400,-999,9,2.8919,-999,9,571.3,2
 35A3CITHER1_2,   A06,132,1,13,13,2,19930216,451,7.499,-48.999,4338,2693.2,2.844,34.942,2,34.937,2,260.4,2,262.6,2,25.72,2,19.63,2,0,2,1.26,2,0.06,2,0.027,2,-999,9,1.79,1,3.21,2,2188.9,3,-999,9,7.7576,2,25,-999,9,-999,9,15.77,2,2699,-999,9,2.6279,-999,9,577.8,2
 35A3CITHER1_2,   A06,132,1,12,12,2,19930216,451,7.499,-48.999,4338,2994.6,2.62,34.925,2,34.926,2,257.1,2,260.5,2,32.22,2,20.43,2,0,2,1.32,2,0.041,2,0.018,2,-999,9,1.76,1,3.35,2,2188,3,-999,9,7.7527,2,25,-999,9,-999,9,15.73,2,3000,-999,9,2.3781,-999,9,577.7,2
 35A3CITHER1_2,   A06,132,1,11,11,2,19930216,451,7.499,-48.999,4338,3193.5,2.44,34.913,2,34.918,2,261.9,2,264.7,2,31.08,2,19.81,2,0,2,1.28,2,0.092,2,0.045,2,-999,9,-999,5,1.93,2,2191,3,-999,9,7.7553,2,25,-999,9,-999,9,15.97,2,3199,-999,9,2.1816,-999,9,583.4,2
 35A3CITHER1_2,   A06,132,1,10,10,2,19930216,451,7.499,-48.999,4338,3393.7,2.363,34.909,2,34.914,2,264.9,2,269.5,2,29.82,2,19.37,2,0,2,1.24,2,0.139,2,0.064,2,-999,9,1.78,1,3.18,2,2159.2,3,-999,9,7.7534,2,25,-999,9,-999,9,15.85,2,3399,-999,9,2.0854,-999,9,574.3,2
 35A3CITHER1_2,   A06,132,1,9,9,2,19930216,451,7.499,-48.999,4338,3594.9,2.305,34.905,2,34.906,2,264.6,2,268.2,2,32.03,2,19.49,2,0,2,1.26,2,0.123,2,0.058,2,-999,9,1.75,1,5.76,2,2185.3,2,-999,9,7.7544,2,25,-999,9,-999,9,16.01,2,3601,-999,9,2.0072,-999,9,582.6,2
 35A3CITHER1_2,   A06,132,1,8,8,2,19930216,451,7.499,-48.999,4338,3794.8,2.26,34.901,2,34.901,2,265.4,2,268.7,2,32.38,2,19.44,2,0,2,1.26,2,0.157,2,0.079,2,-999,9,1.78,1,2.68,2,2175.3,2,-999,9,7.752,2,25,-999,9,-999,9,16.1,2,3800,-999,9,1.9415,-999,9,582.8,2
 35A3CITHER1_2,   A06,132,1,7,7,2,19930216,451,7.499,-48.999,4338,3892.9,2.257,34.899,2,34.901,2,265.1,2,268.3,2,32.66,2,19.5,2,0,2,1.25,2,0.161,2,0.078,2,-999,9,-999,9,-999,9,2171.6,2,-999,9,7.7528,2,25,-999,9,-999,9,16.09,2,3899,-999,9,1.9276,-999,9,590.5,2
 35A3CITHER1_2,   A06,132,1,6,6,2,19930216,451,7.499,-48.999,4338,3994.6,2.252,34.896,2,34.9,2,264.6,2,267.4,2,33.6,2,19.53,2,0,2,1.27,2,0.144,2,0.069,2,-999,9,1.78,1,2.63,2,2183.6,2,-999,9,7.7492,2,25,-999,9,-999,9,15.87,2,4000,-999,9,1.9113,-999,9,581.3,2
 35A3CITHER1_2,   A06,132,1,5,5,2,19930216,451,7.499,-48.999,4338,4095.3,2.233,34.894,2,34.897,2,263.8,2,266.4,2,35.67,2,19.84,2,0,2,1.29,2,0.125,2,0.065,2,-999,9,-999,9,-999,9,2186.6,2,-999,9,7.7534,2,25,-999,9,-999,9,16.11,2,4101,-999,9,1.8814,-999,9,591.6,2
 35A3CITHER1_2,   A06,132,1,4,4,2,19930216,451,7.499,-48.999,4338,4194.5,2.216,34.891,2,34.894,2,263,2,265.4,2,36.76,2,20.2,2,0,2,1.31,2,0.122,2,0.06,2,-999,9,1.75,1,2.72,2,2190.2,2,-999,9,7.7478,2,25,-999,9,-999,9,16.17,2,4200,-999,9,1.8534,-999,9,586.7,2
 35A3CITHER1_2,   A06,132,1,2,2,2,19930216,451,7.499,-48.999,4338,4294.7,2.155,34.882,2,34.884,2,260.3,2,261.1,2,42.06,2,20.84,2,0,2,1.36,2,0.095,2,0.051,2,-999,9,-999,9,-999,9,2188.6,2,-999,9,7.7435,2,25,-999,9,-999,9,16.26,2,4301,-999,9,1.7826,-999,9,596.2,2
 35A3CITHER1_2,   A06,132,1,3,3,2,19930216,451,7.499,-48.999,4338,4295,2.162,34.883,2,34.885,2,260.3,2,261.8,2,41.47,2,20.84,2,0,2,1.35,2,0.087,2,0.051,2,-999,9,-999,9,-999,9,2186.1,2,-999,9,7.7453,2,25,-999,9,-999,9,16.08,2,4301,-999,9,1.7894,-999,9,587.4,2
 35A3CITHER1_2,   A06,132,1,1,1,2,19930216,451,7.499,-48.999,4338,4342.4,2.081,34.873,2,34.877,2,253.2,2,257.2,2,48.57,2,21.69,2,0,2,1.44,2,0.083,2,0.049,2,-999,9,-999,5,2.06,2,2204.2,2,-999,9,7.7423,2,25,-999,9,-999,9,16.36,2,4348,-999,9,1.7053,-999,9,593.3,2
 35A3CITHER1_2,   A06,133,1,32,32,2,19930216,1137,7.5013,-48.4988,4326,1.3,25.945,36.226,2,36.226,2,201.8,2,205.5,2,1.74,2,0.08,2,0,2,0,2,1.86,2,0.994,2,-999,9,-999,9,-999,9,-999,9,388.1,2,-999,9,-999,0.12,2,-999,9,-999,9,7,0.05,2,25.9447,-999,9,-999,9
 35A3CITHER1_2,   A06,133,1,31,31,2,19930216,1137,7.5013,-48.4988,4326,68.9,25.897,36.23,2,36.229,2,207,2,204.4,2,1.75,2,0.13,2,0,2,0,2,1.806,2,0.968,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,75,-999,9,25.8816,-999,9,-999,9
 35A3CITHER1_2,   A06,133,1,30,30,2,19930216,1137,7.5013,-48.4988,4326,118.8,14.662,35.708,2,35.729,3,112.6,2,100.4,3,6.98,2,20.98,2,0.02,2,1.2,2,1.126,2,0.574,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,125,-999,9,14.6442,-999,9,-999,9
 35A3CITHER1_2,   A06,133,1,29,29,2,19930216,1137,7.5013,-48.4988,4326,193.7,10.907,35.139,2,35.132,3,95,2,97,2,11.17,2,27.28,2,0,2,1.66,2,0.592,2,0.309,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,200,-999,9,10.8832,-999,9,-999,9
 35A3CITHER1_2,   A06,133,1,28,28,2,19930216,1137,7.5013,-48.4988,4326,392.6,7.797,34.726,2,34.724,2,117,2,119.9,2,17.63,2,31.49,2,0,2,1.99,2,0.271,2,0.139,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,400,-999,9,7.7575,-999,9,-999,9
