BOTTLE,20080905WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20080905
#original HYD file: a22hy.txt   Fri Sep  5 06:56:54 2008
#original SUM file: a22su.txt   Fri Sep  5 07:25:27 2008
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,C14ERR,DELHER,HELIER,NEONER,TRITER
,,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,/MILLE,PERCNT,NMOL/KG,NMOL/KG,TU
     316N151_4,   A22,     3,  1,     17,     17,2,19970816,2118, 11.2495, -66.0000,  574, 1595.4,    148.7,  16.0320,  36.1289,2,  36.1254,2,    133.7,2, 16.0083,    134.9,2,     5.25,2,    14.26,2,     0.02,2,     0.84,2,    1.725,6,    0.926,6, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     3,  1,     16,     16,2,19970816,2118, 11.2495, -66.0000,  574, 2091.6,    199.4,  14.6089,  35.8782,2,  35.8672,2,    129.1,2, 14.5790,    127.8,2,     6.91,2,    17.38,2,     0.02,2,     1.04,2,    1.518,6,    0.811,6, -999.000,9,    0.927,2,   1.7697,2,     3.78,2,   -999.0,9,  -999.00,9,   7.171,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0088,   0.036,   0.014
     316N151_4,   A22,     3,  1,     15,     15,2,19970816,2118, 11.2495, -66.0000,  574, 2598.5,    250.7,  12.9834,  35.5782,2,  35.5784,2,    123.2,2, 12.9487,    121.9,2,     8.95,2,    20.68,2,     0.02,2,     1.27,2,    1.255,2,    0.666,2,    0.006,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     3,  1,     14,     14,2,19970816,2118, 11.2495, -66.0000,  574, 3128.5,    304.6,  11.6572,  35.3751,2,  35.3683,2,    116.6,2, 11.6179,    117.1,2,    11.10,2,    23.55,2,     0.02,2,     1.46,2,    0.985,2,    0.527,2,    0.003,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     3,  1,     13,     13,2,19970816,2118, 11.2495, -66.0000,  574, 4102.9,    403.3,  10.3133,  35.1550,2,  35.1507,2,    114.6,2, 10.2650,    115.8,2,    13.43,2,    26.23,2,     0.01,2,     1.65,2,    0.745,2,    0.402,2,    0.003,2,    0.485,2,   1.7870,2,     2.43,2,   -999.0,9,  -999.00,9,   7.333,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0089,   0.037,   0.012
     316N151_4,   A22,     3,  1,     12,     12,2,19970816,2118, 11.2495, -66.0000,  574, 5111.4,    505.3,   8.5797,  34.9196,2,  34.9169,2,    116.3,2,  8.5255,    117.5,2,    17.42,2,    29.50,2,     0.01,2,     1.88,2,    0.452,2,    0.244,2,   -0.001,2, -999.000,9,   1.8035,2,     0.88,2,   -999.0,9,  -999.00,9,   7.446,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.037,-999.000
     316N151_4,   A22,     3,  1,     11,     11,2,19970816,2118, 11.2495, -66.0000,  574, 5788.4,    573.7,   7.8244,  34.8421,2,  34.8454,2,    118.4,2,  7.7658,    119.2,2,    19.52,6,    30.73,6,     0.01,6,     1.96,6,    0.306,6,    0.180,6,    0.002,2,    0.219,2,   1.7939,2,    -0.13,2,   -999.0,9,  -999.00,9,   7.427,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.037,   0.012
     316N151_4,   A22,     4,  1,      2,      2,2,19970816,2346, 11.5017, -65.9987, 1019,  278.6,     12.9,  27.2750,  36.7899,2,  36.7940,2,    206.3,2, 27.2720,    209.0,2,     0.58,2,     0.03,2,     0.00,2,     0.03,2,    1.717,6,    1.024,6, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2063.2,2,   -999.0,9,   2408.6,2,   8.0740,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,      1,      1,2,19970816,2346, 11.5017, -65.9987, 1019,  668.3,     52.3,  20.0983,  36.6360,2,  36.6376,2,    151.2,2, 20.0886,    147.4,2,     3.15,2,     7.91,2,     0.15,2,     0.50,2,    1.922,2,    1.073,2,    0.043,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2139.3,2,   -999.0,9,   2397.6,6,   7.9250,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     36,     36,2,19970816,2346, 11.5017, -65.9987, 1019, 1142.6,    100.3,  18.3352,  36.5025,2,  36.5026,2,    132.7,2, 18.3176,    133.9,2,     4.05,2,    10.82,2,     0.03,2,     0.64,2,    1.897,2,    1.034,2,    0.016,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2153.7,2,   -999.0,9,   2388.6,2,   7.8810,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     35,     35,2,19970816,2346, 11.5017, -65.9987, 1019, 1650.2,    151.3,  15.7195,  36.0700,2,  36.0694,2,    132.4,2, 15.6957,    132.6,2,     5.64,2,    15.04,2,     0.02,2,     0.91,2,    1.662,2,    0.893,2,    0.014,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2163.6,2,   -999.0,9,   2363.4,2,   7.8270,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     34,     34,2,19970816,2346, 11.5017, -65.9987, 1019, 2128.0,    199.4,  14.2572,  35.8140,2,  35.8038,2,    124.7,2, 14.2278,    125.7,2,     7.52,2,    18.29,2,     0.01,2,     1.12,2,    1.405,2,    0.739,2,    0.003,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2171.4,2,   -999.0,9,   2350.8,2,   7.7820,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     33,     33,2,19970816,2346, 11.5017, -65.9987, 1019, 2630.8,    250.2,  13.6212,  35.7061,2,  35.6932,2,    123.4,2, 13.5854,    122.9,2,     8.33,2,    19.66,2,     0.01,2,     1.22,2,    1.306,6,    0.687,6,    0.007,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2176.8,2,   -999.0,9,   2344.4,2,   7.7580,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     32,     32,2,19970816,2346, 11.5017, -65.9987, 1019, 3113.5,    298.9,  12.2022,  35.4533,2,  35.4511,2,    120.3,2, 12.1624,    119.4,2,    10.32,2,    22.47,2,     0.01,2,     1.41,2,    1.078,2,    0.580,2,    0.005,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2185.8,2,   -999.0,9,   2333.9,2,   7.7190,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     31,     31,2,19970816,2346, 11.5017, -65.9987, 1019, 4102.5,    398.3,   9.9195,  35.0930,2,  35.0913,2,    116.8,2,  9.8730,    116.2,2,    14.27,2,    27.12,2,     0.01,2,     1.74,2,    0.669,2,    0.369,2,    0.006,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2195.0,2,   -999.0,9,   2318.1,2,   7.6520,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     30,     30,2,19970816,2346, 11.5017, -65.9987, 1019, 5109.7,    499.6,   8.6219,  34.9245,2,  34.9229,2,    117.6,2,  8.5681,    117.3,2,    17.44,2,    29.64,2,     0.01,2,     1.92,2,    0.448,2,    0.247,2,    0.002,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2205.5,2,   -999.0,9,   2313.4,2,   7.6210,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     29,     29,2,19970816,2346, 11.5017, -65.9987, 1019, 6119.2,    601.1,   7.4261,  34.8045,2,  34.8025,2,    122.4,2,  7.3664,    121.3,2,    20.81,2,    31.50,2,     0.01,2,     2.06,2,    0.253,2,    0.141,2,   -0.001,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2209.8,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     28,     28,2,19970816,2346, 11.5017, -65.9987, 1019, 7089.7,    698.8,   6.5602,  34.7635,2,  34.7610,2,    129.1,2,  6.4949,    128.6,2,    23.68,2,    32.10,2,     0.00,2,     2.12,2,    0.125,2,    0.069,6,   -0.002,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2213.4,2,   -999.0,9,   2310.9,2,   7.5850,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     27,     27,2,19970816,2346, 11.5017, -65.9987, 1019, 8077.2,    798.1,   5.9476,  34.8023,2,  34.8016,2,    142.9,2,  5.8761,    142.4,2,    25.17,2,    30.75,2,     0.00,2,     2.06,2,    0.067,2,    0.044,2,    0.002,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2213.2,2,   -999.0,9,   2315.9,2,   7.6050,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     26,     26,2,19970816,2346, 11.5017, -65.9987, 1019, 9008.1,    892.1,   5.5051,  34.8652,2,  34.8652,2,    159.9,2,  5.4275,    159.8,2,    25.58,2,    28.55,2,     0.00,2,     1.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2207.9,2,   -999.0,9,   2321.9,2,   7.6350,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     25,     25,2,19970816,2346, 11.5017, -65.9987, 1019, 9008.7,    892.7,   5.5017,  34.8660,2,  34.8644,2,    159.9,2,  5.4241,    160.0,2,    25.50,2,    28.51,2,     0.00,2,     1.92,2,    0.047,2,    0.032,2,    0.000,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2207.5,2,   -999.0,9,   2322.2,2,   7.6330,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     24,     24,2,19970816,2346, 11.5017, -65.9987, 1019, 9827.7,    975.2,   5.0801,  34.9166,2,  34.9160,2,    175.0,2,  4.9978,    177.1,2,    25.71,2,    26.37,2,     0.01,2,     1.79,2,    0.032,2,    0.026,2,    0.000,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2203.9,2,   -999.0,9,   2328.9,2,   7.6620,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     4,  1,     23,     23,2,19970816,2346, 11.5017, -65.9987, 1019,10225.8,   1015.3,   4.8740,  34.9341,2,  34.9332,2,    183.1,2,  4.7896,    185.3,2,    25.78,6,    25.45,6,     0.01,6,     1.73,6,    0.033,6,    0.021,6,    0.000,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2200.9,2,   -999.0,9,   2325.4,2,   7.6730,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,     12,     12,2,19970817,0217, 11.7537, -65.9857,  763,  273.0,     13.0,  27.3459,  36.8039,2,  36.8093,2,    206.9,2, 27.3429,    205.9,2,     0.56,2,     0.06,2,     0.00,2,     0.03,2,    1.727,2,    1.033,2,    0.124,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,     11,     11,2,19970817,0217, 11.7537, -65.9857,  763,  665.1,     53.0,  20.8270,  36.7882,2,  36.7860,2,    161.5,2, 20.8169,    151.7,2,     2.34,2,     5.77,2,     0.39,2,     0.37,2,    1.938,2,    1.100,2,    0.054,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,     10,     10,2,19970817,0217, 11.7537, -65.9857,  763, 1130.3,    100.4,  17.7874,  36.4205,2,  36.3994,2,    137.3,2, 17.7702,    138.2,2,     4.22,2,    11.71,2,     0.04,2,     0.69,2,    1.852,6,    1.020,6,    0.011,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      9,      9,2,19970817,0217, 11.7537, -65.9857,  763, 1628.7,    151.1,  15.9025,  36.0939,2,  36.1034,2,    130.1,2, 15.8785,    133.2,2,     5.62,2,    14.69,2,     0.02,2,     0.88,2,    1.686,2,    0.913,2,    0.008,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      8,      8,2,19970817,0217, 11.7537, -65.9857,  763, 2103.8,    199.1,  12.8452,  35.5680,2,  35.5745,2,    121.8,2, 12.8179,    122.9,2,     9.28,2,    21.04,2,     0.01,2,     1.31,2,    1.187,2,    0.645,2,    0.008,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      7,      7,2,19970817,0217, 11.7537, -65.9857,  763, 2594.3,    248.7,  11.8415,  35.4003,2,  35.4009,2,    116.7,2, 11.8091,    117.8,2,    10.87,2,    23.22,2,     0.01,2,     1.46,2,    1.020,6,    0.547,6, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      6,      6,2,19970817,0217, 11.7537, -65.9857,  763, 3091.4,    299.0,  10.8118,  35.2302,2,  35.2270,2,    116.3,2, 10.7751,    117.4,2,    12.57,2,    25.26,2,     0.01,2,     1.61,2,    0.861,2,    0.463,2,    0.007,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      5,      5,2,19970817,0217, 11.7537, -65.9857,  763, 4074.5,    398.2,   9.6365,  35.0620,2,  35.0499,2,    114.9,2,  9.5908,    115.7,2,    15.14,2,    27.83,2,     0.00,2,     1.79,2,    0.604,6,    0.337,6, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      4,      4,2,19970817,0217, 11.7537, -65.9857,  763, 5059.3,    497.8,   8.1488,  34.8736,2,  34.8731,2,    118.1,2,  8.0971,    118.6,2,    18.81,2,    30.44,2,     0.00,2,     1.98,2,    0.372,2,    0.185,2,    0.001,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      3,      3,2,19970817,0217, 11.7537, -65.9857,  763, 6064.9,    599.2,   6.8547,  34.7686,2,  34.7665,2,    124.2,2,  6.7978,    125.1,2,    22.76,2,    32.10,2,     0.00,2,     2.11,2,    0.167,2,    0.090,2,    0.000,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      2,      2,2,19970817,0217, 11.7537, -65.9857,  763, 7051.7,    698.8,   6.3741,  34.7677,2,  34.7657,2,    130.8,2,  6.3098,    131.3,2,    24.26,2,    31.94,2,     0.00,2,     2.12,2,    0.104,2,    0.062,2,    0.001,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     5,  1,      1,      1,2,19970817,0217, 11.7537, -65.9857,  763, 7548.9,    749.0,   6.2135,  34.7740,2,  34.7716,2,    135.0,2,  6.1452,    135.1,2,    24.68,6,    31.73,6,     0.00,6,     2.11,6,    0.092,6,    0.052,6, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     6,  1,     28,     28,2,19970817,0514, 12.0910, -65.9972, 1267,  275.5,     11.8,  27.1803,  36.8530,2,  36.8552,2,    203.7,2, 27.1776,    207.0,2,     0.65,2,     0.04,2,     0.00,2,     0.03,2,    1.750,2,    1.046,2,    0.116,2,    0.932,2,   1.7050,2,    -2.09,2,   -999.0,9,  -999.00,9,   6.597,2,   2072.5,2,    317.0,2,   2412.8,2,   8.0640,2,  -999.0,    0.15,  0.0085,   0.033,   0.014
     316N151_4,   A22,     6,  1,     27,     27,2,19970817,0514, 12.0910, -65.9972, 1267,  671.1,     52.1,  21.5033,  36.8405,2,  36.8445,2,    165.3,2, 21.4931,    149.4,2,     2.15,2,     4.44,2,     0.78,2,     0.31,2,    1.946,2,    1.108,2,    0.053,2,    1.008,2,   1.7489,2,    -0.87,2,   -999.0,9,  -999.00,9,   6.902,2,   2134.0,2,    433.0,2,   2407.6,6,   7.9540,2,  -999.0,    0.15,  0.0087,   0.035,   0.014
     316N151_4,   A22,     6,  1,     26,     26,2,19970817,0514, 12.0910, -65.9972, 1267, 1159.8,    101.7,  17.7966,  36.4313,2,  36.4196,2,    137.3,2, 17.7792,    135.8,2,     4.13,2,    11.53,2,     0.04,2,     0.67,2,    1.884,2,    1.031,2,    0.016,2,    1.059,2,   1.7737,2,     0.92,2,   -999.0,9,  -999.00,9,   7.129,2,   2155.9,3,    534.0,2,   2375.7,2,   7.8560,2,  -999.0,    0.15,  0.0089,   0.036,   0.014
     316N151_4,   A22,     6,  1,     25,     25,2,19970817,0514, 12.0910, -65.9972, 1267, 1645.4,    150.7,  15.5213,  36.0205,2,  35.9793,2,    129.8,2, 15.4978,    130.0,2,     6.30,2,    16.02,2,     0.02,2,     0.97,2,    1.610,6,    0.864,6, -999.000,9,    0.907,2,   1.7666,2,     1.88,2,   -999.0,9,  -999.00,9,   7.179,2,   2165.6,2,    627.0,2,   2359.8,2,   7.8100,2,  -999.0,    0.15,  0.0088,   0.036,   0.014
     316N151_4,   A22,     6,  1,     24,     24,2,19970817,0514, 12.0910, -65.9972, 1267, 2137.4,    200.1,  13.4653,  35.6677,2,  35.6599,2,    123.3,2, 13.4369,    123.5,2,     8.59,2,    19.88,2,     0.01,2,     1.23,2,    1.275,2,    0.696,2,    0.012,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2179.0,2,    719.0,2,   2343.2,2,   7.7600,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     6,  1,     23,     23,2,19970817,0514, 12.0910, -65.9972, 1267, 2658.3,    252.5,  11.9235,  35.4129,2,  35.4072,2,    118.4,2, 11.8905,    118.2,2,    10.77,2,    23.10,2,     0.01,2,     1.45,2,    1.027,6,    0.549,6,    0.007,2,    0.679,2,   1.8110,2,     2.48,2,   -999.0,9,  -999.00,9,   7.407,2,   2186.6,2,    811.0,2,   2331.3,2,   7.7100,2,  -999.0,    0.15,  0.0091,   0.037,   0.013
     316N151_4,   A22,     6,  1,     22,     22,2,19970817,0514, 12.0910, -65.9972, 1267, 3092.5,    296.2,  10.9752,  35.2562,2,  35.2510,2,    116.9,2, 10.9385,    117.0,2,    12.46,2,    24.98,2,     0.01,2,     1.59,2,    0.862,2,    0.473,2,    0.005,2,    0.559,2,   1.8216,2,     2.51,2,   -999.0,9,  -999.00,9,   7.420,2,   2191.7,2,    875.0,2,   2324.2,2,   7.6830,2,  -999.0,    0.15,  0.0091,   0.037,   0.013
     316N151_4,   A22,     6,  1,     21,     21,2,19970817,0514, 12.0910, -65.9972, 1267, 4142.7,    401.7,   9.2302,  35.0051,2,  35.0014,2,    115.4,2,  9.1854,    116.4,2,    15.91,2,    28.45,2,     0.01,2,     1.83,2,    0.564,2,    0.302,2,    0.003,2,    0.356,2,   1.8223,2,     1.51,2,   -999.0,9,  -999.00,9,   7.498,2,   2203.0,2,    983.0,2,   2315.9,2,   7.6330,2,  -999.0,    0.15,  0.0091,   0.037,   0.012
     316N151_4,   A22,     6,  1,     20,     20,2,19970817,0514, 12.0910, -65.9972, 1267, 5126.2,    500.3,   7.9317,  34.8503,2,  34.8505,2,    118.0,2,  7.8804,    118.8,2,    19.38,2,    30.77,2,     0.00,2,     2.00,2,    0.328,6,    0.182,6,    0.000,2,    0.201,2,   1.8043,2,     1.08,2,   -999.0,9,  -999.00,9,   7.489,2,   2208.9,2,   1047.0,2,   2310.3,2,   7.6080,2,  -999.0,    0.15,  0.0090,   0.037,   0.011
     316N151_4,   A22,     6,  1,     19,     19,2,19970817,0514, 12.0910, -65.9972, 1267, 6111.1,    599.1,   7.2339,  34.7919,2,  34.7887,2,    121.9,2,  7.1753,    122.3,2,    21.46,2,    31.68,2,     0.00,2,     2.08,2,    0.224,2,    0.124,2,    0.000,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2212.2,2,   1081.0,2,   2310.0,2,   7.5900,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     6,  1,     18,     18,9,19970817,0514, 12.0910, -65.9972, 1267, 7123.7,    700.8,   6.2872,  34.7718,2,-999.0000,9,    131.6,2,  6.2231,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,     6,  1,     17,     17,2,19970817,0514, 12.0910, -65.9972, 1267, 8120.8,    800.9,   5.7822,  34.8245,2,  34.8218,2,    148.0,2,  5.7115,    148.3,2,    25.43,2,    29.95,2,     0.00,2,     2.00,2,    0.060,6,    0.038,6,   -0.001,2,    0.078,2,   1.7978,2,    -0.10,2,   -999.0,9,  -999.00,9,   7.512,2,   2213.8,2,   1024.0,2,   2317.7,2,   7.6160,2,  -999.0,    0.15,  0.0090,   0.038,   0.011
     316N151_4,   A22,     6,  1,     16,     16,2,19970817,0514, 12.0910, -65.9972, 1267, 9110.5,    900.4,   5.4460,  34.8762,2,  34.8717,2,    161.5,2,  5.3680,    163.4,2,    25.44,2,    28.18,2,     0.00,2,     1.90,2,    0.044,2,    0.033,2,    0.002,2,    0.075,2,   1.8287,2,    -0.90,2,   -999.0,9,  -999.00,9,   7.639,2,   2210.5,2,    940.0,2,   2322.3,2,   7.6400,2,  -999.0,    0.15,  0.0091,   0.038,   0.014
     316N151_4,   A22,     6,  1,     15,     15,2,19970817,0514, 12.0910, -65.9972, 1267,10107.0,   1000.6,   5.0676,  34.9196,2,  34.9158,2,    175.6,2,  4.9830,    179.4,2,    25.45,2,    26.18,2,     0.00,2,     1.77,2,    0.035,2,    0.026,2,    0.000,2,    0.070,2,   1.8256,2,    -0.03,2,   -999.0,9,  -999.00,9,   7.615,2,   2204.4,2,    900.0,2,   2328.2,2,   7.6590,2,  -999.0,    0.15,  0.0091,   0.038,   0.011
     316N151_4,   A22,     6,  1,     14,     14,2,19970817,0514, 12.0910, -65.9972, 1267,11113.2,   1101.9,   4.7473,  34.9446,2,  34.9426,2,    189.5,2,  4.6560,    192.9,2,    25.56,2,    24.80,2,     0.00,2,     1.69,2,    0.033,2,    0.024,2,    0.000,2,    0.061,2,   1.8339,2,    -0.96,2,   -999.0,9,  -999.00,9,   7.639,2,   2198.7,2,    866.0,2,   2331.1,6,   7.6820,2,  -999.0,    0.15,  0.0092,   0.038,   0.011
     316N151_4,   A22,     6,  1,     13,     13,2,19970817,0514, 12.0910, -65.9972, 1267,12878.9,   1279.4,   4.5002,  34.9596,2,  34.9551,2,    197.6,2,  4.3949,    201.8,2,    25.97,6,    23.77,6,     0.00,6,     1.62,6,    0.034,6,    0.025,6,   -0.002,2,    0.056,2,   1.8420,2,    -0.53,2,   -999.0,9,  -999.00,9,   7.699,2,   2198.5,2,    832.0,2,   2333.5,2,   7.6980,2,  -999.0,    0.15,  0.0092,   0.038,   0.011
